PM25,PM10,NO2,CO,O3,SO2
30,68,26,0.835,147,5
32,77,41,0.884,132,5
35,74,39,0.863,149,6
38,72,28,0.813,166,7
39,70,31,0.82,157,8
35,63,36,0.825,135,8
31,44,27,0.782,123,5
28,37,19,0.749,121,5
28,41,17,0.743,122,5
30,41,18,0.752,122,7
27,39,18,0.735,114,8
25,29,17,0.721,108,6
21,30,15,0.721,115,4
19,30,24,0.708,93,6
16,28,30,0.695,79,7
18,27,27,0.737,75,6
19,40,26,0.754,82,4
20,48,21,0.741,93,4
20,39,24,0.742,100,4
19,32,24,0.732,97,4
20,35,28,0.735,104,5
20,40,25,0.736,108,5
19,36,23,0.736,107,4
18,40,21,0.774,120,4
21,48,29,0.766,115,4
22,48,38,0.793,100,5
21,48,30,0.77,106,5
24,50,35,0.788,101,5
25,59,38,0.785,99,5
26,56,33,0.783,108,7
28,58,24,0.776,116,7
28,45,20,0.766,121,7
29,33,15,0.749,132,7
39,53,26,0.76,116,11
37,49,24,0.743,113,8
33,57,20,0.731,110,8
32,48,22,0.733,107,9
39,65,30,0.786,101,9
42,68,48,0.845,80,7
41,88,64,0.935,64,9
47,100,68,0.986,69,5
47,96,68,1.04,71,5
55,118,59,1.016,142,6
58,88,40,1.009,112.375,5
50,58,29,0.931,116.5972222,6
39,69,31,0.807,179,6
41,77,35,0.817,193,6
44,82,37,0.839,136.5972222,6
50,104,46,0.9,146.3244949,9
49,78,88,0.918,139,21
48,94,81,0.915,126,13
46,110,59,0.873,131,10
41,99,36,0.827,156,11
38,68,35,0.822,178,10
39,70,29,0.788,198,11
41,91,55,0.837,149,9
42,93,57,0.89,150,10
47,89,106,1.029,42,7
53,102,113,1.105,26,7
64,115,116,1.199,25,7
81,141,117,1.263,28,7
81,157,110,1.331,31,7
65,105,98,1.173,72,9
60,105,68,1.116,115,9
68,90,39,1.01,184,9
73,104,36,1.007,227,10
74,109,23,0.928,257,9
72,101,25,0.902,293,8
72,97,23,0.95,25,3
64,115,30,0.876,258,9
54,103,35,0.864,209,9
50,72,42,0.882,156,5
43,89,44,0.814,128,3
42,98,45,0.807,132,2
42,59,72,0.854,87,5
44,92,78,0.884,79,6
44,71,91,0.858,70,10
43,102,72,0.847,82,11
46,81,35,0.843,139,8
44,74,35,0.846,132,9
39,86,36,0.832,113,7
26,46,24,0.721,121,4
27,44,25,0.77,117,5
43,52,37,0.8,113,7
51,87,56,0.843,87,7
53,113,62,0.887,80,9
53,95,72,0.928,83,8
49,82,51,0.898,118,6
51,88,30,0.886,175,7
55,106,26,0.904,219,8
50,103,22,0.843,212,8
50,105,24,0.844,220,11
45,88,45,0.843,180.1818182,7.636363636
46,85,26,0.862,215,9
49,120,34,0.912,232,8
43,94,30,0.916,199,7
40,125,35,0.893,176,7
33,86,37,0.86,133,5
32,68,41,0.847,107,4
33,72,47,0.869,99,5
36,68,62,0.904,79,4
41,61,80,0.953,53,6
39,56,45,0.849,87,5
37,68,46,0.836,80,3
39,84,58,0.832,65,4
37,95,63,0.835,55,4
38,89,56,0.859,61,7
38,79,40,0.872,66,12
42,127,47,0.875,61,13
35,74,42,0.859,63,5
37,58,56,0.898,47,5
21,41,38,0.834,67,2
18,41,43,0.789,60,2
18,55,43,0.782,64,3
18,52,45,0.812,66,2
21,80,42,0.83,106,4
20,89,25,0.817,134,5
20,57,22,0.794,119,4
23,55,41,0.81,102,4
25,123,55,0.88,91,4
28,128,111,1.032,43,5
24,65,55,0.885,65,3
70,171,75,1.16,188,18
70,147,55,1.112,177,13
61,131,79,1.088,89,7
94,150,76,1.241,90,10
97,122,67,1.219,100,13
86,114,78,1.198,79,10
77,104,83,1.167,61,11
62,76,61,1.055,73,9
41,46,35,1.014,118,6
40,47,31,1.014,128,4
42,64,52,1.078,79,3
39,75,55,1.089,62,3
36,59,69,1.063,49,4
35,71,81,1.133,41,5
30,56,55,0.996,75,6
30,53,55,1.04,75,6
43,82,40,0.945,139,10
49,89,37,1.007,175,12
54,105,39,1.031,186,16
43,97,43,2.628,171,17
34,61.4,32,0.723,168,6
28,58.67272727,30,0.531,142,4
24,34,30,0.541,110,4
24,34,31,0.59,111,4
16,32,39,0.542,64,3
15,32,34,0.542,59,3
14,26,34,0.528,58,3
13,16,27,0.498,66,3
14,23,27,0.516,74,3
15,20,24,0.497,78,3
15,19,21,0.483,78,4
14,30,23,0.486,71,3
14,32,24,0.54,72,4
13,25,25,0.474,56,4
13,21,25,0.47,53,4
13,29,29.63636364,0.521909091,60.72727273,3.454545455
12,33,28,0.512,52,4
12,53,34,0.551,49,3
13,44,43,0.606,44,3
14,116,39,0.601,53,2
16,60.81818182,40,0.521,62,4
18,125,44,0.53,59,3
18,105,46,0.588,49,2
17,56,32,0.48,69,3
15,50,25,0.455,84,3
14,37,30,0.542,78,3
12,37,33,0.556,63,2
11,30,41,0.58,50,2
10,34,43,0.582,43,2
11,36,44,0.584,40,3
11,35,39,0.584,43,3
11,29,37,0.548,46,3
10,17,37,0.531,46,4
10,32,31,0.56,49,3
11,41,34,0.579,41,3
11,27,39,0.604,33,2
11,39,31,0.585,44,2
11,29,30,0.561,51,3
11,14,37,0.607,52,2
10,37,39.09090909,0.615727273,44.18181818,8.272727273
11,48,52,0.7,30,6
12,28,40,0.691,44,6
11,18,41,0.646,47,13
12,49,47,0.634,47,19
14,60,48,0.606,48,32
14,47,42,0.598,56,24
15,61,29,0.584,78,3
13,125,24,0.578,86,4
12,71,23,0.578,79,4
13,35,28,0.629,65,3
15,51,32,0.585,60,3
14,39,34,0.584,51,3
13,38,36,0.579,43,2
14,39,37,0.578,41,2
14,27,38,0.568,40,2
13,21,32,0.556,45,3
14,38,41,0.579,30,5
13,27,45,0.592,27,5
12,26,22,0.538,52,3
12,24,22,0.523,49,3
12,33,31,0.548,37,4
13,27,32,0.6,37,4
13,30,34,0.551,29,3
12,31,28,0.565,37,2
13,25,28,0.62,38,3
12,49,32,0.604,44,2
11,61,32,0.577,51,4
11,58,36,0.576,51,5
11,75,28,0.562,72,5
11,44,28,0.61,72,5
11,65,23,0.6,86,4
11,48,23,0.461,83,3
14,51.18181818,34,0.525,62,3
12,43,35,0.578,60,3
10,46,33,0.529,64,4
10,44,36,0.533,55,3
10,37,38,0.553,48,2
12,42,47,0.571,40,3
13,48,60,0.6,24,6
13,24,36,0.538,52,3
12,19,28,0.49,60,2
11,27,24,0.479,62,3
11,34,17,0.472,61,3
11,20,14,0.462,67,2
11,17,14,0.453,68,3
11,27,14,0.452,65,3
11,35,15,0.453,66,3
11,37,25,0.507,53,3
10,29,36,0.52,45,2
10,48,40,0.583,44,5
12,69,37,0.599,47,4
12,83,41,0.611,46,3
12,57,50,0.649,41,2
11,52,45,0.672,45,2
12,56,42,0.63,45,4
12,54,43,0.634,47,5
13,39,39,0.632,55,4
14,40,40,0.671,57,4
15,44,44,0.662,48,4
16,42,52,0.675,38,4
17,53,59,0.663,26,5
17,47,59,0.674,23,4
17,34,59,0.668,20,5
17,41,55,0.678,21,5
16,37,53,0.659,22,5
15,38,45,0.634,29,4
15,31,31,0.602,48,3
13,34,35,0.593,42,2
14,36,39,0.646,33,2
13,25,28,0.579,48,3
14,40,30,0.574,43,2
14,40,36,0.6,39,2
14,41,38,0.65,37,3
14,31,39,0.7,38,3
13,42,61,0.673,39,1
12,68,58,0.725,35,1
13,48,58,0.78,36,2
16,62,57,0.841,45,3
16,45,58,0.89,43,3
13,56,32,0.641,79,3
13,52,39,0.661,85,3
13,53,38,0.686,87,5
13,50,35,0.618,81,4
14,39,38,0.617,69,4
16,49,45,0.634,54,3
15,36,37,0.608,56,3
14,23,34,0.579,56,4
14,27,40,0.604,42,4
14,37,34,0.59,44,4
15,40,36,0.626,44,3
14,33,43,0.65,41,3
12,21,18,0.555,73,2
12,12,22,0.57,67,2
10,21,18,0.546,71,2
9,14,19,0.541,66,2
9,19,34,0.59,47,2
8,21,49,0.621,35,1
8,13,53,0.701,30,2
8,27,62,0.737,23,1
8,41,46,0.683,37,2
9,30,47,0.74,37,2
9,43,37,0.659,49,2
9,31,38,0.71,50,2
9,60,39,0.652,48,2
9,70,40,0.667,51,2
10,47,38,0.653,53,5
10,63,37,0.618,58,5
11,50,59,0.687,38,3
15,32,73,0.797,25,2
16,53,69,0.917,22,7
15,30,67,0.752,17,14
14,22,57,0.699,27,6
12,29,49,0.704,33,3
12,22,51,0.683,27,4
12,17,52,0.731,24,6
12,18,35,0.654,30,3
12,13,40,0.648,28,3
14,35,47,0.821,24,2
14,43,45,0.858,23,2
15,45,44,0.773,22,5
12,13,50,0.64,32,2
12,17,51,0.69,32,3
13,42,61,0.94,33,2
12,79,49,0.76,40,3
13,26,44,0.73,40,3
13,59,46,0.739,38,2
13,49,46,0.731,40,3
13,61,42,0.719,50,4
12,56,38,0.655,54,6
14,66,54,0.682,34,8
15,45,52,0.665,40,4
14,33,53,0.643,40,6
15,41,59,0.664,33,4
15,37,45,0.661,40,3
15,45,46,0.655,34,3
15,41,53,0.675,23,3
14,23,36,0.603,42,2
15,21,50,0.696,21,2
14,23,46,0.726,21,2
12,13,35,0.604,33,2
13,38,51,0.704,22,1
15,25,50,0.847,24,1
14,46,44,0.843,21,3
16,65,47,0.917,22,3
17,48,50,0.871,26,2
18,68,57,0.993,29,3
15,51,48,0.821,26,7
15,50,55,0.772,29,5
15,71,45,0.707,37,2
16,51,47,0.74,40,2
17,41,47,0.79,41,2
13,34,35,0.66,49,2
14,65,40,0.681,45,3
14,61,50,0.751,38,5
14,63,59,0.76,30,7
15,29,63,0.721,22,11
18,59,69,0.757,17,11
18,54,65,0.791,20,6
17,51,60,0.8,20,4
15,35,58,0.778,18,5
14,27,53,0.731,19,4
14,24,46,0.692,21,4
14,23,40,0.684,24,4
15,27,52,0.834,28,3
17,45,48,1.02,30,2
19,48,45,1.023,28,2
19,66,38,0.994,31,2
13,41.72727273,23,0.579,56,2
15,28,58,0.737,24,1
14,46,61,0.902,21,1
14,64,62,0.999,22,2
14,37,51,0.883,39,3
14,51,50,0.7,44,3
15,61,60,0.789,30,3
17,65,66,0.859,23,4
13,39,49,0.711,37,5
13,60,55,0.776,36,7
12,63,52,0.784,47,4
13,59,51,0.743,41,2
14,37,57,0.737,26,3
16,58,59,0.79,19,2
16,49,58,0.776,20,5
16,43,56,0.796,19,5
16,42,56,0.872,21,4
16,28,56,0.87,20,4
17,50,60,1.106,23,3
21,54,55,1.366,33,3
24,62,56,1.366,34,3
23,69,47,1.159,24,4
19,32,37,0.723,32,3
18,25,50,0.756,25,2
20,75,50,1.072,21,2
21,54,57,1.036,23,3
22,43,49,0.87,34,4
19,51,27,0.627,53,4
20,67,35,0.665,57,4
20,47,35,0.72,57,5
19,54,35,0.646,81,7
19,54,31,0.637,100,6
19,59,32,0.633,113,6
18,60,26,0.623,120,5
17,81,33,0.66,94,5
18,81,35,0.628,81,4
20,65,54,0.652,52,8
20,73,72,0.7,23,14
19,55,76,0.707,16,25
18,49,71,0.745,17,17
18,51,57,0.704,22,7
18,45,34,0.643,45,5
18,28,23,0.603,55,5
17,29,22,0.604,54,4
17,31,24,0.606,44,4
17,30,33,0.639,35,4
16,23,27,0.611,39,3
17,35,40,0.708,23,3
20,77,48,0.884,22,3
18,43,39,0.797,31,4
17,50,30,0.715,42,4
16,44,25,0.642,55,4
17,72,35,0.69,60,5
17,63,38,0.686,67,8
17,46,39,0.74,68,8
17,76,45,0.712,69,4
17,83,48,0.723,83,6
16,99,46,0.699,80,4
19,48,77,0.969,59,4
19,42,61,0.785,61,6
20,43,65,0.81,46,6
22,51,79,0.821,24,6
23,41,76,0.803,17,9
20,39,64,0.708,24,17
19,36,57,0.664,25,14
18,39,38,0.637,40,8
18,31,34,0.62,43,6
17,27,22,0.601,54,6
16,22,18,0.595,57,4
15,29,30,0.601,41,3
15,29,45,0.687,22,2
16,34,45,0.801,22,3
18,73,46,0.926,21,2
17,35,42,0.77,26,4
17,65,40,0.752,38,5
17,60,28,0.667,47,4
17,66,30,0.649,63,3
17,50,21,0.639,89,5
17,76,32,0.677,77,5
17,57,39,0.692,80,5
17,45,40,0.74,80,6
14,76,32.45454545,0.672909091,73,4.545454545
16,58,23,0.655,113,6
17,54,27,0.664,94,4
16,37,35,0.668,66,4
16,72,39,0.68,53,3
16,60,43,0.671,41,5
14,37,44,0.661,33,5
13,31,40,0.652,29,5
13,40,38,0.643,28,6
11,25,27,0.625,35,5
11,29,22,0.621,41,4
12,26,19,0.603,44,4
11,27,22,0.607,37,4
11,29,28,0.628,25,5
11,31,35,0.625,18,9
12,46,31,0.662,20,8
16,58,28,0.66,27,8
12,42,21,0.637,37,7
14,79,21,0.649,42,7
14,69,19,0.636,53,5
14,67,15,0.628,65,5
14,57,13,0.622,83,4
14,44,14,0.67,82,4
10,54,16,0.633,67,3
8,62,24,0.64,69,3
7,50,21,0.65,68,3
10,61,19,0.642,62,2
9,57,21,0.621,54,2
9,43,27,0.637,39,3
8,41,26,0.638,41,2
8,34,29,0.638,37,5
8,50,27,0.623,43,2
7,19,23,0.639,49,2
6,17,24,0.624,40,2
6,25,28,0.656,36,2
6,23,20,0.615,46,2
6,18,14,0.603,52,2
7,23,14,0.585,59,3
7,35,26,0.606,44,2
6,44,24,0.63,49,2
6,44,24,0.68,50,3
9,47,32,0.736,45,2
9,62,25,0.674,57,3
9,77,23,0.672,61,2
9,55,27.63636364,0.655090909,56.36363636,2.272727273
9,41,28,0.649,62,2
11,16,31,0.6,57,2
11,27,32,0.661,65,3
9,18,27,0.659,69,2
10,26,32,0.639,61,2
13,23,28,0.681,70,3
14,26,32,0.695,66,3
15,34,46,0.67,44,2
15,27,58,0.757,25,1
17,33,63,0.823,17,1
16,29,59,0.833,18,1
15,24,53,0.809,21,2
14,24,55,0.736,19,5
13,19,53,0.646,17,5
12,21,48,0.714,23,3
12,20,40,0.742,29,2
13,28,49,0.814,28,2
13,29,42,0.819,26,2
15,30,43,0.856,25,2
18,57,49,1.023,26,3
21,75,45,1.129,26,4
21,60,51,0.889,30,4
19,25,39,0.742,35,5
19,19,29,0.656,50,4
19,22,25,0.627,69,4
16,20,18,0.607,90,3
14,22,18,0.611,97,4
14,23,25,0.623,103,3
15,23,24,0.613,99,4
15,26.54545455,25,0.63,96,4
16,21,27,0.619,78,3
16,33,37,0.63,58,3
16,38,42,0.658,42,5
16,36,47,0.669,34,5
16,35,49,0.645,31,7
19,36,62,0.705,18,9
18,39,53,0.678,23,7
18,28,41,0.658,34,6
17,20,30,0.601,39,5
16,20,20,0.577,52,3
15,16,21,0.57,50,3
15,23,25,0.595,47,3
14,21,29,0.617,36,3
15,35,41,0.681,26,3
15,35,47,0.691,24,4
15,23,37,0.688,40,6
16,26,35,0.681,49,7
17,25.90909091,27,0.668,70,5
19,26,30,0.72,87,6
19,25,47,0.726,81,10
17,27,48,0.703,88,10
15,19,52,0.681,72,12
15,25,45,0.68,79,8
16,21,50,0.676,63,9
17,34,40,0.657,71,5
16,40,43,0.66,60,5
15,29,37,0.634,49,3
14,25,34,0.622,44,3
14,28,34,0.619,41,3
15,25,30,0.593,43,3
14,21,33,0.59,43,4
15,21,34,0.65,43,4
15,25,26,0.575,49,4
14,21,24,0.562,46,5
14,25,27,0.566,41,5
14,17,22,0.551,45,4
14,25,28,0.574,38,4
14,18,27,0.59,37,3
15,24,29,0.621,36,3
15,15,23,0.573,48,3
15,21.90909091,20,0.57,58,3
16,19,25,0.616,56,3
17,30,35,0.643,63,6
16,27,48,0.64,60,10
13,22,39,0.63,86,8
11,19,26,0.564,116,5
12,32,36,0.627,99,6
12,32,36,0.68,100,6
13,19,33,0.594,64,3
14,45,54,0.642,38,8
14,30,60,0.676,23,9
13,24,54,0.631,22,9
16,37,59,0.68,16,11
16,20,58,0.673,17,16
15,22,59,0.639,17,17
16,25,48,0.626,28,9
15,24,55,0.626,20,11
15,28,53,0.623,18,10
15,25,45,0.612,23,8
15,18,38,0.57,27,7
16,36,33,0.615,29,5
15,19,26,0.578,39,4
16,20,22,0.576,44,4
17,24,31,0.589,45,7
17,24,34,0.597,52,9
16,26,30,0.586,66,6
16,29,41,0.611,58,15
16,31,44,0.608,59,18
15,18,41,0.582,72,18
16,32.36363636,29,0.574,99,6
17,32,49,0.595,77,21
17,36,44,0.586,72,19
16,67,44,0.632,70,7
16,36,58,0.679,49,7
16,33,59,0.663,36,7
15,20,58,0.629,28,8
14,30,63,0.651,18,11
15,26,60,0.635,17,14
15,29,56,0.664,18,12
16,23,53,0.65,18,10
16,18,53,0.604,17,11
16,20,49,0.596,21,9
15,28,46,0.632,19,7
15,22,45,0.614,18,7
15,40,43,0.678,21,6
15,25,39,0.63,28,7
15,18,25,0.581,43,4
16,32,34,0.592,37,5
15,24,34,0.598,49,7
15,21,34,0.65,50,8
15,27,23,0.56,81,3
16,23,29,0.578,98,5
18,42,38,0.613,96,7.3
20,47,41,0.66,98.90909091,8.663636364
21,57,38,0.703,199,8
24,74,58,0.74,183,9
23,49,55,0.706,133,10
25,72,66,0.726,87,14
23,60,73,0.717,75,19
21,42,56,0.699,87,16
22,43,49,0.668,82,18
24,37,51,0.662,73,20
32,45,67,0.848,46,11
31,51,55,0.77,50,15
31,50,54,0.767,40,12
33,50,68,0.816,26,10
34,38,58,0.786,34,7
32,46,53,0.733,47,4
33,47,56,0.786,45,5
26,45,63,0.733,44,4
24,29,64,0.717,50,3
29,57,69,0.804,64,4
29,60,74,0.828,95,4
24,29,65,0.77,51,4
28,30,62,0.643,77,2
29,45.5,91,0.736,44,2
27,47.5,105,0.932,26,2
24,45,108,1.097,21,1
26,51,118,1.227,27,1
29,48,113,1.327,27,1
31,61,106,1.403,24,2
39,67,111,1.633,24,1
42,79,107,1.663,22,1
45,87,100,1.704,23,2
46,102,87,1.742,26,2
40,59,87,1.484,28,1
43,69,93,1.652,30,1
41,56,69,1.484,27,1
39,49,72,1.321,26,2
41,62,72,1.41,27,2
43,73,68,1.549,24,3
43,64,64,1.438,27,3
46,87,67,1.619,25,3
53,105,89,1.517,29,7
69,99,110,1.417,38,10
101,126,143,1.335,66,15
106,135,108,1.231,212,22
111,151,83,1.295,316,20
100,174,72,1.191,291,12
45,111.6,88,0.927,143,2
45,56,102,1.02,316,2
47,110.6,141,1.25,91,2
59,88,156,1.436,123,3
66,95,142,1.203,138,10
67,87,125,1.159,120,9
82,83,107,1.054,123,10
86,110,152,1.247,43,9
78,91,143,1.248,31,11
75,87,112,1.148,38,9
78,101,120,1.35,25,6
81,106,115,1.324,25,5
82,109,118,1.422,27,5
85,115,112,1.442,29,7
85,100,105,1.311,28,7
82,100,91,1.354,27,6
78,101,89,1.295,27,7
78,109,85,1.28,26,9
80,103,98,1.237,41,10
84,112,108,1.216,90,10
71,104,113,1.244,112,9
58,87,91,1.152,142,8
59,80,92,1.21,139,8
36,55,54,0.797,166,14
46,60,66,0.835,160,14
35,69.81818182,40,0.77,191,9
33,40,31,0.76,220,10
34,63,26,0.777,228,8
35,42,25,0.764,228,9
38,67,37,0.758,201,13
37,58,57,0.749,151,18
29,56.63636364,29,0.672,130,7
26,54.43939394,27,0.652,113,6
25,56.8459596,33,0.638,84,6
22,55.8202862,27,0.614,228,5
22,54.24885762,25,0.617,72,5
22,50.49885762,34,0.634,228,5
21,47.38774651,40,0.62,48,8
19,44.42411015,42,0.586,42,6
18,41.38416525,26,0.564,52,5
21,31,59,0.714,21,3
22,37,52,0.831,20,3
20,30,45,1.019,28,4
19,27,54,0.757,25,2
19,21,56,0.782,30,2
19,36,57,0.778,35,3
17,39,39,0.654,52,3
18,51,41,0.718,58,3
17,29,48,0.682,41.63636364,3
16,47,33,5.747,71,3
15,29,48,0.669,38,2
13,77,53,0.756,45,3
12,28,60,0.792,45,4
13,26,55,0.729,31,4
13,15,43,0.696,22,4
13,16,27,0.679,31,3
12,17,23,0.655,27,3
11,14,24,0.673,32,3
12,16.27272727,20,0.632,48,3
11,13,14,3.605,30,4
11,12,15,0.618,35,5
11,11,14,0.619,4,5
11,14,17,0.626,22,4
11,13,13,0.602,14,5
11,18,13,0.596,24.36363636,4
10,22,16,0.616,16,3
11,16,28,0.697,21,2
12,18,38,0.814,15,3
11,20,29,0.739,34,2
11,31,33,0.694,29,2
12,24,34,0.75,30,2
12,24,47,0.756,36,3
13,22,48,0.81,36,3
14,27.54545455,52,0.732,47,3
11,56,48,0.683,51,3
9,16,51,0.754,36,1
10,27,67,1.008,17,1
12,34,64,1.121,12,2
13,31,57,1.027,12,2
16,49,59,1.302,14,2
16,48,62,1.33,13,2
16,50,60,1.42,10,2
14,36,46,1.197,10,2
13,22,40,1.013,51,3
12,19,42,0.946,8,2
9,28,38,0.959,13,2
5,18,35,0.827,15,1
5,20,34,0.743,15,2
6,24,37,1.007,13,2
6,41,39,1.147,12,1
5,24,30,0.73,24,1
6,31,49,0.84,51,2
6,28,41,0.839,21,2
6,22,26,0.678,48,2
7,26,43,0.774,41,3
7,17,29,0.694,63,3
7,21,31,0.674,66,4
9,39,28,0.672,59,3
9,25,28,0.652,66,4
10,22,32,0.696,47,3
9,25,34,0.654,39,2
12,27,49,0.815,14,1
11,14,45,0.751,13,1
11,28,41,0.713,16,2
11,26,44,0.747,14,2
11,13,44,0.719,12,2
11,20,43,0.784,14,2
12,23,42,3.937,14,2
12,26,38,0.826,7,3
12,24,38,0.781,13,2
14,34,35,0.992,15,2
14,28,35,0.894,13,2
17,52,36,1.059,18,2
19,59,36,1.227,15,2
17,45,38,0.903,14,2
15,19,27,0.754,23,3
14,15,21,0.622,40,3
13,13,18,0.613,65,3
14,31,24,0.621,66,3
14,28,42,0.663,38,7
13,21,37,0.694,70,5
11,19,15,0.599,85,3
11,23,20,0.6,73,3
12,24,23,0.643,56,3
11,14,17,0.603,59,2
10,21,21,0.606,50,2
9,28,26,0.618,29,2
9,18,27,0.61,21,2
9,32,27,0.594,24,2
9,10,24,0.633,15,2
9,15,21,0.588,15,2
9,9,14,0.569,19,2
9,11,14,0.569,20,2
9,13,15,0.565,17,3
8,21,17,0.582,12,3
8,19,29,0.63,85,3
9,21,27,0.654,10,2
8,29,24,0.693,12,3
8,10,20,0.628,17,4
8,14,19,0.607,21,4
9,28,21,0.636,21,2
7,15,19,0.587,49,3
8,32,22,0.586,55,5
8,30,29,0.616,85,5
8,28,32,0.618,58,6
8,57,40,0.638,49,6
9,21,45,0.667,37,5
9,22,41,0.676,39,6
10,14,29,0.601,57,5
11,15,27,0.589,49,2
12,21,34,0.613,26,3
10,20,29,0.603,17,4
8,18,30,0.598,14,3
7,20,32,0.573,12,3
6,12,29,0.583,14,4
6,17,28,3.582,58,4
7,16,33,0.588,58,4
7,15,31,0.603,58,3
8,24,33,0.65,58,3
8,16,32,0.624,58,3
8,19,30,0.638,58,2
9,29,32,0.715,58,3
9,21,23,0.672,58,3
9,12,19,0.61,58,4
10,14,21,0.584,34,3
10,15,19,0.559,58,4
10,27,19,0.545,64,4
8,16,17,0.533,79,3
9,27,19,0.536,87,4
10,23,21,0.544,79,4
10,25,19,0.536,87,4
9,19,24,0.565,63,2
9,28,24,0.566,52,2
8,18,35,0.584,38,4
7,25,39,0.607,21,3
6,31,43,0.655,11,3
6,44,44,0.704,8,3
8,21,50,0.696,9,8
8,21,47,0.632,7,9
8,16,43,0.635,10,7
8,20,42,0.669,10,6
9,27,40,0.741,10,4
10,29,38,0.806,10,3
10,16,30,0.656,10,3
11,30,30,0.724,7,3
12,41,27,0.691,10,6
13,33,28,0.652,14,7
13,27,26,0.636,26,8
13,20,23,0.606,40,6
12,19,19,0.568,72,5
13,22,17,0.54,88,6
13,15,18,0.6,89,6
14,20,12,0.535,92,4
14,20,17,0.548,86,3
13,18,18,0.55,80,3
14,22,20,0.567,65,2
15,24,21,0.564,59,2
13,23,24,0.575,64,2
14,23,24,0.64,64,2
10,26,30,0.575,24,1
10,32,29,0.562,24,2
8,37,24,0.563,24,3
7,24,19,0.548,39,4
8,19,19,3.513,28,4
9,20,26,0.557,20,4
10,20,28,0.585,17,3
10,16,26,0.59,21,2
12,35,36,0.624,12,3
17,53,37,0.717,10,6
19,45,37,0.74,14,4
20,31,35,0.683,33,3
21,32,31,0.703,65,3
22,35,30,0.672,86,4
16,31,14,0.595,71,5
15,28,13,0.584,64,5
14,25,12,0.556,73,3
16,17,14,0.563,68,3
15,26,16,0.561,69,4
15,16,16,0.57,70,4
12,44,16,0.586,73,3
13,32,15,0.559,59,3
14,25,21,0.56,45,3
14,31,24,0.561,35,2
12,55,24,0.582,39,2
10,32,37,0.606,23,1
9,13,30,0.574,23,1
8,26.33333333,15,0.521,32,1
9,25.13333333,9,0.493,36,2
10,12,7,0.49,39,1
10,23.76969697,6,0.483,45,2
10,16,6,0.476,43,2
8,21,6,0.478,47,2
7,20,5,0.478,50,2
7,14,8,0.482,50,2
8,27,9,0.489,49,1
8,36,9,0.51,52,1
7,14,9,0.516,55,1
6,27,13,0.524,54,1
5,25,16,0.524,55,1
5,16,19,0.532,47,1
6,13,13,0.513,49,1
5,18,12,0.518,42,2
5,22,16,0.528,49,1
6,9,19,0.544,52,2
6,20,22,0.543,38,2
6,15,25,0.546,30,1
8,25,23,0.524,41,1
8,32,21,0.519,38,2
6,29,15,0.496,38,2
6,23,11,0.489,42,1
7,21,8,0.477,45,1
8,28,7,3.462,48,1
9,22,7,0.475,47,1
10,34,7,0.475,47,1
9,30,7,0.484,42,1
10,20,9,0.466,42,1
10,17,10,0.466,47,1
8,35,15,0.47,41,1
6,43,25,0.533,30,1
7,33,17,0.535,38,2
8,35,20,0.533,45,1
9,27,17,0.547,54,2
10,31,13,0.533,68,2
12,38,12,0.531,68,3
12,36,14,0.537,66,2
12,36,14,0.536,68,2
12,48,16,0.535,66,3
13,27,17,0.538,59,4
14,29,17,0.532,54,3
14,36,21,0.545,40,2
14,35,22,0.537,30,2
13,42,23,0.526,26,2
13,44,20,0.509,35,2
12,17,24,0.537,20,2
12,14,17,0.491,24,3
12,23,17,0.477,32,2
12,22,15,0.481,28,3
12,24,18,0.498,27,2
12,13,26,0.547,22,1
11,22,27,0.564,24,1
11,11,27,0.5,22,1
10,20,33,0.525,23,2
9,21,32,0.577,26,3
10,27,35,0.684,14,3
11,15,32,0.62,16,3
12,27,25,0.563,46,7
12,19,15,0.511,68,4
13,19,14,0.504,77,3
14,14,13,0.504,70,2
13,32,14,0.512,74,2
12,30,15,0.505,83,2
11,25,18,0.53,77,2
14,41,23,0.53,69,2
14,37,26,0.54,56,2
13,43,29,0.573,42,2
12,27,34,0.589,26,2
11,20,30,0.571,21,2
13,22,31,0.536,16,2
14,25,25,0.514,24,2
13,17,19,3.481,32,3
12,20,21,0.488,24,3
13,24,29,0.552,14,3
13,26,28,0.563,12,3
15,34,39,0.61,8,3
16,32,40,0.634,11,8
19,66,42,0.754,10,13
21,65,45,0.761,14,8
25,69,54,0.777,14,6
23,45,56,0.738,20,6
26,67,66,0.758,38,8
28,65,73,0.758,66,8
28,48,60,0.714,115,6
30,65,66,0.746,126,5
33,64,75,0.76,116,5
39,91,67,0.727,145,6
42,56,71,0.833,185,12
37,57,89,0.767,141,24
36,49,103,0.751,98,29
41,75,102,0.787,87,14
47,78,130,0.871,48,12
54,103,148,0.932,14,8
61,101,134,1.085,9,7
61,93,124,1.145,9,6
61,87,116,1.087,12,6
60,86,93,1.138,14,8
53,57,66,0.906,12,9
49,72.63636364,54,0.723,14,11
41,46,68,0.656,12,23
36,40,62,0.744,10,13
38,73,66,0.821,15,10
38,45,65,0.797,18,9
43,68,82,0.877,26,17
50,91,93,0.866,48,25
62,93,83,0.958,127,27
61,89,42,0.857,240,25
67,106,33,0.826,316,30
84,137,33,0.927,129.1666667,32
96,151,37,0.969,146.7380952,38
99,172,44,0.989,149.8630952,30
