PM25,PM10,NO2,CO,O3,SO2
13,30,7,0.546,61,5
17,33,8,0.574,73,6
25,37,7,2.188,95,7
28,45,8,0.573,97,6
30,41,9,0.575,99,6
26,55,13,0.577,103,6
23,45,19,0.579,107,11
27,63,13,0.634,109,6
27,72,12,0.596,109,7
27,67,12,0.58,119,9
29,70,13,0.592,119,9
35,71,14,0.626,107,11
32,62,18,0.623,90,8
30,57,11,0.631,81,6
31,60,10,0.669,76,6
29,42,8,0.629,73,5
26,38,7,0.567,72,5
21,42.3,7,0.532,61,4
17,29,6,0.538,65,3
16,35.20909091,6,0.554,75,4
13,18,6,0.49,66,3
13,23,6,0.488,61,2
13,23,7,0.505,55,2
15,24,7,0.526,53,2
14,31,7,0.546,57,3
14,26,8,0.576,63,3
13,30,7,0.572,71,4
14,34,10,0.562,74,5
16,26,9,0.558,81,7
18,31,8,0.54,80,6
20,34,6,0.489,86,6
23,36,7,0.682,89,5
21,50,10,0.574,85,6
20,54,10,0.616,77,6
23,53,10,0.624,78,6
23,55,18,0.674,64,6
24,49,12,0.639,57,5
26,52,11,0.651,49,4
23,30,9,0.609,60,4
29,38,7,0.604,75,4
31,46,7,0.612,60,3
31,38,6,0.58,75,5
33,47,6,0.598,75,4
30,56,7,0.615,80,4
29,62,8,0.626,78,5
27,47,15,0.659,60,5
26,42,17,0.669,62,7
27,43,11,0.64,78,7
31,55,11,0.669,81,7
31,57,11,0.71,81,7
35,42,7,0.943,106,7
43,61,7,1.009,113,6
45,93,7,0.554,131,7
37,64.72727273,6,0.525,132,6
35,57,6,0.562,132,6
31,57,9,0.563,123,6
33,73,15,0.656,109,6
35,94,18,0.645,95,6
34,80,12,0.612,100,7
32,70,10,0.604,102,7
32,61,12,0.603,97,6
35,58,12,0.641,91,6
38,59,9,0.613,105,7
42,74,8,0.634,98,6
42,75,8,0.68,98,6
33,55,8,0.638,73,4
31,66,11,0.654,68,4
31,58,8,0.651,69,4
37,65,9,0.654,67,5
43,72,20,0.712,55,6
44,85,23,0.812,65,7
42,64,15,0.786,108,8
46,59,8,0.686,146,9
49,85,9,0.683,155,8
49,79,7,0.639,171,8
47,83,11,0.609,159,7
48,85,11,0.65,161,7
35,58,8,0.546,123,4
33,69,8,0.557,114,4
30,56,15,0.575,100,4
25,51,12,0.496,97,4
31,46,13,0.523,109,4
39,76,17,0.586,106,6
46,80,14,0.651,112,7
43,88,8,0.613,126,8
34,52,6,0.506,108,4
30,44,6,0.486,95,4
40,60.81818182,7,1.449,116,6
42,75,6,0.539,118,6
42,55,7,0.549,96,5
42,57,7,0.6,97,5
37,58,9,0.539,77,5
38,38,10,0.55,75,5
43,69,18,0.622,78,4
41,57,18,0.598,73,5
37,42,13,0.544,97,6
33,51,10,0.539,112,5
33,53,9,0.546,120,5
32,63,8,0.564,124,5
31,54,7,0.573,132,5
33,62,12,0.585,135,5
40,81,14,0.676,149,6
40,88,24,0.728,126,5
31,72,11,0.594,109,4
29,50,8,0.539,93,4
33,46,8,0.519,92,3
34,52,8,0.525,88,3
30,33,13,0.514,79,3
31,54,34,0.657,43,3
31,42,23,0.606,44,5
28,44.81818182,12,0.575,72,4
33,48,16,0.615,55,3
36,45,11,0.592,50,3
27,32,8,0.521,61,3
25,57,9,0.506,59,3
19,34,9,0.517,65,2
18,29,10,0.54,55,2
15,23,18,0.572,46,13
13,27,22,0.588,38,7
14,22,30,0.568,35,5
18,30,33,0.605,35,5
15,23,25,0.598,53,7
15,30,20,0.602,67,4
14,30,25,0.66,60,5
14,27,28,0.66,71,4
16,49,23,0.663,71,4
16,39,17,0.58,59,4
18,66,28,0.664,46,3
22,44,25,0.704,54,4
22,48,24,0.627,46,2
25,47,19,0.6,56,3
26,38,30,0.685,41,4
38,58,26,0.707,70,10
48,94,31,0.819,64,12
47,92,27,0.848,57,8
47,79,24,1.738,56,7
51,72,22,0.842,47,6
50,68,15,0.865,40,4
48,79,14,0.826,44,4
46,62,14,0.764,50,5
46,55,15,0.791,76,5
45,74,30,0.878,51,3
42,70,39,0.913,24,3
41,62,34,0.9,36,6
40,64,32,0.929,43,5
40,65,32,0.98,43,5
36,68,28,0.826,60,8
28,57,23,0.749,73,9
20,39,16,0.684,80,9
16,42.18181818,11,0.635,77,7
13,17,7,0.601,67,4
12,24,9,0.588,59,4
11,17,11,0.596,54,5
12,19,11,0.65,55,5
11,32,9,0.537,47,5
11,28,13,0.538,37,7
11,29,12,0.543,37,6
11,27,11,0.553,44,5
12,26,13,0.583,48,7
11,18,13,0.549,45,6
11,13,14,0.517,38,7
11,14,12,0.511,32,6
12,15,12,0.55,32,7
10,13,8,0.509,34,3
9,22,9,0.515,32,4
10,24,13.27272727,0.560272727,36.27272727,3.909090909
9,13,13,0.565,38,2
9,30,18,0.604,32,2
9,20,15,0.593,38,2
10,21,15,0.64,36,2
9,12,17,0.61,42,2
9,13,12,1.41,54,3
10,104,11,0.64,46,3
10,15,6,0.48,53,4
11,15,6,0.46,59,4
10,14,9,0.5,48,4
10,14,9,0.5,48,4
10,21,11,0.5,44,5
10,25,10,0.47,42,4
10,35,9,0.44,36,4
10,24,9,0.42,29,4
10,23,13,0.43,21,5
10,16,13,0.44,25,7
9,11,11,0.44,25,6
6,7,10,0.44,21,5
6,15,11,0.45,27,4
4,18,13,0.45,21,6
3,17,11,0.45,23,5
3,15,10,0.45,22,4
3,20,12,0.46,23,5
3,25,23,0.6,11,6
4,17,19,0.61,16,5
6,7,19,0.58,22,5
5,34,16,0.558,39,6
5,31,15,0.488,47,7
4,33,13,0.496,48,3
34,26.75,11,0.445,45,4
32,27.52777778,7,0.356,52,4
30,33,5,0.33,48,3
30,33.58641975,9,0.357,44,3
30,33.54046639,11,0.374,43,5
30,34,8,0.332,38,4
29,32,7,0.338,39,4
29,51,9,0.343,35,4
27,31.39086077,11,0.34,29,4
27,29.39086077,15,0.35,22,7
26,27.73221879,11,0.345,23,5
26,27.04672185,11,0.328,26,5
11,20,17,2.067,19,9
7,14,15,0.32,19,6
8,15,12,0.323,19,4
8,17,12,0.36,19,5
8,26,10,0.359,16,4
8,38,17,0.414,14,3
9,39,17,0.46,13,3
6,19,13,0.412,26,3
7,21,9,0.385,33,4
7,24,8,0.392,43,4
7,16,8,0.395,46,3
7,14,8,0.44,46,3
8,40,10,0.46,46,6
5,22,8,0.386,57,6
7,18,6,0.379,55,3
9,40,11,0.386,51,5
10,30,14,0.4,47,5
9,44,9,0.371,50,5
9,19,8,0.332,42,2
11,32,12,0.337,32,4
12,44,15,0.357,28,6
12,24,10,0.348,35,6
10,18,10,0.345,37,4
9,16,8,0.355,38,3
10,24,12,0.364,32,5
8,13,9,0.365,34,4
8,26,7,0.341,44,2
8,35,9,0.347,28,4
9,16,11,0.355,27,4
9,35,12,0.368,24,4
10,17,14,0.386,34,3
8,20,19,0.374,23,1
8,15,16,0.362,19,2
8,29,23,0.426,16,2
5,12,15,0.385,19,2
5,21,22,0.441,16,2
5,30,23,0.462,10,3
4,34,18,0.435,15,4
5,32,12,0.411,23,3
9,30,18,0.419,19,4
9,31,18,0.46,16,4
9,17,13,0.44,20,3
8,29.45454545,11,0.721,25,2
7,64,15,0.451,17,3
7,31,14,0.414,19,5
7,17,7,0.421,22,2
8,29,7,0.394,28,3
8,9,6,0.364,29,2
8,23,9,0.355,24,4
8,21,6,1.577,25,2
8,26,6,0.34,25,3
9,26,6,0.35,32,2
9,27,5,0.359,31,2
8,35,9,0.365,33,3
9,33,12,0.39,28,4
9,35,12,0.44,28,4
8,18,14,0.384,40,3
7,7,25,0.388,20,3
8,11,25,0.43,24,3
8,16,14,0.442,35,2
9,17,15,0.49,35,2
8,17,13,0.42,41,7
7,20,6,0.404,46,2
7,15,6,0.406,46,2
8,24,10,0.445,38,2
8,26,13,0.45,35,3
7,22,13,0.434,37,3
7,19,9,0.45,34,2
8,24,11,0.48,32,2
7,21,12,0.438,25,4
4,21,14,0.459,23,3
5,24,14,0.464,17,4
4,10,11,0.433,19,2
5,14,13,0.437,23,2
7,11,10,0.423,30,2
7,12,9,0.434,32,1
5,19,8,0.43,26,2
4,14,13,0.446,17,2
6,15,21,0.487,14,2
6,11,21,0.518,15,2
5,15,17,0.516,14,3
5,10,18,0.491,23,2
5,11,18,0.54,19,2
5,10,12,0.502,30,3
5,7,12,0.55,30,3
5,13,10,0.45,35,3
4,14,10,0.471,35,3
4,16,8,0.439,35,3
4,15,11,0.465,32,2
5,21,11,0.444,34,3
6,25,14,0.513,11,2
5,24,12,0.517,11,2
5,23,13,0.49,14,2
6,16,8,0.48,11,2
6,16,7,0.485,12,2
5,12,7,0.487,11,2
5,11,9,0.464,9,3
7,25,15,1.672,1,6
6,22,17,0.459,4,7
8,30,12,0.458,9,4
8,30,11,0.475,9,4
7,26,14,0.501,15,2
7,26,20,0.534,11,2
7,28,20,0.58,7,2
7,13,13,0.506,24,2
8,16,8,0.492,34,1
9,24,20,0.61,15,2
8,24,23,0.6,25,2
6,23,19,0.553,14,3
5,20,13,0.522,21,3
8,17,10,0.538,30,3
10,27,12,0.498,32,4
10,30,16,0.51,28,6
9,28,15,0.511,29,2
8,18,10,0.491,23,2
11,41,16,0.57,11,2
9,27,11,0.499,23,2
9,19,9,0.493,16,2
8,28,12,0.501,8,2
8,16,8,0.481,17,2
8,22.90909091,6,0.474,16,2
7,12,7,0.473,10,2
7,18,7,0.489,13,2
7,22,11,0.502,4,2
9,21,10,0.506,8,2
9,30,17,0.583,11,2
8,24,22,0.591,14,2
7,13,11,0.546,31,3
7,17,7,0.539,24,3
8,22,9,0.539,24,2
8,18,9,0.544,28,3
7,16,9,0.546,31,3
8,14,9,0.59,30,3
8,26,8,0.54,32,3
8,28,13,0.565,29,2
9,30,15,0.574,23,3
9,23,21,0.59,18,5
10,24,16,0.589,14,5
9,27,15,0.61,16,3
8,35,17,0.664,9,2
8,27,17,0.593,6,4
9,28,14,0.567,3,3
10,20,16,0.578,1,2
9,25,14,0.597,6,3
8,28,12,0.578,3,3
9,30,16,1.406,6,3
9,20,12,0.536,6,3
8,19,13,0.535,4,4
8,26,10,0.546,12,3
10,30,10,0.538,17,4
10,37,13,0.549,15,4
9,34,12,0.535,20,5
9,31,10,0.55,35,5
9,31,7,0.561,42,2
9,20,12,0.55,33,3
9,37,12,0.569,43,2
8,28.72727273,14,0.585,31,2
8,23,20,0.589,32,7
9,22,23,0.607,28,4
9,20,24,0.635,34,4
10,26,24,0.688,29,3
10,35,25,0.722,29,7
10,34,24,0.669,24,6
13,31,19,0.662,13,4
12,37,16,0.64,7,2
14,36,13,0.601,7,2
14,27,10,0.57,7,2
12,35,9,0.562,6,2
12,35,10,0.578,6,3
12,38,11,0.611,3,3
13,29,15,0.628,5,3
12,35,19,0.632,6,3
13,43,19,0.615,2,4
17,53,22,0.68,3,3
16,38,25,0.695,3,4
14,27,16,0.67,17,5
16,39,17,0.613,25,8
16,42,14,0.638,41,6
16,44,14,0.68,41,6
13,16,10,0.63,50,4
12,16,7,0.584,47,3
13,62,11,0.592,56,6
13,31,11,0.585,45,5
13,30,10,0.577,39,3
14,46,12,0.577,44,5
15,41,7,0.578,50,5
14,50,12,0.58,41,6
15,41,13,0.582,31,5
16,41,16,0.638,17,3
17,41,10,0.578,26,4
15,19,9,0.598,23,3
14,20,7,1.755,27,3
14,24,10,0.608,11,2
14,17,9,0.571,7,2
13,24,8,0.553,8,2
11,27,11,0.559,5,2
11,35,15,0.59,6,4
11,44,22,0.641,4,5
11,32,17,0.672,11,5
14,35,17,0.717,23,8
13,29,19,0.648,20,14
11,25,15,0.675,30,9
9,14,11,0.668,50,5
9,14,11,0.74,50,5
9,31,9,0.586,55,5
10,24,9,0.582,53,5
10,18,8,0.58,38,2
11,24,11,0.582,41,4
10,34,20,0.56,31,8
10,29,20,0.546,26,8
12,46,25,0.576,20,10
15,36,20,0.576,23,7
13,32,15,0.541,24,5
12,25,10,0.539,27,5
12,19,13,0.612,12,4
12,16,11,0.631,8,3
13,13,9,0.591,6,2
11,14,7,0.565,8,2
10,24,7,0.557,5,2
10,17,8,0.549,4,2
11,29,9,0.559,6,2
11,32,9,0.606,5,2
10,23,14,0.654,16,3
9,23,16,0.603,17,9
10,26,15,0.623,23,8
10,21,16,0.663,26,10
10,16,13,0.645,37,7
10,15,9,0.581,46,4
10,14,6,0.552,43,3
11,15,6,0.6,43,3
12,23,12.45454545,0.584727273,33.63636364,5.727272727
11,33,13,0.541,40,5
12,39,7,0.522,42,4
13,23,16,0.534,33,8
11,46,17,0.549,21,6
11,43,19,0.622,16,5
13,31,21,0.62,7,3
13,25,21,0.655,4,3
12,29,20,0.681,5,2
12,14,13,1.317,7,2
13,17,11,0.596,7,2
13,16,9,0.601,5,2
11,17,8,0.582,6,2
10,21,7,0.561,6,2
10,19,7,0.568,3,2
10,28,10,0.648,5,2
10,20,10,0.64,7,2
11,17,8,0.573,16,4
11,24,8,0.583,20,4
9,21,6,0.575,28,3
8,17,7,0.56,32,3
9,21,7,0.56,27,2
9,23,7,0.61,26,2
8,37,7,0.551,36,2
7,18,5,0.579,35,2
6,21,7,0.557,26,2
7,47,8,0.567,29,2
6,16,8,0.554,21,2
6,30,7,0.571,22,2
8,26,13,0.698,8,2
7,22,10,0.635,13,2
6,13,8,0.605,15,2
7,17,9,0.591,14,3
7,21,7,0.592,19,3
5,7,6,0.591,17,2
5,19,6,0.589,19,2
5,13,5,0.594,23,2
5,21,6,0.598,21,3
5,20,9,0.612,19,3
5,14,8,0.578,26,2
5,15,9,0.63,27,2
6,30,8,0.592,25,2
5,20,8,0.6,30,3
5,24,7,0.607,34,2
5,16,7.454545455,0.616727273,33.09090909,2.454545455
5,19,7,0.603,39,3
6,14,6,0.625,40,2
7,23,6,0.638,45,3
6,17,6,0.65,43,3
5,23,8,0.649,36,2
6,29,13,0.656,28,2
7,30,12,0.66,23,2
10,30,13,0.693,13,2
10,25,13,0.672,13,2
9,19,11,0.634,13,2
10,20,8,0.631,19,2
13,25.81818182,7,0.611,23,2
14,32,9,1.386,11,2
9,22,8,0.648,8,1
7,25,7,0.668,9,2
6,26,7,0.619,8,2
6,26,8,0.603,9,2
8,32,11,0.638,8,2
9,20,11,0.61,17,2
8,22,11,0.596,24,1
8,35,13,0.671,22,2
6,19,10,0.655,23,2
5,33,9,0.652,20,2
6,18,9,0.657,32,4
8,19,8,0.667,39,3
9,13,6,0.654,33,2
7,16,6,0.996,38,2
9,38,9,0.636,39,4
11,32,10,0.643,33,4
11,37,10,0.622,31,4
7,24.54545455,7,1.59,60,5
10,14,6,0.899,56,4
12,29,10,0.732,50,7
13,23,11,0.69,44,7
11,24,10,0.642,45,4
11,25,8,1.802,39,4
12,28,11,0.592,35,4
13,32,15,0.621,28,4
12,30,20,0.661,19,5
12,32,15,0.61,26,4
12,27,12,0.584,34,5
12,25,9,0.598,38,4
10,20,11,0.598,26,6
6,24,20,0.605,20,11
6,20,13,0.597,19,6
7,21,9,0.595,24,4
7,21,12,0.615,27,4
9,28,21,0.682,12,3
9,30,19,0.696,14,4
9,30,16,0.696,19,5
9,25,14,0.727,31,5
8,24,17,0.732,37,6
8,22,14,0.722,49,5
10,28,14,0.735,67,5
9,28,16,0.717,71,7
7,29,11,0.682,65,9
8,31,10,0.652,62,6
9,29,11,0.649,58,5
11,29,12,0.626,51,5
12,32,8,0.61,47,5
12,34,8,0.59,36,4
10,28,9,0.589,36,4
11,26,13,0.614,22,4
12,24,13,0.652,12,4
11,18,17,0.623,14,8
11,20,17,0.67,14,8
11,20,13,0.625,16,6
10,20,10,0.635,19,4
9,23,10,0.646,20,4
10,23,12,0.664,14,4
10,27,10,0.672,10,4
9,29,16,0.723,5,4
9,25,17,0.729,13,7
9,21,12,0.726,23,5
10,18,11,0.732,29,6
9,23,13,0.676,36,6
8,27,18,0.811,46,8
7,23,9,0.719,54,4
9,17,7,0.708,56,3
11,27,9,0.704,55,4
11,36,10,0.687,61,6
11,37,10,0.74,62,6
12,36,14,2.012,46,8
14,38,11,0.629,41,6
14,24,13,0.622,26,6
14,26,16,0.718,18,4
14,26,12,0.699,18,4
13,21,13,0.701,12,3
11,20,13,0.684,16,5
10,16,14,0.672,12,6
11,18,10,0.676,9,3
12,19,8,0.699,10,2
10,15,7,0.682,8,2
9,17,11,0.692,7,3
9,20,13,0.738,5,3
8,25,16,0.773,5,4
6,20,11,0.74,21,5
7,24,11,0.775,28,4
8,21,9,0.747,32,6
8,28,11,0.758,36,4
7,10,10,0.72,47,3
6,10,9,0.721,56,3
6,28,11,0.766,66,4
6,35,10,0.744,69,4
5,24,13,0.695,48,7
7,26,12,0.669,35,6
10,27,15,0.66,31,7
11,33,12,0.684,34,7
11,38,20,0.787,22,5
10,35,18,0.801,15,6
10,25,18,0.706,16,8
12,19,20,0.753,6,5
13,23,14,0.793,7,4
11,13,10,0.732,10,3
11,15,9,0.713,10,2
11,16,8,0.702,10,2
11,14,8,0.7,20,2
11,20,12,0.743,8,4
9,23,15,0.776,6,4
10,25,17,0.809,5,5
10,25,16,0.786,12,7
10,22,13,0.803,23,7
10,17,19,0.804,22,10
11,18,19,0.85,22,10
13,17,14,0.788,60,5
14,20,15,0.821,84,6
13,18,15,0.773,70,7
14,32,12,0.771,71,7
14,26,19,0.806,48,5
18,51,17,0.816,75,6
14,47,14,1.965,82,5
17,51,15,0.816,75,5
16,38,21,0.869,66,5
16,30,19,0.832,53,4
15,28,14,0.82,49,5
14,24,11,0.816,46,5
14,17,10,0.839,46,4
13,23,9,0.845,37,4
14,26,8,0.847,32,3
15,29,8,0.859,29,3
16,29,9,0.875,24,3
15,30,9,0.893,29,4
19,38,16,0.947,22,4
18,47,13,0.927,36,6
18,42,14,0.871,52,7
22,39,20,0.661,69,10
22,58,30,0.62,84,16
19,44,16,1.6,49,7
17,43,17,1.015,97,10
16,25,14,0.934,93,7
16,18,39,0.902,62,13
18,28,53,0.96,51,16
18,22,39,0.941,66,5
18,26,36,0.94,63,7
18,23,32,0.958,61,3
19,38,33,0.992,40,2
18,28,26,0.985,41,3
22,48,30,1.051,43,5
22,38,20,1.012,41,3
21,39,31,1.014,28,5
20,32,46,1.054,7,5
21,27,47,1.033,6,5
22,31,50,1.011,4,6
24,38,57,1.03,17.36363636,9
25,50,64,1.06,2,19
25,56,57,1.097,2,15
30,60,49,1.179,6,9
36,76,53,1.288,10,8
46,103,77,1.458,42,14
60,117,75,1.433,98,26
64,115,46,1.339,176,16
63,120,23,1.37,234,16
67,132,16,1.418,272,14
70,138,31,1.296,259,22
36,47,20,1.037,272,4
37,49,20,1.09,138,4
40,92.33333333,28.36363636,1.263636364,142,10.45454545
37,89.73333333,39,1.386,59,12
55,86.46060606,30,1.088,52,6
61,72,26,1.812,45,6
58,77,24,1.036,36,6
58,81,37,1.028,19,9
62,89,29,1.023,20,7
63,84,26,1.012,20,6
61,74,18,1.002,22,5
61,79,15,1.019,20,4
62,86,24,1.075,18,4
66,105,59,1.166,29,19
71,117,82,1.163,49,44
51,99,51,1.104,103,25
34,58,20,0.947,141,14
34,59,23,0.99,141,15
28,59,11,0.881,259,10
26,43,10,0.837,142,7
23,37,17,0.784,111,9
22,35,12,0.726,107,5
21,37,12,0.689,166,5
20,23,10,0.639,81,5
20,39,10,0.631,73,4
19,42,12,0.648,70,6
19,34,14,0.676,49,4
15,30,18,0.666,34,3
16,24,12,0.653,38,3
17,20,9,0.65,166,3
17,21,9,0.636,32,3
14,15,8,0.64,166,2
13,21.45454545,9,0.643,26,3
12,16,11,0.639,20,4
12,15,13,0.651,15,3
12,16,14,0.668,12,3
11,22,18,0.674,7,4
10,23,17,0.709,15,6
12,29,24,0.796,24,9
12,22,16,0.548,30,6
11,15,14,0.639,54,5
11,26,15,0.731,47,3
10,24,16,0.702,37,2
10,17,13,0.757,51,4
10,20,24,0.794,55,6
10,15,9,0.71,53,6
11,17,10,0.704,52,7
11,21,12,0.697,50,5
11,20,11,0.667,45,5
11,31,20,0.795,23,6
10,20,21,0.771,16,6
11,23,21,0.778,10,3
11,14,14,0.728,17,3
10,11,11,1.476,11,3
10,11,13,0.723,9,3
10,16.54545455,10,0.696,9,3
10,10,8,0.68,5,2
10,12,7,0.678,6,2
9,18,8,0.695,8,2
7,21,10,0.708,7,2
7,11,18,0.722,14,5
7,10,23,0.783,13,8
8,23,29,0.793,6,14
7,11,13,0.673,17,3
5,13,16,0.693,22,2
6,14,16,0.74,23,2
4,6,7,0.722,34,3
4,7,7,0.77,35,2
4,15,9,0.678,37,2
4,9,7,0.673,43,1
37,98,10,0.765,34,4
36,24.83333333,9,0.537,35,3
39,26.63888889,11,0.539,33,4
42,30.0787037,15,0.62,29,4
41,33.92515432,14,0.588,24,3
41,37.07934671,20,0.597,8,2
42,41.75923783,21,0.64,7,2
42,32.38577746,12,0.537,10,3
42,33.64451815,9,0.538,43,2
42,34.81212303,8,0.538,8,1
42,35.60102625,8,0.554,6,2
42,35.88033824,7,0.551,7,2
42,35.68050349,7,0.555,5,2
45,34.6673811,9,0.542,5,1
45,35.04764838,13,0.567,6,2
44,35.28150342,13,0.552,10,3
43,35.35973348,10,0.504,43,3
42,35.31951802,7,0.499,29,3
43,35.22604798,7,0.476,32,3
44,35.1503054,6,0.477,37,3
44,35.23079278,6,0.481,35,3
44,35.26131684,8,0.524,37,2
43,33.6496735,8,0.524,39,3
44,31.85470681,9,0.517,40,4
44,31.04142703,11,0.509,34,4
45,29.31882224,8,0.525,38,3
39,28.73567392,11,0.547,25,2
15,24,11,0.494,24,3
16,21,16,0.479,19,4
17,28,19,0.558,11,6
14,18,22,0.636,12,3
18,22.40544962,16,0.61,14,2
12,21,18,0.632,13,3
14,14,10,2.202,13,2
22,21.21867724,9,0.541,10,2
18,20,9,0.552,8,2
15,20,12,0.543,10,3
18,22,12,0.571,5,2
21,23,16,0.608,7,2
23,24,16,0.571,15,5
14,21,13,0.584,22,6
16,18,14,0.591,28,4
7,18,11,0.601,32,5
7,25,13,0.623,40,6
6,16,17,0.594,34,10
6,15,8,0.543,44,3
6,13,8,0.507,44,3
8,18,9,0.518,42,3
9,22,6,0.491,35,3
9,25,15,0.501,34,7
8,27,17,0.5,32,6
8,25,17,0.511,29,5
10,28,20,0.576,20,5
11,30,14,0.567,24,4
9,18,17,0.517,14,6
8,16,16,0.514,11,6
7,9,16,0.488,13,5
8,8,16,0.49,10,4
7,11,13,0.527,9,4
5,11,10,0.53,7,3
4,11,16,0.525,44,6
6,18,15,0.542,4,4
7,20,21,0.607,2,6
6,15,18,0.579,12,7
6,17,18,0.583,15,8
6,10,11,0.584,23,3
5,14,8,0.583,30,4
4,16,7,0.569,40,3
4,14,9,0.55,45,4
5,9,8,0.537,45,3
5,26,8,0.535,47,3
4,16,7,0.523,50,4
5,18,7,0.485,39,4
7,17,7,0.483,33,3
8,23,7,0.478,32,3
7,21,9,0.478,28,4
7,18,13,0.479,20,5
8,24,15,0.513,16,4
7,21,16,0.558,10,4
6,11,17,0.553,9,6
6,7,12,0.484,50,5
6,6,14,1.881,50,7
7,11,12,0.511,50,6
6,8,21,0.516,50,7
4,8,27,0.535,50,7
4,11,20,0.557,50,5
6,17,20,0.607,50,5
5,10,13,0.575,50,6
5,20,11,0.592,50,5
5,31,12,0.618,21,4
5,16,10,0.597,50,3
5,19,8,0.596,38,4
4,11,7,0.54,41,3
4,18,9,0.557,50,5
5,15,8,0.549,57,5
4,9,6,0.522,57,4
5,14,8,0.5,46,5
7,27,7,0.482,49,4
8,24,10,0.496,37,6
7,26,16,0.495,28,7
8,24,18,0.525,15,6
10,24,22,0.605,8,4
10,27,18,0.631,7,3
9,12,15,0.567,7,3
8,21.28571429,11,0.551,8,2
7,20.03571429,10,0.524,8,2
8,19.03571429,10,0.523,10,3
9,17.93571429,11,0.537,5,3
7,17.39025974,11,0.549,8,4
5,12,10,0.555,8,3
6,14,11,0.572,8,3
7,17,13,0.621,11,3
7,13,11,0.589,28,4
5,18,12,0.618,28,7
5,16,15,0.625,24,8
5,15,15,0.651,34,7
5,16,15,0.69,34,7
5,13,6,0.558,54,4
6,16,7,0.597,56,3
7,12,9,0.614,49,3
8,20,15,0.662,48,3
7,11,13,0.62,39,3
8,26,13,0.666,18,2
9,27,14,0.71,19,2
11,23,16,0.674,9,2
10,24,19,0.693,13,3
9,21,18,0.695,14,3
9,13,9,0.616,30,3
8,12,8,1.417,29,3
8,12,6,0.608,32,3
8,14,7,0.604,28,4
9,14,8,0.64,19,4
8,18,8,0.653,20,3
7,10,7,0.653,30,4
9,26,12,0.671,25,5
10,23,12,0.667,30,7
10,38,9,0.654,49,4
9,21,7,0.661,51,4
8,23,6,0.644,52,3
9,23,5,0.643,51,3
11,28,6,0.646,53,3
10,22,5,0.642,55,3
9,20,5,0.629,59,2
9,27,5,0.62,57,3
9,25,5,0.588,49,3
11,23,5,0.571,49,2
10,25,5,0.552,47,3
10,38,5,0.55,49,3
9,29,5,0.564,47,2
8,21,5,0.578,47,2
6,17,5,0.587,39,2
6,17,5,0.615,35,2
6,13,5,0.625,34,2
7,20,5,0.631,34,2
7,18,7,0.673,31,3
5,14,6,0.667,35,2
5,15,5,0.661,41,2
6,11,4,0.642,45,2
7,15,5,0.646,44,2
7,19,5,0.646,42,2
7,18,6,0.66,42,2
7,20,6,0.668,42,2
5,24,6,0.676,44,2
5,16,5,0.674,48,2
6,26,5,0.669,45,2
7,16,6,0.668,42,2
7,16,5,0.668,41,1
7,16,6,0.674,37,2
6,8,7,0.689,42,1
5,7,6,0.693,42,2
5,20,8,0.691,37,2
5,25,6,0.71,40,2
5,24,6,0.714,41,2
5,32,6,0.712,35,2
5,35,7,0.707,34,2
6,37,6,0.704,31,2
6,42,6,1.513,28,2
6,37,9,0.714,27,4
7,40,6,0.719,27,3
9,41,7,0.722,28,3
9,41,7,0.726,26,3
8,39,5,0.722,29,2
9,26,8,0.728,27,3
9,38,8,0.734,23,2
9,45,8,0.733,30,3
8,41,8,0.746,31,3
10,40,8,0.74,34,4
12,40,7,0.733,34,3
11,26,7,0.745,37,3
11,23,5,0.742,40,3
12,29,5,0.726,42,2
12,23,8,0.72,41,4
11,26,8,0.72,39,3
11,24,9,0.733,38,3
10,30,13,0.746,28,4
10,36,11,0.771,25,3
10,35,8,0.766,28,2
10,34,8,0.75,22,2
12,24,7,0.736,23,2
12,24,6,0.739,26,2
10,15,7,0.748,21,3
8,25,7,0.749,20,3
8,19,6,0.753,25,2
10,21,7,0.756,20,2
11,26,6,0.744,15,2
9,28,8,0.754,21,2
9,36,19,0.868,7,2
9,36,10,0.791,17,3
9,23,7,0.771,30,3
10,18,8,0.776,27,2
10,14,6,0.774,34,2
10,22,6,0.78,43,3
8,13,7,0.781,46,3
9,18,9,0.781,40,3
11,22,12,0.786,46,4
12,28,10,0.787,47,3
10,22,8,0.757,42,3
10,23,10,0.781,40,3
11,39,10,0.836,35,3
10,39,14,0.865,29,3
10,30,14,0.868,23,3
11,28,19,0.858,16,3
13,26,14,0.824,15,3
13,21,9,0.795,17,3
12,13,8,1.621,17,3
11,20,8,0.794,11,4
11,19,8,0.819,12,3
12,24,8,0.834,9,3
12,31,7,0.831,9,2
11,23,10,0.845,6,2
12,30,16,0.907,6,2
13,45,22,0.963,9,4
14,29,14,0.907,28,5
15,36,16,0.906,39,6
20,62,38,0.919,59,20
18,45,44,0.936,44,28
19,33,25,0.909,91,19
18,19,20,0.848,85,12
16,17,12,0.809,76,7
17,29,15,0.833,84,8
16,30,19,0.793,70,10
15,34,14,0.797,64,6
14,28,24,0.782,53,10
15,41,24,0.866,46,8
14,31,23,0.862,31,6
15,24,17,0.825,34,6
17,29,15,0.829,35,6
17,24,11,0.803,45,7
16,16,9,0.808,36,5
16,24,8,0.8,31,4
17,28,8,0.801,35,5
