PM25,PM10,NO2,CO,O3,SO2
13,32,29,0.939,50,3
12,33,22.09090909,1.247090909,58.18181818,11.81818182
12,35,22,0.966,56,3
14,34,42,0.996,53,24
12,52,20,0.946,60,4
11,27,30,0.943,63,30
12,33,43,1.022,61,49
12,26,26,0.936,66,25
10,34,13,0.951,72,5
13,36,34,0.98,74,15
13,44,11,0.95,75,7
13,43,16,0.948,65,4
14,61,19,0.938,61,4
12,39,19,0.936,55,3
12,23,24,0.921,54,3
15,41,26,0.959,48,3
15,66,32,0.96,47,3
14,27,22,0.944,50,3
13,24,29,0.962,47,3
13,29,29,0.973,44,5
12,17,25,0.945,46,4
12,24,18,0.939,48,3
9,13,6,0.933,56,3
10,11,2,0.918,56,3
9,12,1,0.912,57,3
9,15,11.18181818,0.942,59.63636364,3.818181818
10,31,4,0.915,67,4
9,28,14,0.973,67,6
11,51,13,0.974,70,4
13,55,5,0.937,74,3
13,108,6,0.943,71,4
11,54,2,0.931,73,4
9,23,3,0.929,78,4
12,41,6,0.943,69,4
14,54,3,0.909,68,4
14,26,3,0.908,63,4
14,43,3,0.889,61,3
11,58,15,0.913,58,3
11,33,26,0.94,49,4
11,28,28,0.939,48,4
12,35,26,0.934,45,4
12,33,26,0.92,51,4
13,31,17,0.954,51,3
12,17,12,4.06,50,4
12,17,22,0.981,52,3
10,23,26,0.976,45,5
10,16,22,0.941,47,5
10,16,22,1.03,47,5
10,20,14,0.947,48,3
9,19,7,0.942,55,3
9,19,7,1.04,55,3
9,29,22,0.958,61,5
11,49,15,0.974,67,6
9,32,12,0.965,70,6
9,47,7,0.963,77,6
9,40,7,1.05,76,6
8,11,5,1.1,84,6
11,66,11,0.976,70,5
9,27,14,0.97,67,5
8,38,8,0.964,67,4
8,25,17,0.965,67,4
9,43,17,0.953,66,4
7,11,10,0.934,64,4
8,37,7,0.92,65,4
8,37,10,0.928,60,4
8,26,23,0.954,57,4
9,25,24,0.985,53,4
10,31,26,0.972,53,4
12,32,21,0.952,53,4
13,37,17,0.943,55,4
11,22,8,0.916,58,3
11,14,2,0.9,59,4
9,26,4,0.899,58,3
9,22,9,0.905,55,4
8,36,10,0.907,59,4
8,15,16,0.894,63,5
9,16,32,0.916,59,18
9,25,12,0.896,68,10
10,40,41,0.94,55,34
10,26,40,0.931,57,19
11,24,42,0.924,54,22
14,19,35,0.931,60,15
14,40,28,0.954,63,14
12,49,17,0.943,68,7
10,33,22,0.926,65,7
9,26,14,0.932,68,4
8,30,29,0.927,55,6
9,24,21,0.92,58,4
9,17,21,0.929,53,4
10,15,23,0.964,52,4
10,23,20,0.969,51,3
9,12,5,4.077,59,3
9,32,25,0.963,54,6
7,14,8,0.949,56,4
8,15,10,0.946,56,4
9,13,3,0.948,55,3
8,13,3,0.931,57,3
9,26,2,0.931,60,3
9,23,14,0.95,57,4
9,23,15,1.04,57,3
8,21.45454545,22,0.95,59,3
11,30,62,1.063,52,5
11,23,62,1.15,54,5
10,22,43,0.972,67,25
10,13,42,1.06,68,25
9,35,30,0.955,74,13
8,20,17,0.954,76,8
8,29,20,0.936,75,12
7,20,14,0.932,78,10
8,34,10,0.926,73,5
7,26,11,0.933,73,6
9,20,11,0.924,73,6
8,12,5,0.928,73,5
8,18,9,0.92,68,5
8,24,33,0.936,62,12
8,26,37,0.958,59,11
8,24,30,0.955,62,13
6,7,2,0.93,66,3
5,17,1,0.918,70,3
5,13,16.72727273,0.903,73,3
5,20,28,0.914,68,3
4,18,9,0.923,68,3
4,11,5,0.934,72,3
4,6,8,0.947,69,3
4,15,22,0.95,67,7
4,22,21,0.951,69,6
4,14,19,1.04,70,5
4,21,15,0.961,85,3
4,15,16,1.05,85,3
4,24,32,0.975,78,16
5,11,25,0.969,83,14
5,13,11,0.953,80,6
5,17,12,0.944,79,9
6,19,45,0.967,66,15
7,19,44,0.972,62,13
7,34,43,0.981,62,10
8,25,23,0.983,73,6
7,10,3,0.933,77,5
7,19,20,0.944,70,5
7,12,6,4.057,74,4
7,9,1,0.919,73,4
5,13,3,0.917,72,4
5,7,18,0.908,73,15
6,25,26,0.908,67,11
6,30,22,0.909,70,9
5,33,13,0.907,77,4
5,15,16,0.921,71,3
5,15,15,1.01,72,3
5,29,48,1.05,61,18
7,36,48,1.007,58,32
6,9,10,1.03,62,3
5,18,37,1.014,56,3
7,18,53,1.047,56,22
8,16,34,0.971,62,17
7,22,27,0.95,69,10
8,22,13,0.937,73,6
8,31,30,0.939,66,16
8,27,27,0.934,65,7
8,29,11,0.948,69,5
8,15,33,0.944,56,11
9,22,45,0.944,50,15
10,24,43,0.988,49,15
9,26,26,0.939,59,16
9,19,29,0.953,54,4
10,20,37,0.959,51,7
8,25.63636364,21,0.912,55,11
8,16,37,0.913,49,12
8,23,37,0.924,47,16
9,35,36,0.962,46,10
9,39,32,0.95,50,12
10,43,39,1.02,55,22
13,39,54,1.168,56,29
14,44,44,1.037,65,30
12,29,23,0.986,71,13
12,27,23,1.08,71,13
12,41,22,1.07,73,9
17,37.16666667,62,2.027,50,33
31,36.19444444,49,1.316,54,39
40,35.72685185,38,1.088,60,26
38,34.34799383,24,1.009,71,9
36,35.23932613,9,0.985,68,4
35,36.61254715,23,0.973,57,5
34,35.88130501,21,0.959,52,4
33,35.66707807,8,0.946,57,4
35,35.57918367,10,0.944,56,3
36,35.55457231,20,0.964,49,9
34,35.75566873,22,4.086,53,6
34,35.84172582,17,0.931,51,5
33,36.18279052,1,0.916,57,4
33,36.07262739,1,0.923,55,3
33,37.22072983,2,0.928,53,4
34,39.96281146,18,0.942,46,4
31,39.8214867,9,0.881,60,4
31,39,11,0.919,56,3
33,35,11,0.928,54,3
38,46,26,1.029,59,4
35,63,10,0.952,69,5
34,34,11,0.925,71,4
34,42.80358112,29,0.98,58,4
40,43.30059685,40,1.05,56,9
36,44.017363,25,1.044,68,3
35,45.52025683,21,1.01,67,4
39,45.44029963,20,1.005,71,3
35,42.5136829,11,0.983,71,3
41,43.93263005,34,1.018,55,4
39,44.12080488,30,0.97,53,3
40,44.93500533,27,0.967,47,3
37,42.55783495,29,1.05,48,3
38,40.05558419,29,1.06,50,3
37,38.31155423,31,1.05,48,7
40,37.81031033,37,1.08,48,17
24,49,37,1.1,48,13
5,25,20,1.05,50,5
6,23,23.36363636,0.992,50.27272727,6.363636364
7,28,12,1.07,53,4
8,37,15,1.1,49,4
9,35,15,1.05,53,3
9,42,10,1.04,52,4
11,64,22,1.13,54,7
17,114,35,1.003,70,12
18,95,15,0.982,72,7
18,95,15,1.07,73,7
16,55,20,0.948,71,22
15,23,15,0.958,81,16
26,40,28,0.985,81,27
45,68,11,0.976,90,12
44,61,13,0.991,78,10
44,61,34,0.983,61,21
42,51.33333333,20,0.959,61,9
44,50.72222222,14,0.941,64,5
40,55.34259259,11,0.942,56,4
40,57.89969136,13,0.952,54,4
41,56.21630658,6,0.945,57,5
38,55.41902435,4,0.937,56,4
39,54.48886174,2,0.945,58,3
38,53.29838555,1,0.924,59,4
37,52.83310777,2,0.929,54,3
37,53.46170859,1,0.936,52,3
37,53.77173946,1,0.933,55,3
37,55.57025704,2,0.931,53,3
40,43,9,0.967,50,4
25,47,26,1.039,55,17
7,61,23,1.031,60,13
9,61,13,1.005,70,10
10,76,10,0.998,72,8
8,66,8,0.99,76,7
8,56,7,1.08,72,8
11,50,12,0.97,81,8
10,48,4,0.98,79,6
11,33,3,0.977,81,5
10,33,8,0.976,71,5
10,25,10,0.959,62,4
11,44,10,0.96,61,3
10,30,18,1.05,60,5
11,42,22,0.965,50,5
11,56,39,0.975,46,14
10,25,19,0.949,53,8
10,16,1,0.974,63,5
13,29.66666667,3,0.986,62,4
13,14,2,0.982,59,5
12,28.26666667,1,0.973,59,3
10,32.08484848,8.9,0.959,54,3
10,24,6.990909091,0.958,51,3
9,16,2,0.962,51,3
8,27,1,0.974,52,3
9,33,4,0.997,53,3
10,84,17,1.025,57,7
12,42,18,0.993,64,21
12,82,9,0.972,71,10
10,54,3,0.975,81,6
10,30,2,0.957,75,5
11,25,12,0.962,70,9
11,14,8,1.05,70,9
10,41,6.545454545,0.976454545,68.72727273,7.363636364
9,31,1,0.961,73,5
10,61,7,0.951,73,5
9,27,2,0.973,67,4
10,40,3,0.969,59,3
10,47,7,0.978,53,4
9,29,12,0.986,46,4
9,18,11,0.984,48,4
8,19,4,0.965,50,4
9,20,2,0.969,50,4
8,17,1,0.965,51,3
10,24,13,0.968,46,6
10,23,21,0.982,46,15
10,32,21,0.998,44,13
10,20,20,0.979,45,19
9,34,19,0.999,48,20
9,27,20,0.987,51,28
11,28,17,0.963,53,19
13,53,6,0.98,60,10
14,33,3,0.978,63,6
13,31,2,0.989,73,5
11,39,8.625,0.987,74,4
11,34,1,1.08,75,4
9,39,4.736111111,0.979,66,4
10,54,5.136111111,0.977,64,3
9,26,5.04520202,0.984,66,3
10,27,1,0.971,63,4
8,39,3,0.951,55,4
7,24,1,0.949,57,3
7,40,21,0.948,53,14
5,29,5,0.957,52,6
5,41,5,0.975,56,3
6,17,5.428571429,0.953,65,3
5,22,5.553571429,0.953,67,3
4,17,5.442460317,0.965,64,3
5,26,5.442460317,0.971,65,3
4,18,4.169733045,0.958,66,4
5,24,2,0.958,62,4
4,23,2,0.959,74,4
5,30,2,0.958,71,4
5,23,1,1.04,71,3
5,29,7,0.99,66,5
5,39,10,0.976,75,3
5,14,12,0.96,72,4
7,44,9.363636364,1.118090909,72.45454545,3.727272727
5,49,12,0.969,74,4
5,56,11,0.969,70,3
6,25,16,0.999,79,4
5,23,15,1.007,75,4
6,40,15,2.472,70,3
7,22,13,0.983,70,3
8,39,40,1.013,59,13
6,25,20,1.02,64,4
8,29,15,1.033,64,4
8,17,14,1.015,62,4
8,31,42,1.02,53,7
7,25,37,1.05,58,6
8,16,11,7.057,65,4
7,14,33,0.996,62,13
7,23,28,1,62,12
7,27,44,1.011,55,29
7,17,18,0.991,66,6
7,13,10,0.982,71,4
6,21,11,0.98,67,4
5,23,14,0.984,69,4
6,26,20,0.994,66,4
4,28,26,1.026,72,15
5,48,40,1.096,71,17
5,30,35,1.079,74,7
6,19,21,1.057,83,6
8,17,23,1.042,77,6
8,52,13,1.029,76,4
6,43,18,1.045,71,4
7,22,18,1.038,64,3
9,25,23,1.029,58,3
9,25,42,1.041,52,31
10,32,59,1.034,51,49
10,24,54,1.009,54,25
10,39,45,1.025,58,14
10,19,24,1.008,61,6
10,15,13,1.017,61,3
10,26,17,1.037,62,4
9,20,13,1.017,64,4
10,27,19,1.032,56,5
10,32,25,1.031,55,8
10,41,19,1.03,58,4
10,56,18,1.041,55,5
12,46,23,1.076,63,24
15,35,37,1.096,66,44
15,39,29,1.081,66,12
14,38,33,1.096,61,10
14,31,22,1.072,81,7
14,55,17,1.075,81,5
14,36,22,1.076,72,7
14,74,16,1.061,71,5
13,58,25,1.084,70,6
11,31,25,1.084,67,5
12,23,28,1.076,61,4
12,23,34,1.084,55,4
14,62,30,1.101,51,4
14,49,27,1.115,51,3
15,76,19,1.095,53,4
11,36,18,1.083,57,3
12,37.45454545,20,7.204,55,4
12,22,25,1.1,46,3
13,36,30,1.098,49,4
13,25,28,1.092,46,4
13,36,26,1.103,47,4
12,24,22,1.086,50,3
12,48,18,1.11,50,3
12,45,25,1.158,52,4
13,46,21,1.128,64,5
15,48,25,1.139,62,4
16,47,12,1.096,74,4
16,78,13,1.099,77,4
13,87,17,1.132,85,5
11,47,16,1.145,86,5
10,39,17,1.143,89,7
12,47,24,1.136,85,9
13,52,21,1.123,86,5
14,44,26,1.095,69,4
14,66,41,1.119,58,5
11,22,48,1.116,48,4
14,22,31,1.073,47,3
15,32,25,1.067,47,3
13,36,27,1.072,44,3
13,29,24,1.063,44,3
13,27,24,1.15,45,3
12,35,17,1.091,48,3
12,22,20,1.102,44,4
13,48,28,1.142,46,5
12,23,29,1.115,46,4
12,30,23,1.092,47,4
12,37,21,1.099,48,5
13,49,23,1.125,53,6
13,43,19,1.104,69,5
14,65,41,1.21,57,5
15,48,19,1.21,77,5
36,45.33333333,42,2.308,54,7
47,47.88888889,32,1.651,74,5
47,49.7037037,37,1.467,84,13
51,49.82098765,36,1.402,66,15
51,50.95781893,36,1.386,66,15
47,50.81496179,36,1.342,66,8
44,52.81496179,36,1.361,66,5
45,54.88903586,11,1.43,95,5
46,55.66682997,34,1.44,58,5
47,56.32939955,44,1.44,50,6
46,64,39.63636364,1.348,59.88888889,6.454545455
46,64,69,1.344,57.78888889,7
45,64,69,1.344,56.24343434,7
45,59.8142109,38,1.44,45,4
44,60.6350734,32,1.43,46,4
45,61.46311398,31,1.44,47,5
42,62.31873305,23,1.41,45,4
41,62.03852189,31.72727273,1.344,49,4.727272727
42,61.32423617,25,1.44,48,4
41,59.32423617,17,1.39,51,3
42,54.67821274,16,1.4,53,4
44,52.9147054,16,1.42,59,5
6,52.96351322,13,1.306,75,5
7,59,19,1.297,54,12
6,48,21,1.39,52,12
6,18,14,1.318,80,4
6,43,12,1.298,82,4
8,62,11,1.308,84,4
9,98,13,1.329,87,4
9,46,19,1.334,77,4
9,98,33,1.32,76,11
9,49,61,1.36,66,30
9,49,48,1.356,73,15
11,44,64,1.37,61,28
11,41,44,1.375,71,17
12,44,64,1.379,58,32
14,38,65,1.384,53,28
14,34,63,7.489,48,18
15,31,46,1.398,51,10
15,20,23,1.375,55,6
15,19,10,1.311,63,5
15,46,14,1.327,57,5
17,39,29,1.395,52,5
19,49,31,1.407,55,7
22,49,27,1.477,70,5
30,95,38,1.528,75,5
37,97,41,1.533,88,4
36,118,41,1.533,91,5
30,94,38,1.62,76,5
18,57,18,1.333,75,4
20,58,20,1.33,78,4
22,41,30,1.379,73,4
20,33,44,1.394,63,4
20,41,46,1.411,62,3
21,34,44,1.42,65,3
23,29,40,1.426,59,4
23,40,45,1.454,61,3
25,44,60,1.487,54,3
24,39,54,1.434,59,3
24,66,73,1.491,54,8
24,38,49,1.443,61,6
26,31,29,1.45,66,4
26,49,18,1.437,73,4
25,54,18,1.426,74,4
22,27,32,1.444,70,3
27,51,38,1.463,62,4
31,60,34,1.485,67,5
31,89,32,1.56,64,5
39,79,47,1.64,70,5
49,101,66,1.718,76,8
51,101,93,1.694,72,46
63,150,87,1.736,108,28
77,147,59,1.805,178,23
81,116,26,1.779,204,17
34,55,15,1.452,127,4
33,51,22,1.418,204,4
32,92,42,1.519,97,3
32,48,51,1.568,100,4
41,94,50,1.594,96,4
46,79,65,1.64,107,6
46,87,66,1.717,91,4
63,85,69,1.735,84,4
64,84,60,1.726,83,4
57,80.72727273,45,1.685,80,4
57,69,33,1.713,79,5
61,96,31,7.683,80,4
63,86,31,1.726,81,4
66,81,36,1.752,73,5
63,79,44,1.782,69,4
66,86,53,1.762,64,4
58,80,39,1.724,64,4
50,75,29,1.68,68,4
54,87,44,1.731,79,5
56,129,53,1.814,98,6
35,87,21,1.666,108,6
38,63,29,1.686,121,9
38,52,29,1.77,123,9
35,95,18,1.643,138,6
31,58,26,1.647,116,4
31,54,22,1.603,131,5
33,85,25,1.561,135,14
29,68,14,1.558,138,8
27,55,43,1.536,114,29
27,41,49,1.514,102,24
24,35,16,1.48,102,6
20,44.7,15,1.44,86,5
21,31,21,1.424,70,4
19,26,14,1.4,65,4
20,30,13,1.391,138,4
18,22,11,1.392,69,4
18,29.3,14,1.381,138,4
17,29.3,11,1.373,68,3
17,29.41818182,12,1.362,60,4
16,21,18,1.358,57,4
17,27,18,1.347,56,4
16,27,15,1.351,57,4
16,35,17,1.378,66,4
17,46,37,1.413,64,21
17,83,31,1.447,63,6
16,91,28,1.442,59,5
13,24,18,1.371,66,4
14,61,16,1.379,75,3
14,36,14,1.299,90,4
13,52,15,1.299,83,4
12,51,31,1.327,78,14
11,49,16,1.332,83,8
12,45,20,1.333,80,4
12,34,15,1.283,68,5
11,18,13,1.29,68,4
10,19,13,1.284,66,4
10,12,14,1.273,60,3
10,20,13,1.274,62,4
9,16,15,1.292,63,4
8,17,15,7.385,59,4
8,19.4,11,1.31,57,4
8,19.58181818,10,1.302,59,4
8,25,12,1.285,62,5
8,17,18,1.272,55,6
7,29,17,1.284,52,5
7,21,14,1.306,55,4
7,20,17,1.344,55,4
8,19,13,1.352,68,4
8,31,20,1.36,62,11
7,27,14,1.358,70,7
7,23,15,1.45,69,6
6,64,22,1.369,64,8
6,38,23,1.46,65,6
6,21,13,1.364,83,6
7,54,19,1.365,71,5
6,12,20,1.362,64,3
6,32,16,1.37,70,3
6,27,21,1.484,67,4
5,28,36,1.498,60,4
5,19,21,1.486,70,4
6,23,22,1.479,64,4
6,23,22,1.57,64,4
7,19,26,1.499,63,8
7,12,23,1.495,83,5
6,12,17,1.491,71,4
7,11,12,1.483,70,4
6,7,10,1.467,77,4
5,9,8,1.456,76,4
6,14,8,1.463,76,4
4,16,7,1.469,75,4
4,15,12,1.451,88,4
5,25,20,1.469,88,4
4,28,14,1.48,85,4
5,17,10,1.472,81,4
7,14,11,1.483,82,4
6,12,9,1.479,82,4
6,7,8,1.484,85,4
7,15,7,1.489,89,4
6,14,9,1.499,89,4
7,24,12,1.507,82,4
6,39,16,1.506,69,4
6,11,17,1.498,65,3
5,22,30,1.533,61,3
4,16,29,1.528,65,3
6,28,33,1.548,62,4
6,30,28,1.572,60,6
6,24,35,1.574,66,4
7,16,32,7.543,66,4
7,11,19,1.53,66,4
7,14,14,1.528,71,4
7,18,13,1.52,73,4
7,15,12,1.518,73,4
7,72,14,1.519,65,4
6,29,17,1.535,66,6
9,47,23,1.534,72,27
10,29,26,1.541,86,14
10,24,19,1.543,82,6
10,19,16,1.545,80,5
11,17,18,1.54,89,4
9,15,18,1.544,78,4
9,14,23,1.564,92,8
12,14,15,1.552,92,6
11,32.28571429,11,1.561,93,5
11,123,16,1.574,79,6
12,35.88095238,16,1.576,71,4
10,39.02777778,22,1.546,66,4
8,43.03240741,30,1.539,51,4
7,42.31812169,32,1.518,52,4
7,42.31812169,19,1.507,60,4
7,39.73082011,19,1.518,59,3
6,29.73082011,19,1.515,61,4
7,28.19618807,16,1.516,64,3
7,9,19,1.508,60,4
6,14,18,1.494,57,4
7,9,18,1.472,56,4
7,23,19,1.495,93,5
8,19,20,1.508,56,8
9,23,17,1.493,61,6
8,30,23,1.542,66,32
9,40,25,1.494,66,22
11,43,17,1.493,72,5
9,53,22,1.526,77,6
8,48,17,1.51,76,5
7,35,18,1.509,93,7
6,21,21,1.524,77,8
7,55,13,1.532,74,4
8,56,15,1.571,73,4
9,105,13,1.572,76,4
9,54,12,1.547,78,4
6,43,24,1.494,83,20
7,23,11,1.527,83,6
7,20,8,1.536,90,6
6,35,7,1.554,85,5
6,25,18,1.584,90,5
7,23,23,1.598,79,5
8,32,17,1.582,67,5
7,47,18,1.573,69,4
6,42,21,1.569,67,4
6,33,29,1.575,59,3
8,26,27,1.58,58,4
8,24,26,1.588,56,3
9,25,22,1.588,55,4
9,15,17,1.572,56,4
8,15,15,1.552,54,4
8,15,20,1.57,53,5
7,12,22,1.56,49,5
7,16,21,1.541,51,9
8,18,20,1.534,54,6
8,28,16,1.531,58,6
8,33,18,1.563,63,10
9,30,26,1.55,71,9
9,47,21,1.529,80,6
9,26,12,1.52,90,7
10,27,10,1.533,98,6
10,12,10,1.63,96,6
8,24,4,1.546,98,4
8,23,7,1.575,92,4
8,49,6,1.457,84,3
9,47,7,1.391,78,3
10,33,8,1.39,80,3
10,22,11,1.401,80,3
10,19,11,1.49,79,1
10,45,16,1.416,71,3
10,37,18,1.416,63,3
10,40,19,1.42,67,4
9,36,19,1.432,65,5
9,14,32,7.527,60,8
12,25.33333333,13,1.545,67,5
10,25.93333333,22,1.611,65,4
10,26.02424242,7,1.585,71,6
9,12,9,1.57,69,4
8,14,13,1.567,69,4
8,11,5,1.56,72,4
8,25,10,1.571,77,7
8,46,20,1.599,73,8
7,55,18,1.626,83,8
8,64,9,1.655,86,5
6,33,9,1.651,86,6
7,35,3,1.659,87,5
8,26,9,1.654,84,11
7,47,8,1.675,78,6
7,39,10,1.673,80,6
8,41,6,1.68,80,5
7,27,17,1.649,77,5
8,28,22,1.643,70,6
10,61,24,1.642,68,9
10,67,12,1.639,70,5
9,35,32,1.626,64,10
11,32,29,1.611,64,8
10,22,24,1.609,67,5
9,23,20,1.603,68,8
9,15,20,1.604,69,9
9,29,24,1.588,65,10
10,24,23,1.578,63,11
10,43,19,1.575,65,9
9,24,14,1.567,67,6
10,45,12,1.557,75,5
10,21,1,1.549,75,7.571428571
8,44,2,1.558,75,6.821428571
7,42,5,1.573,78,3
8,26,3,1.576,79,5.549107143
8,25,4,1.586,80,4.660218254
8,61,2,1.592,78,4.260218254
7,43,2,1.58,81,3
8,50,5,1.581,79,3.753724747
7,26,9,1.573,79,4
7,31,11,1.561,77,1
7,31,17,1.562,74,2
6,18,21,1.542,79,3
6,27,26,1.537,74,4
6,36,28,1.538,74,5
5,55,14,1.544,81,4
5,34,6,1.54,85,5
6,46,7,1.543,82,5
7,22,5,7.596,86,6
8,26,2,1.532,90,4
7,39,4,1.542,88,3
6,27,3,1.554,87,4
6,25,3,1.543,89,3
6,29,3,1.53,87,2
5,55,3,1.534,82,3
5,38,6,1.547,86,5
7,42,7,1.558,88,6
7,38,6,1.568,86,3
9,39,6,1.563,83,3
11,66,5,1.564,88,2
8,33,3,1.57,90,2
8,37,2,1.573,90,2
10,39,3,1.582,81,7
9,34,4,1.595,81,7
10,37,5,1.602,79,6
10,24,8,1.588,79,8
9,32,10,1.583,77,4
8,26,19,1.583,72,4
9,27,19,1.586,69,12
9,33,32,1.611,70,16
9,30,35,1.603,64,36
10,22,12,1.58,72,7
9,23,19,1.578,68,9
9,32,8,1.575,77,4
8,18,13,1.572,71,8
8,10,3,1.57,74,1
8,34,22,1.57,71,27
8,28,31,1.572,65,25
10,37,12,1.554,72,12
9,56,24,1.578,70,23
9,25,26,1.583,70,34
10,34,23,1.611,76,29
10,29,7,1.604,81,10
10,28,2,1.589,88,7
9,20,1,1.597,92,3
10,31,3,1.616,87,4
10,34,2,1.64,87,4
10,32,1,1.633,84,1
11,72,4,1.64,81,6
9,44,8,1.651,78,10
9,16,4,1.644,78,6
10,22,8,1.652,71,5
11,35,6,1.643,69,2
10,24,8,1.64,63,1
10,24,15,1.621,67,9
9,34,10,1.628,64,7
9,21,13,7.759,61,9
9,19,4,1.628,64,6
10,21,13,1.636,59,11
9,30,17,1.643,60,11
9,17,5,1.62,61,3
10,22,14,1.628,58,8
11,37,15,1.626,59,10
11,47,15,1.639,61,10
11,26,17,1.673,63,11
13,50,22,1.722,64,8
13,34,22,1.713,76,3
14,33,13,1.681,100,6
12,42,3,1.634,100,6
12,49,2,1.632,102,5
11,38,2,1.66,98,3
11,92,9,1.718,98,3
17,123,40,1.901,126,12
23,116,37,1.927,134,11
26,44,55,1.896,106,12
25,61,68,1.892,85,12
21,50,52,1.795,73,15
19,24,61,1.751,56,14
21,55,53,1.783,57,11
20,50.7,49,1.803,56,11
21,35,49,1.8,52,14
22,34,48,1.834,55,11
22,37,46,1.809,56,12
22,51,43,1.832,57,11
22,52.42727273,42,1.772,58,14
22,25,41,1.76,58,12
25,46,37,1.794,65,11
26,55,38,1.825,67,12
38,94,51,1.903,71,18
39,94,57,1.961,78,21
53,126,52,2.035,101,21
64,146,33,2.138,143,21
66,137,14,2.107,176,18
67,123,9,2.091,187,19
63,168,39,2.095,168,29
58,96,55,2.063,149,24
62,73,47,2.087,149,15
65,81,31,2.087,157,12
63,108,38,2.108,153,14
61,110,61,2.131,129,15
68,88,40,2.103,124,15
64,83,44,2.079,108,13
53,62,40,2.012,96,13
46,56,38,1.97,89,14
29,49,31,8.016,72,12
30,31,26,1.894,73,11
31,57.6,23,1.883,74,12
33,57.69090909,18,1.872,77,12
35,40,11,1.868,76,13
36,41,12,1.873,75,14
35,60,19,1.889,76,17
38,66,23,1.898,76,16
42,89,31,1.942,82,15
37,104,33,1.954,84,12
37,91,32,1.928,93,13
41,111,24,1.973,118,13
46,78,12,2.044,148,14
49,91,6,2.056,162,14
52,122,5,2.08,169,14
50,115,5,2.068,164,13
48,107,7,2.027,137,12
41,106,46,2.016,109,25
39,81,39,1.98,112,19
36,70,51,2.032,92,24
38,77,45,2.06,84,32
40,54,42,2.027,82,27
38,77,23,2.017,92,16
38,44,14,1.989,99,11
30,54,18,1.892,84,13
29,91,25,1.89,79,16
29,64,30,1.864,75,23
26,33,24,1.828,72,14
25,31,9,1.812,79,8
26,36,5,1.826,83,6
25,30,5,1.812,79,2
25,52,14,1.802,69,7
27,49,10,1.825,87,6
25,57,22,1.837,80,7
22,44,26,1.84,77,7
20,26,16,1.837,89,6
22,50.57142857,17,1.854,90,9
24,96,10,1.865,98,11
24,53.76190476,18,1.861,106,5
23,54.55555556,22,1.839,96,6
23,54.14814815,24,1.848,90,8
22,55.83950617,22,1.806,88,6
22,60.8127572,19,1.827,90,3
20,62.51964531,29,1.815,77,3
18,52.66250245,48,1.821,74,7
17,49.44226435,26,1.776,80,4
20,48.80310295,16,1.814,94,5
19,45.23108649,15,1.826,92,1
20,41.64713588,30,7.905,84,9
19,27,31,2.372272727,84,9
20,28,25,1.93,80,6
18,42.37487179,8,1.806,88,2
15,22,10,1.799,83,2
15,20,10,1.778,78,3
17,47,38,1.825,72,18
18,75,43,1.879,77,25
22,62,48,1.923,86,43
23,77,49,1.906,91,31
23,98,30,1.844,95,13
20,68,19,3.718,87,3
17,42,28,0.705,88,2
16,48,39,0.775,99,1
16,35,44,0.72,99,10
17,50,24,0.649,111,10
15,61,26,0.623,100,10
13,29,22,0.597,90,12
12,31,17,0.588,80,7
12,16,16,0.59,82,9
12,32.25,18,0.58,76,9
12,22,18,0.579,72,9
11,14,15,0.582,71,8
10,23.25,12,0.578,74,7
10,22.35,10,0.575,78,6
10,20.53181818,10,0.563,78,8
9,16,25,0.558,74,10
8,25,16,0.546,76,9
7,24,12,0.547,77,8
7,20,19,0.548,68,11
7,11,23,0.542,70,17
7,22,20,0.549,74,11
8,35,35,0.596,68,9
8,32,25,0.584,74,12
8,15,28,0.573,74,19
8,27,35,0.557,65,12
6,13,43,0.549,63,15
6,8,44,0.64,64,16
7,25,34,0.576,81,25
7,20,21,0.559,99,18
6,27,10,0.551,99,8
6,24,14,0.557,88,10
7,20,28,0.564,70,12
7,26,45,0.567,62,24
8,21,48,0.561,64,19
9,17,46,0.571,64,21
9,27,48,0.563,65,27
8,29,19,0.562,78,9
8,48,20,6.573,72,12
8,11,42,0.559,63,30
8,14,22,0.541,69,16
8,24,29,0.533,70,23
7,25,15,0.53,75,10
7,14,25,0.536,71,19
7,10,19,0.536,73,12
7,34,21,0.535,73,13
6,27,30,0.548,74,26
7,11,33,0.555,70,23
9,29,18,0.556,93,15
7,20,13,0.57,100,10
8,34,10,0.559,101,7
8,46,7,0.57,92,7
7,35,8,0.572,91,6
8,23,8,0.569,89,6
8,26,11,0.66,87,8
8,26,11,0.66,87,8
8,26,11,0.66,87,8
8,25,14,0.65,75,6
8,20,13,0.65,74,6
7,18,17,0.64,71,10
7,25,19,0.65,68,11
7,10,25,0.64,59,15
8,8,24,0.66,59,22
7,12,21,0.66,57,20
7,8,14,0.64,60,10
7,10,15,0.63,58,10
7,10,13,0.64,58,10
8,12,18,0.63,54,35
8,12,14,0.62,54,11
7,19,10,0.62,54,9
8,24,16,0.69,62,44
9,25,16,0.67,65,27
53,27.25,13,0.551,75,14
58,32.91666667,12,0.583,94,8
49,37.11666667,11,0.573,87,6
49,51,11,0.591,98,7
55,65,10,0.611,93,4
50,46.92833333,12,0.61,83,6
48,61,14,0.602,70,19
49,54,19,0.606,72,13
53,53,37,0.626,62,19
52,63,44,0.637,57,10
53,50.32537037,49,0.649,53,14
