PM25,PM10,NO2,CO,O3,SO2
48,67,29,0.8,82,6
48,74,31,0.787,82,8
52,79,31,0.808,129,11
34,79.43636364,11,0.613,169,9
25,41,7,0.522,163,8
24,77,8,0.517,175,6
31,111,17,0.583,119.5454545,6
37,113,21,0.643,196,5
33,102,25,0.661,138,5
37,101,27,0.71,92,5
51,133,68,0.848,49,7
51,134,70,0.852,40,8
49,128,69,0.828,35,8
47,112,64,0.793,29,8
49,109,65,0.812,20,7
47,108,66,0.81,21,7
69,118,49,0.949,13,6
74,119,49,0.976,12,6
77,118,49,0.978,6,5
77,122,46,1.004,5,6
75,132,42,1.052,14,8
80,137,49,1.131,49,13
89,137,48,1.014,132,17
89,116,46,1.018,200,14
87,117,47,1.01,200,14
59,112.2,24,0.76,213,11
53,108.2909091,1,0.83,197,9
46,77,8,0.717,193,6
49,94,10,0.724,189,7
49,79,22,0.705,175,7
39,111,20,0.652,138,7
40,79,17,0.636,137,5
39,72,13,0.62,131,5
42,78,27,0.685,103,6
47,93,32,0.733,94,7
50,113,32,0.726,93,9
48,101,22,0.702,103,8
55,105,24,0.749,92,8
55,104,25,0.742,89,8
52,111,24,0.716,80,7
50,111,24,0.71,80,7
51,88,23,0.711,53,5
54,82,24,0.761,45,5
49,69,21,0.787,60,6
49,86.54545455,18,0.711,102,10
47,54,15,0.655,133,11
49,70,14,0.655,166,13
52,78,14,0.661,205,13
53,90,14,0.651,218,12
49,95,10,0.628,216,10
47,99,11,0.615,201,9
40,94,10,0.581,180,8
46,93,9,0.611,196,8
44,79,9,0.593,182,7
47,94,11,0.605,175,7
51,124,18,0.647,145,7
43,129,25,0.636,88,5
46,99,23,0.64,75,5
48,116,27,0.668,54,5
48,74,28,0.68,53,5
53,97,25,0.732,51,4
43,47,18,0.654,58,162
42,55,134,0.641,37,6
47,68,42,2.473,53,6
45,68,20,0.704,143,6
44,63,23,0.68,48,7
39,70,18,0.636,57,8
39,82,17,0.678,43,5
27,37,11,0.595,57,3
22,27,11,0.56,61,3
22,42,13,0.602,57,3
17,30,10,0.565,61,4
17,34,13,0.597,72,4
18,32,13,0.633,107,5
15,41.36363636,6,0.523,103,4
15,16,5,0.503,105,4
17,60,7,0.543,101,4
17,102,10,0.594,69,3
16,27,9,0.574,66,3
17,48,11,0.569,54,4
21,48,23,0.677,36,3
36,96,55,0.877,17,4
90,126,62,1.008,65,4
99,127,38,0.98,100,5
97,121,34,0.938,89,6
84,112,26,0.888,84,4.181818182
74,111,35,0.969,64,6
49,71,26,0.939818182,62,4
43,49,26,0.968,61.09090909,4
43,67,23,0.928,72,3
43,62,29,0.989,48,3
37,64,27,0.906,31,3
28,43,45,0.887,26,3
30,59,46,0.874,31,4
35,71,36,0.824,56,5
33,70,36,0.82,57,5
56,96,23,0.831,95,6
63,97,19,0.846,129,5
62,116,18,0.826,140,5
53,93,17,0.792,148,5
55,79,33,0.79,131,9
30,74,42,0.663,62,12
21,46,37,0.596,38,8
19,46,37,0.59,38,8
15,42,36,0.586,19,4
14,33,46,0.57,5,7
14,44,45,0.578,2,7
13,47,41,0.558,2,7
14,22,35,0.594,11,6
14,23,32,0.538,17,8
15,41,34,0.532,14,9
16,46,32,0.692,12,6
14,46,33,0.69,13,6
13,42,14,0.713,21,4
13,37,16,0.555,18,3
13,43,21.63636364,0.588636364,20.81818182,5
13,34,18,0.563,17,3
14,29,15,0.563,23,4
20,47,20,0.599,21,4
17,29,14,0.533,32,4
17,33,10,0.497,41,4
21,48,10,0.516,47,3
17,35,7,0.468,45,3
16,43,16,0.482,36,7
15,22,13,0.438,35,8
17,74,17,0.463,34,9
21,66,19,0.516,28,6
18,49,21,0.516,24,4
16,59,23,0.512,21,4
14,41,24,0.502,20,4
14,54,26,0.512,16,4
16,57,38,0.528,4,7
17,32,24,0.535,14,5
19,26,21,0.555,16,5
20,37,20,0.573,8,4
26,44,23,0.621,4,5
28,46,24,0.646,2,4
16,31,14,0.578,20,4
11,33,15,0.533,14,3
13,41,18.72727273,0.587181818,17.36363636,4.545454545
13,31,20,0.642,8,3
15,39,25,0.666,12,5
16,42,18,0.576,25,4
15,15,16,0.57,34,6
16,25,10,0.499,48,7
16,45,11,0.504,56,5
13,17,9,0.47,56,4
12,34.54545455,8,0.454,45,4
13,16,8,0.439,39,3
15,22,14,0.458,31,4
16,37,18,0.483,24,3
16,74,24,0.556,17,3
12,48,26,0.517,12,4
12,59,39,0.556,18.7,9
12,48,35,0.524,2,7
15,68,37,0.549,12.33636364,8
16,54,33,0.53,3,5
16,36,27,0.508,7,4
16,55,23,0.504,7,4
14,48,20,0.496,9,4
12,50,20,0.487,5,4
10,50,21,0.48,6,4
13,18,14,0.464,15,4
12,38,8,0.49,12,3
11,37,9,0.48,13,3
15,26,23,0.596,10,6
13,16,19,0.567,19,7
15,18,18,0.552,25,6
15,16,15,0.49,37,7
13,18,15,0.48,37,7
15,21,17,0.46,35,11
17,41,25,0.436,29,12
17,71,36,0.483,22,16
16,65,27,0.513,23,8
16,48,24,0.537,24,5
18,48,29,0.533,19,4
19,38,26,0.506,17,3
18,53,25,0.503,17,3
17,76,35,0.548,9,3
20,64,32,0.563,11,3
21,53,26,0.548,16,4
18,29,27,0.512,17,5
17,44,26,0.513,12,4
15,43,22,0.532,11,3
14,43,14,0.54,18,3
16,37,23,0.673,11,3
13,32,26,0.558,8,3
14,52,22,0.613,5,3
14,42,22,0.663,7,3
13,13,20,0.541,17,3
15,34,17,0.518,24,5
15,38,16,0.523,31,4
16,28,21,0.54,26,4
15,41,30,0.589,16,3
13,35,27,0.555,18,5
16,61,30,0.596,18,4
16,58,31,0.591,22,4
20,52,36,0.598,19,4
24,77,40,0.632,14,4
20,43,37,0.589,11,4
21,61,41,0.616,3,4
27,80,42,0.658,1,4
24,65,41,0.651,1,4
21,62,37,0.593,10.45454545,4
21,48,32,0.583,4,4
18,41,23,0.535,10,3
15,39,18,0.517,13,3
16,31,9,0.452,23,3
22,39,13,0.502,16,3
17,21,15,0.537,12,3
15,28,18,0.56,6,4
18,45,17,0.572,8,4
14,32.18181818,13,0.534,21,3
12,17,14,0.53,21,4
19,26,20,0.541,25,3
20,29,24,0.578,24,4
18,26,23,0.52,22,3
33,53,31,0.868,42,4
31,53,31,0.86,42,5
45,84,32,0.847,148,4
29,55,28,0.724,97,4
18,34,23,0.649,58,4
19,36,28,0.662,42,4
20,48,34,0.69,29,4
21,56,32,0.672,24,4
22,58,36,0.713,15,4
14,42.2,20,0.648,28,3
15,28,24,0.711,12,3
15,27,23,0.787,5,3
17,38.47272727,21,0.73,8,3
20,35,18,0.702,6,3
26,45,20,0.749,6,4
18,44,17,0.67,15,3
13,15,14,0.604,23,3
13,25,11,0.573,24,2
16,18,13,0.638,16,2
15,27,19,0.664,13,3
10,12,24,0.642,13,3
15,16,22,0.656,16,3
18,25,28,0.71,13,3
16,25,29,0.7,14,3
19,37,28,0.725,25,4
17,37,29,0.72,26,4
20,20,26,0.634,22,3
12,22,22,0.613,28,3
15,36,25,0.668,26,4
14,39,28,0.693,21,3
15,38,25,0.681,21,4
18,52,27,0.716,9,4
20,49,28,0.811,3,3
27,70,34,0.913,18,4
33,67,31,0.909,16.33333333,4
33,60,27,0.927,14.72222222,4
29,56,24,0.933,11.86507937,3.909090909
34,55,36,0.905,9.865079365,4
32,53,25,0.847,9.531746032,4
29,47,25,0.861,9.931746032,4
29,45,23,0.812,9.659018759,4
28,45,18,0.756,1,4
26,47,17,0.765,5,4
23,34,25,0.725,6,4
21,34,25,0.72,7,4
21,45,23,0.721,15,4
21,34,26,0.691,36,5
15,20,32,0.67,35,5
12,22,18,0.602,23,3
19,34,23,0.651,24,3
16,29,27,0.661,25,4
15,23,34,0.648,20,4
14,14,21,0.574,29,4
17,38,25,0.583,20,4
22,75,41,0.71,4,4
22,57,38,0.694,7,5
21,69,40,0.661,4,5
21,61,31,0.692,3,5
24,55,31,0.708,2,4
18,18,19,0.614,14,4
13,15,9,0.504,20,3
14,18,13,0.554,12,2
16,22,16,0.574,9,3
16,21,16,0.601,7,3
19,27,17,0.611,3,3
25,42,21,0.678,1,3
22,56,18,0.715,4,3
23,40,20,0.768,7,4
30,61,25,0.823,7,4
29,72,28,0.795,18,5
27,49,32,0.719,39,5
20,39,29,0.663,16,4
17,20,29,0.666,14,323
15,20,30,0.66,15,33
23,33,31,0.668,16,3
19,40,29,0.667,19,4
17,25,27,0.614,20,3
22,44,36,0.687,13,4
23,51,42,0.725,5,4
24,61,42,0.756,2,4
24,61,41,0.72,2,4
26,66,33,0.723,2,4
31,81,28,0.826,3,4
33,74,26,0.865,3,4
35,65,22,0.853,3,4
35,64,23,0.843,4,5
31,48,18,0.828,4,4
31,49,18,0.813,4,4
36,52,19,0.821,4,4
36,53,18,0.864,4,4
29,60,23,0.844,5,4
22,47.9,23,0.615,10,3
19,44.71818182,22,0.673,9,3
26,40,26,0.808,10,4
33,51,33,0.761,17,4
21,36,37,0.738,14,4
17,26,31,0.695,16,3
16,29,30,0.674,16,3
15,26,28,0.682,16,3
18,40,33,0.715,19,3
18,42,33,0.697,19,4
19,57,35,0.697,13,4
21,65,43,0.772,5,4
21,63,40,0.767,2,4
25,64,37,0.818,3,4
31,75,31,0.919,3,4
32,80,28,0.912,4,4
32,64,26,0.853,3,5
40,73,25,0.917,4,5
40,73,22,0.941,5,5
41,69,20,0.959,5,5
41,73,20,0.986,5,5
31,41,33,0.845,5,4
24,38,23,0.71,2,3
26,37,19,0.76,5,3
36,56,26,0.907,8,4
40,85,41,0.984,16,7
19,41,19,0.648,20,5
20,45,19,0.632,26,4
18,45,20,0.63,27,4
18,43.7,11,0.541,52,4
17,48.33636364,14,0.516,46,5
15,15,12,0.492,45,4
15,24,18,0.494,38,5
16,33,23,0.507,31,6
22,56,30,0.635,31,5
30,88,37,0.739,28,4
24,90,43,0.716,15,4
22,64,43,0.717,5,3
26,89,44,0.754,3,5
24,85,45,0.724,2,6
26,61,38,0.724,2,5
24,60,31,0.686,3,4
23,54,23,0.655,5,3
26,52,23,0.669,3,3
30,53,21,0.687,3,3
30,56,20,0.716,3,4
31,60,18,0.752,4,4
33,77,19,0.791,5,4
28,58,29,0.787,9,5
18,22,17,0.648,18,5
19,32,18,0.625,20,4
23,54,24,0.652,24,5
20,35,20,0.616,36,6
18,28,19,0.6,41,6
17,22,15,0.56,60,5
24,62,22,0.656,42,5
26,69,30,0.698,45,6
29,82,33,0.735,82,7
22,62,26,0.655,64,5
24,73,31,0.68,50,5
33,89,38,0.758,27,4
35,89,52,0.859,8,5
41,96,53,0.934,5,5
46,93,48,0.908,5,6
49,98,45,1,5,7
35,72,40,0.814,4,5.181818182
28,55,55,0.713,3,7
30,56,28,0.821636364,4,5
28,46,23,0.719,6.181818182,4
26,47,21,0.69,3,5
28,47,19,0.812,3,4
30,53,17,0.801,6,4
31,59,23,0.788,11,7
33,68,29,0.83,19,9
31,54,28,0.737,37,9
31,54,29,0.683,62,6
28,45,23,0.667,98,5
30,30,21,0.711,159,4
28,53.72727273,20,0.692,146,6
26,37,21,0.69,146,6
22,54,30.72727273,0.722909091,85.72727273,5.545454545
23,57,31,0.729,97,5
23,67,32,0.741,89,5
21,66,40,0.748,64,5
20,59,43,0.752,33,5
20,64,50,0.802,12,5
22,80,47,0.86,3,6
18,49,36,0.811,4,7
14,35,28,0.758,6,6
16,53,31,0.806,2,165
20,60,129,0.797,9,8
21,61,50,2.713,3,7
19,60,27,0.816,127,7
20,54,24,0.824,2,6
23,55,22,0.862,2,6
24,57,18,0.986,6,5
24,51,14,0.877,22,7
20,37,10,0.8,40,5
22,38,10,0.765,61,4
24,36,8,0.765,96,4
25,49,7,0.769,125,4
21,44,9,0.761,122,3
19,44,10,0.76,123,4
15,38,5,0.719,73,4
14,23,5,0.692,65,4
15,44,6,0.711,60,4
13,40,6,0.727,53,3
11,30,7,0.718,39,3
10,23,7,0.706,32,3
9,24,6,0.719,28,3
10,32,13,0.759,20,3
10,36,15,0.765,19,5
8,36,13,0.773,18,3
8,14,8,0.748,23,3.545454545
10,21,40,0.738,19,5
14,31,14,0.775363636,8,3
17,27,12,0.784,19.36363636,3
10,16,8,0.758,25,4
12,28,18,0.824,10,4
11,30,12,0.831,18,4
9,30,12,0.83,19,4
10,19,10,0.787,34,3
14,35,16,0.818,37,3
11,25,8,0.775,54,4
11,13,13,0.813363636,38.09090909,3.454545455
10,23.85714286,5,0.762,58,3
9,22.97959184,7,0.794,48,3
13,27.47959184,19,0.834,42,3
12,15,17,0.846,64,4
13,33.1462585,19,0.846,35,3
14,36.2462585,18,0.906,27,3
17,38.70080396,24,0.954,30,4
16,66,28,0.916,17,3
16,50,31,0.9,12,5
18,55,31,0.962,6,5
21,56,31,0.975,6,5
21,40,25,0.949,11,5
22,49,28,0.938,7,5
35,46.54545455,21,0.921,9,4
32,40,20,0.94,9,4
34,42,24,0.966,8,5
32,33,19,0.916,10,5
28,41,16,0.93,7,4
27,40,12,0.97,12,4
29,63,20,1.01,17,5
23,51,27,0.982,14,5
20,43.27272727,21,0.906,26,5
22,42,23,0.944,38,5
24,42,28,0.953,56,5
22,39,33,0.975,51,4
22,37,30,0.923,43,4
19,46,25,0.87,53,4
19,54,26,0.88,52,4
17,73,21,0.868,36,3
17,64,26,0.878,17,2
27,79,33,0.998,10,5
26,72,38,1.06,6,4
29,63,35,1.04,7,6
34,56,35,1.055,5,5
34,58,30,1.037,5,5
23,32,27,0.993,6,4.545454545
23,47,50,0.985,6,5
25,39,21,1.042727273,6,4
25,54,21,1.038,10.90909091,4
25,58,21,1.021,7,5
29,57,17,1.034,7,5
30,74,14,1.068,11,5
32,85,27,1.139,24,12
28,72,31,1.051,36,8
21,28,38,0.973,28,5
18,23,21,0.885,48,4
19,35,17,0.856,73,4
18,22,11,0.822,85,3
16,25,11,0.813,89,3
16,44.63636364,14,0.816,87,3
18,26,17,0.829,78,4
18,45,23,0.863,62,4
17,46,28,0.882,42,4
19,79,34,0.896,23,3
18,90,31,0.891,20,3
16,81,28,0.872,22,4
18,96,40,0.903,8,4
18,72,36,0.875,10,4
18,64,33,0.862,8,4
16,58,28,0.854,7,4
16,58,23,0.902,12,4
15,63,23,0.866,7,4
22,50,24,0.93,15,3
13,41,18,0.987,11,3
12,58,13,0.932,10,2
18,73,19,0.986,21,5
17,30,18,0.933,36,4
19,28,18,0.985,52,4
20,41.11111111,15,0.966,73,4
21,40.12345679,11,0.893,109,4
20,40.0260631,10,0.861,119,4
19,26,14,0.837,110,4
20,43,15,0.884,127,5
18,21,16,0.861,116,5
17,43.3260631,19,0.83,73,5
18,44.86141664,25,0.862,44,4
17,41,29,0.858,31,4
18,53,37,0.872,19,5
18,65,47,0.879,6,10
15,63,49,0.88,4,15
17,58,46,0.89,3,16
14,56,41,0.88,5,9
12,51,35,0.89,7,5
14,58,32,0.94,9,5
14,45,20,0.89,23,4
21,77,31,1,16,8
15,41,29,0.85,31,4
15,27,23,0.87,28,5
17,25,18,0.839,53,6
18,44,16,0.827,78,5
15,30,12,0.778,82,4
15,48,26,0.798,60,6
15,35,27,0.805,64,6
13,35,28,0.8,65,6
19,80,49,0.892,29,9
17,62,41,0.905,21,6
16,69,34,0.892,17,4
17,46,33,0.888,11,4
18,51,30,0.878,15,4
17,45,26,0.857,17,5
15,42,24,0.85,23,5
18,54,28,0.842,17,5
16,56,28,0.83,14,5
15,54,23,0.824,15,4
16,52,27,0.831,10,5
15,47,28,0.935,6,5
17,53,18,1.02,10,4
15,63,18,0.884,22,4
15,36,19,0.86,25,8
18,48,15,0.852,37,4
19,34,14,0.881,62,4
20,35,10,0.837,95,4
18,19,11,0.824,92,4
19,64,19,0.874,91,6
19,57,18,0.915,103,8
19,42,12,0.873,140,5
20,46,16,0.85,137,5
21,50,20,0.924,115,5
23,80,37,0.986,66,7
28,112,28,0.95,77,6
33,69,26,0.951,56,6
35,102,41,0.998,25,7
25,59,46,1.027,5,7
18,58,41,0.924,3,7
19,42,37,0.913,3,7
20,56,37,0.925,3,7
17,43,33,1.102,7,8
16,38,23,1.1,15,5
16,68,30,0.874,4,4
13,45,23,0.868,8,4
15,40,20,0.94,10,4
16,44,14,0.879,23,4
19,63,19,0.879,28,7
18,28,14,0.868,38,5
17,38,11,0.846,46,4
15,38,11,0.84,47,4
19,47.2,5,0.818,93,4
16,55.29090909,4,0.794,96,4
17,28,5,0.813,124,8
21,41,6,0.827,158,9
27,58,10,0.868,187,9
36,94,15,0.939,103.1818182,9
49,129,26,1.046,221,9
48,78.39008264,56,1.146,60,7
46,135,55,1.172,42,7
40,101,43,1.105,50,6
43,93,33,1.06,57,6
37,58,18,0.936,91,5
43,70,24,1.002,72,6.181818182
36,68,47,0.96,59,8
31,65,17,1.035272727,54,5
33,81,17,0.961,55.09090909,5
34,58,18,0.975,49,4
31,56,19,1.001,40,6
44,100,38,1.103,26,7
42,100,31,1.113,40,7
37,77,23,1.076,68,7
35,77,24,1.07,68,7
35,77,24,1.07,68,7
35,77,24,1.07,68,7
51,97,21,1.08,195,6
45,67,29,1.03,163,5
26,34,34,0.941,76,3
42,71,59,1.076,82,4
39,101,90,1.231,65,5
47,120,130,1.48,43,5
35,70,92,1.246,37,4
36,93,101,1.29,9,5
40,87,92,1.304,8,4
47,131,91,1.441,10,7
51,107.7777778,85,1.559,11,7
63,110.2777778,95,1.896,15,10
64,110.6414141,76,1.92,13,6.090909091
58,126,58,1.789,12,8
54,115,68,1.668727273,11,6
61,127,67,1.774,17.63636364,6
67,126,69,1.638,13,5
69,124,67,1.696,14,5
68,121,65,1.643,15,5
59.5,151,94,1.696,24,7
56.16666667,155,112,1.618,56,8
53.46666667,113.3636364,117,1.762,110,8
50.37575758,186,90,1.653,241,6
55,90,38,1.419,318,6
44,88,34,1.395,293,5
28,28,56,1.238,174,5
27,51,51,1.239,318,4
27,69,75,1.319,179,5
23,27,81,1.292,138,6
21,80,30,1.147,181,4
26,86,83,1.385,92,4
21,46,57,1.254,77,6
25,52,49,1.299,66,6
19,49,35,1.242,49,5
17,35,29,1.231,38,4
17,37,29,1.269,28,4
19,41,37,1.315,21,4
20,40,33,1.293,23,4
19,39,27,1.305,19,4
18,43,28,1.371,16,4
19,43,30,1.391,15,4
20,48,29,1.436,14,4
22,60,24,1.537,20,4
30,78,56,1.54,45,6
33,69,54,1.483,113,9
31,65,46,1.377,197,8
31,62,43,1.309,277,5
30,62,44,1.3,276,6
43,61,18,1.141,277,4
49,79,18,1.159,170,4
42,89,29,1.199,144,3
32,47,29,1.174,139,4
33,62,30,1.161,277,4
37,76,34,1.209,121,4
41,89,39,1.261,116,4
35,81,36,1.206,89,4
26,66,29,1.068,61,3
23,46,23,1.03,50,3
20,28,26,0.999,34,3
18,25,22,0.965,277,3
17,33,18,0.976,19,3.181818182
17,34,54,0.947,277,5
16,31,21,1.037454545,10,2
17,38,20,1.039,64.90909091,3
16,34,17,1.033,6,2
18,29,16,1.053,5,3
23,43,16,1.188,8,3
22,36,20,1.114,11,3
16,18,12,0.987,17,3
13,34.9,16,0.943,16,3
16,24,20,1.064,22,3
16,34,16,0.991,38,4
17,42,27,1.048,48,3
12,37.99090909,13,0.914,37,3
17,51,25,1.038,45,3
17,27,30,1.044,39,4
13,32,33,0.957,17,4
16,29,39,1.018,14,4
16,90,33,1.026,20,4
14,34,20,1.007,17,3
10,28,15,0.982,14,3
13,29,19,1.022,10,3
16,36,25,1.069,7,4
19,43,23,1.081,5,4
21,44,25,1.075,5,4
19,41,23,1.078,5,4
21,40,22,1.102,5,4
25,42,20,1.116,6,3
22,40,19,1.092,5,3
19,40,19,1.097,5,3
16,29,18,1.029,8,3
17,34,19,1.087,9,3
15,18,21,1.056,8,3
17,34,22,1.097,14,4
14,14,21,1.019,16,4
12,17,22,1.01,17,4
11,22.09090909,14,0.925,16,3
9,13,15,0.92,16,3
10,26,16,0.984,25,3
12,24,24,1.001,33,3
12,15,26,1.001,15,3
14,19,27,0.974,11,3
11,23,25,1.007,8,3
12,30,28,1.059,6,3
18,44,31,1.181,7,3
26,63,30,1.333,9,4
24,63,30,1.33,9,4
30,59,25,1.424,10,5
29,56,21,1.399,33,4
25,54,53,1.227,7,6
23,46,18,1.279454545,8,4
21,39,18,1.205,12.81818182,4
21,35,14,1.198,7,4
20,37,15,1.225,7,4
21,47,13,1.26,8,4
23,55,17,1.292,10,4
26,55,24,1.259,33,4
25,48,28,1.24,20,4
20,35,23,1.129,20,4
20,45,26,1.119,25,3
13,21,20,1.068,21,3
10,20,11,0.979,26,3
11,33,13,0.977,30,3
10,14,11,0.925,30,3
10,15,14,0.946,14,3
12,27,23,1.018,11,3
8,19,22,0.984,8,3
10,29,29,1.073,4,3
12,45,29,1.17,5,3
15,53,25,1.214,6,4
21,65,24,1.329,7,4
20,47,23,1.271,6,4
15,25,24,1.138,4,163
24,60,129,1.244,14,4
25,60,42,3.117,9,4
21,50,18,1.315,127,4
20,48,16,1.225,6,4
20,47,14,1.23,7,4
21,59,12,1.272,7,4
20,46,20,1.236,10,4
18,37,27,1.189,11,4
12,36.1,20,1.007,8,5
12,32.37272727,16,0.941,10,7
13,13,18,0.947,127,8
13,16,15,0.96,18,5
11,24,18,0.989,15,5
8,21,22,0.971,127,7
8,9,14,0.928,28,6
8,14,16,0.93,23,6
10,21,16,0.962,20,5
10,24,15,0.968,16,4
9,25,16,0.982,13,3
9,38,22,1.024,6,3
8,37,26,1.099,3,3
8,17,27,1.008,2,3
9,24,25,0.985,2,4
9,28,23,1.008,2,3.454545455
8,23,47,0.945,3,5
8,12,20,1.032727273,2,4
8,16,14,0.937,6.545454545,3
8,16,12,0.939,28,3
9,24,12,1.033,2,3
10,40,14,1.166,5,3
13,46,19,1.216,7,6
10,12,13,0.939,16,5
8,12,12,0.924,28,4
6,13,11,0.898,24,4
5,8,15,0.879,18,6
6,16,19,0.889,18,7
7,19,24,0.919,12,10
11,28,19,1.009,24,3
14,43,17,1.122,24,4
16,44,26,1.222,24,6
8,26.8,12,0.922,24,6
10,29.34545455,17,0.969,6,8
9,22,27,0.937,10,3
8,15,26,0.936,5,3
7,38,28,0.955,3,4
6,35,28,0.949,4,4
4,36,29,0.96,3,4
4,36,29,0.96,3,4
18,42,15,1.124,5,4
18,44,14,1.207,6,4
18,46,22,1.194,9,6
16,46,23,1.19,9,6
19,19,26,1.013,18,9
15,36,22,0.937,20,8
13,33,16,0.907,31,7
11,31.33333333,17,0.9,31,7
12,29.13333333,7,0.832,34,5
11,26.95151515,9,0.832,32,5
10,19,10,0.84,32,5
10,12,11,0.847,28,4
11,27,16,0.891,26,5
11,22,18,0.882,21,4
10,22,19,0.88,21,5
10,21,17,0.886,14,4
12,50,31,0.955,7,5
10,45,27,0.955,6,5
10,45,24,0.953,5,5
8,32,17,0.926,6,4
13,35,21,0.985,5,5
19,45,19,1.003,6,5
16,40,17,1.005,6,4
14,31,16,0.997,5,4
14,32,14,0.998,4,4
15,33,12,1.118,6,4
19,43,21,1.15,11,6
13,29.09090909,8,0.931,18,6
15,16,7,0.918,35,5
17,34,9,0.946,54,5
12,16,4,0.87,37,5
12,15,4,0.873,37,4
12,15,3,0.867,37,4
12,22,4,0.876,40,5
12,35,5,0.885,44,5
11,25,4,0.875,36,5
11,33,6,0.885,35,4
10,24,6,0.881,26,4
10,29,6,0.875,24,3
11,36,7,0.907,26,3
10,35,10,0.918,19,3
8,37,6,0.912,19,3
8,31,6,0.926,18,2
8,19,7,0.915,16,36
8,17,21,0.848,12,3
7,8,5,0.899636364,17,2
7,10,4,0.878,17.63636364,2
6,11,5,0.879,16,3
6,16,6,0.895,17,3
6,12,5,0.895,20,2
5,21,7,0.923,19,3
5,12,7,0.923,21,3
5,14,5,0.915,30,3
5,10,5,0.905,31,3
6,20,5,0.917,34,3
6,21,6,0.938,31,3
5,10,5,0.904,23,3
5,11,6,0.901,22,3
5,15,8,0.912,20,3
6,13,12,0.944,17,3
6,15,14,0.957,15,3
6,13,14,0.971,13,3
6,13,14,0.969,14,3
7,23,18,1.007,10,3
6,24,13,0.965,12,3
6,26,12,0.969,11,3
5,22,7,0.947,17,3
4,28,4,0.934,18,3
4,25,4,0.935,18,3
4,22,5,0.928,18,3
5,19,3,0.921,19,2
5,20,10,0.979,10,2
4,26,11,0.993,10,3
5,22,10,0.987,11,3
7,25,9,1.002,12,3
6,23,9,0.979,15,3
6,24,8,0.935,19,4
7,24,10,0.968,20,3
6,16,7,0.954,25,3
7,22,5,0.922,28,3
8,17,4,0.91,28,3
8,9,3,0.896,25,4
7,8,4,0.89,25,4
15,35,24,1.148,11,4
15,30,23,1.097,18,6
15,37.18181818,14,0.993,38,7
17,22,12,0.989,70,7
21,35,14,1.032,92,6
36,73,25,1.116,133,7
43,83,28,1.157,167,8
39,75,26,1.138,168,9
38,78,35,1.174,132,9
42,84,30,1.219,125,7
47,92,29,1.258,117,8
52,102,35,1.295,85,7
44,92,24,1.307,70,6
53,102,37,1.396,46,6
51,99,36,1.384,28,6
51,96,31,1.41,21,6
51,100,37,1.3,9,6
53,101,37,1.483090909,6,5
61,106,40,1.499,19.45454545,5
65,118,49,1.582,3,5
57,115,50,1.639,1,5
53,115,43,1.74,3,5
56,123,51,1.762,9,6
60,107,76,1.62,18,10
71,112,77,1.63,37,17
72,101,61,1.504,80,18
71,100,45,1.46,146,17
52,83,26,1.317,168,14
46,83,21,1.258,170,13
52,105,24,1.34,203,13
58,121,29,1.412,224,15
54,101,32,1.394,207,14
52,104,43,1.369,176,11
68,95.72727273,68,1.572,189,11
44,117,61,1.438,94,8
39,94,55,1.406,69,7
37,74,68,1.35,38,7
42,91,58,1.336,34,7
37,80,58,1.321,20,6
24,60,61,1.247,12,6
22,53,45,1.25,13,6
23,39,33,1.209,20,6
24,34,26,1.162,24,7
28,44,33,1.19,16,7
31,52,42,1.17,9,9
32,59,44,1.199,8,11
31,69,45,1.256,10,15
34,73,41,1.236,20,19
39,84,40,1.237,36,21
46,85,40,1.297,76,20
54,108,53,0.917,126,20
60,115,22,0.785,152,19
61,124,29,0.849,205,16
55,103,29,0.866,204,14
53,114,29,0.931,191,11
48,105,29,0.897,166,9
34,99,35,0.842,102,7
31,87,39,0.854,71,5
26,85,46,0.922,46,4
26,60,43,0.987,34,4
29,68,40,1.057,35,4
31,65,33,1.057,40,4
30,59,25,0.955,45,9
26,40,22,0.871,39,4.818181818
22,29,27,0.71,24,6
21,33,27,0.859636364,32,5
21,39,25,0.828,28.90909091,4
17,30,25,0.798,22,4
17,34,21,0.728,24,4
16,38,21,0.699,20,4
16,36,27,0.766,15,3
20,33,27,0.793,22,4
22,42,30,0.818,21,5
24,49,25,0.922,26,4
21,51,23,0.801,30,5
21,40,17,0.745,54,5
20,46,15,0.718,63,4
20,36,17,0.719,68,4
20,33,22,0.733,67,5
19,44,45,0.742,35,11
18,55,49,0.736,24,11
19,50,44,0.783,22,6
19,45,39,0.747,19,5
20,41,43,0.755,10,5
25,30,13,0.655,56,5
23,40.18181818,17,0.671,45,3
21,32,14,0.66,37,3
22,36,18,0.708,27,3
19,34,14,0.709,24,3
19,38,14,0.735,16,4
22,37,16,0.745,11,3
26,40,18,0.782,8,3
26,39,20,0.821,9,3
26,46,20,0.862,11,4
28,56,20,0.955,17,5
28,61,26,0.949,24,7
23,52,31,0.874,26,7
17,42,35,0.79,15,5
12,24,21,0.696,23,5
12,12,19,0.67,49,5
13,28,29,0.715,21,5
14,46,35,0.788,19,5
15,53,37,0.832,29,7
17,37,39,0.796,59,9
24,59,31,0.816,91,6
18,43,28,0.74,52,5
14,38,26,0.725,24,5
9,22,28,0.665,9,4
10,19,28,0.653,6,4
13,30,30,0.696,1,4
13,28,26,0.703,5,7
11,23,21,0.662,5,4.818181818
