PM25,PM10,NO2,CO,O3,SO2
27,32,5,0.982,61,9
27,32,5,0.975,57,9
25,33,4,0.963,57,6
22,37,4,0.94,59,7
21,32,4,0.965,55,9
19,41,13,1.001,50,7
17,22,10,0.946,45,7
18,32,8,0.962,48,5
20,29,6,0.927,61,4
22,35,3,0.944,56,5
23,53,7,0.955,69,6
18,28,5,0.95,43,5
17,26,7,0.937,55,5
17,31,8,0.941,59,9
17,31,8,0.942,54,7
19,39,19,0.977,51,6
22,49,17,1.008,47,4
25,54,27,1.013,55,7
29,94,61,1.105,41,14
31,106,88,1.161,33,39
26,63,64,1.09,25,21
28,59,17,1.043,51,9
29,54,8,1.031,52,11
27,28,5,0.999,59,8
27,34,3,0.983,57,8
32,45,3,0.991,74,7
32,52,2,0.99,69,10
28,44,2,0.99,60,7
28,55,10,1.013,54,8
33,62,18,1.051,57,7
38,81,34,1.157,62,13
40,85,56,1.38,44,12
40,85,69,1.42,72,14
42,46,29,1.173,63,8
36,74,15,1.02,75,4
54,114,16,1.187,96,5
55,82,12,1.175,132,6
41,80.54545455,11,1.027,92,8
36,57,17,0.98,84,7
38,82,25,1.036,87,9
40,86,24,1.054,82,10
39,91,35,1.063,64,8
38,84,26,1.057,67,9
40,86,26,1.103,72,11
38,99,21,1.117,69,9
34,68,8,1.072,71,11
37,71,16,1.084,90,15
37,72,22,1.12,127,17
39,85,7,1.077,71,13
41,97,52,1.249,58,15
52,121,76,1.38,49,13
55,146,53,1.318,48,15
51,100,40,1.247,53,11
52,103,48,1.396,43,11
60,109,56,1.432,58,11
65,91,41,1.389,62,12
68,108,20,1.255,97,11
66,97,11,1.165,113,10
61,81,9,1.089,107,4
61,69,12,1.13,174,7
53,99,6,1.049,96,9
47,97,10,1.045,98,7
42,96,26,1.037,92,7
45,85,22,1.052,86,8
40,116,21,1.04,68,5
37,83,20,1.027,56,7
35,64,32,1.055,43,6
34,49,24,1.036,51,10
36,64,21,1.052,67,10
41,97,9,1.116,62,9
42,61,6,1.113,71,12
41,64,11,1.087,71,12
41,72,15,1.098,65,7
41,72,16,1.14,108,13
38,72,32,1.073,51,10
39,53,14,1.077,62,15
40,61,12,1.095,61,10
40,85,28,1.148,56,13
39,79,28,1.109,63,7
39,53,11,1.067,62,6
41,60,5,1.032,70,7
45,75,7,1.082,85,8
47,82,7,1.076,76,8
48,77,5,1.057,98,7
44,88,4,1.032,92,6
44,99,18,1.043,70,10
40,70,4,1.013,87,7
45,90,6,1.065,96,7
46,140,13,1.082,81,6
41,94,10,1.069,66,5
33,65,22,1.092,48,6
31,58,18,1.089,56,9
31,44,24,1.113,47,6
37,87,53,1.209,46,7
40,140,92,1.197,40,63
37,106,79,1.133,32,44
37,90,73,1.139,34,38
41,99,70,1.151,33,35
44,79,39,1.163,46,14
50,137,36,1.219,43,14
44,85,34,1.195,53,14
34,38,20,1.107,35,9
27,40,17,1.106,50,11
24,28,21,1.11,49,10
24,41,14,1.133,57,8
18,48,11,1.082,53,6
24,45,23,1.125,52,3
29,42,15,1.086,70,4
40,75,26,1.135,68,20
50,85,37,1.216,85,20
57,165,60,1.237,52,27
56,119,62,1.213,79,29
72,96.09090909,44,1.361,71,30
67,116,33,1.314,80,23
55,96,38,1.289,63,22
71,107,26,1.365,56,24
65,100,19,1.322,81,17
58,107,25,1.291,71,20
35,82,24,1.296,57,23
25,31,23,3.354,47,25
30,68.81818182,14,2.704,57,19
34,46,3,1.729,73,9
29,48,11,1.191,53,16
26,40,22,1.395,55,20
26,39,27,2.499,54,22
27,61,58,2.179,43,41
26,53,45,1.561,38,41
26,49,40,1.264,27,39
27,45,62,1.31,60,51
27,42,13,1.169,73,21
28,40,14,1.155,60,22
23,25,9,1.055,53,17
18,19,7,0.972,50,17
17,36,8,0.96,56,17
16,39,4,0.94,46,5
15,22,4,0.94,52,5
16,20,9,0.98,90,5
16,19,20,0.974,29,8
13,30,10,0.974,44,6
12,37,9,0.992,50,8
12,25,18,0.986,46,12
13,47,29,0.994,38,25
13,20,5,1.001,52,8
12,19,6,0.979,52,13
11,16,8,0.968,43,9
12,17,13,1.01,69,14
15,16,11,0.962,44,17
14,18,7,0.966,42,11
12,26,8.272727273,0.995454545,49.18181818,11.18181818
10,30,15,1.027,39,12
10,20,12,1.022,46,9
10,71,8,1.013,41,17
11,21,4,0.993,54,10
11,50,2,1.009,59,3
11,58,2,0.967,46,4
11,23,3,0.952,49,4
10,53,2,0.94,49,7
11,48,2,0.933,45,5
12,61,4,0.95,42,8
11,36,6,0.967,47,8
10,43,15,1.736,25,13
10,30,10,1.103,45,7
10,24,7,1.018,31,11
10,21,11,1.514,41,7
8,17,14,1.163,35,11
7,7,14,1.006,45,12
8,10,7,1.003,52,8
8,23,15,0.997,42,15
8,24,30,0.996,33,25
8,15,10,0.991,41,10
8,27.36363636,8,0.988,32,10
9,33,15,0.986,49,16
8,50,13.72727273,1.012818182,42.18181818,13.18181818
7,15,27,1.077,34,12
7,56,17,1.057,52,17
8,51,11,1.03,32,14
9,50,7,1.008,50,11
9,31,4,1.008,47,7
10,28,3,0.996,49,6
10,42,3,0.982,51,7
10,37,2,0.98,49,5
10,27,2,0.965,44,10
12,49,3,0.97,45,6
12,37,4,0.985,48,7
11,41,8,0.996,37,6
11,16,10,1.008,44,7
12,31,12,1.007,34,6
11,20,7,1.009,37,6
10,27.09090909,10,1.025,29,8
9,30,12,1.026,40,7
9,31,12,1.016,39,13
9,12,8,1.016,37,15
9,18,3,0.997,58,7
9,13,2,1.005,49,6
10,12,4,1.04,73,9
8,20,3,1.02,57,7
8,38,7,1.054,38,15
9,38,12,1.09,77,14
7,20,11,1.101,38,4
8,30,11,1.046,39,13
9,46,4,1.01,59,8
9,37,6,1.007,53,7
10,21,10,1.04,79,11
9,10,8,1.02,83,9
11,56,4,1.355,50,9
11,43,7,1.143,42,11
10,36,8,1.333,40,9
10,26,8,1.103,42,6
12,41,9,1.033,39,6
13,37,21,1.055,34,6
12,26,16,1.085,50,6
12,37,19,1.065,40,10
13,33,7,1.05,42,9
12,22,6,1.039,49,7
11,12,4,1.025,36,8
11,18,6,1.027,39,13
11,22,5,1.025,54,9
10,17,3,1.031,54,11
10,24,3,1.026,44,12
11,32,19,1.021,49,19
10,18,20,1.056,49,17
11,27,20,1.088,36,11
11,30,17,1.113,39,10
11,33,21,1.118,43,3
12,41,22,1.155,44,5
12,28,26,1.158,40,7
14,33,20,1.18,52,8
13,40,31,1.163,43,8
12,33,12,1.089,46,8
13,34,9,1.078,31,8
13,28,18,1.079,36,10
14,53,31,1.108,33,22
15,35,34,1.15,31,11
16,44,35,1.139,37,8
16,28,19,1.113,36,7
20,32.2,19,1.082,35,11
18,33,9,1.091,23,6
15,25,10,1.096,50,8
13,22,10,1.078,38,9
12,20,11,1.208,35,9
12,28.74545455,8,1.305,43,9
12,24,5,1.08,40,7
12,19,4,1.072,42,5
12,36,6,1.073,48,7
12,40,13,1.097,48,11
11,37,21,1.131,41,8
12,31,30,1.17,77,12
13,28.72727273,28,1.157,48,6
17,20,29,1.164,49,8
18,25,44,1.2,70,9
14,31,22,1.216,44,3
14,17,35,1.26,68,5
13,36,15,1.105,44,5
15,52,16,1.086,46,8
15,62,15,1.081,42,5
16,67,37,1.135,39,8
16,49,42,1.165,38,15
18,65,44,1.181,38,15
15,39,33,1.096,45,8
14,15,21,1.148,41,4
14,40,32,1.159,44,10
16,56,43,1.218,42,9
15,40,37,1.27,43,8
12,27,11,1.15,52,7
10,27.8,6,1.123,43,9
11,17,4,1.081,27,8
11,14,9,1.094,50,7
9,24.68,12,1.095,43,10
7,14,9,1.098,41,11
7,16,19,1.134,37,7
6,19.31636364,21,1.136,44,8
7,13,26,1.213,43,8
8,22,32,1.264,42,8
8,22,45,1.31,64,8
10,25,19,1.227,41,8
11,17,43,1.27,60,12
9,11,28,1.219,37,15
8,23,28,1.196,38,14
7,20,25,1.187,40,9
9,25,25,1.189,40,14
10,18,37,1.168,28,13
11,40,43,1.275,35,19
12,39,37,1.278,45,11
12,43,34,1.269,33,10
12,16,34,1.27,27,9
15,28,46,1.292,39,12
17,26,36,1.326,44,10
16,19,38,1.276,32,15
15,19,29,1.259,30,12
16,23,32,1.253,38,11
15,22,33,1.265,47,8
14,17,26,1.279,46,6
13,27,27,1.224,32,11
11,18,23,1.194,42,6
12,17,29,1.23,79,7
10,18,20,1.292,43,9
10,43,27,1.358,34,4
13,69,27,1.25,70,5
14,33,15,1.163,39,4
13,46,17,1.122,31,5
13,57,10,1.068,37,4
13,37,10,1.053,44,5
14,32,8,1.047,54,6
13,43,8,1.072,55,6
12,31,11,1.118,42,11
10,34,23,3.445,36,8
11,56,18,1.164,33,11
10,24,19,1.143,29,6
12,36,29,1.336,32,11
11,22,25,1.516,33,8
10,11,8,1.14,45,6
9,12,13,1.129,42,10
14,24,18,1.113,37,7
14,26,11,1.089,49,6
12,16,14,1.124,41,6
9,28,17,1.231,40,8
7,25,22,1.255,37,11
7,41,24,1.299,35,9
9,47,32,1.394,31,10
9,30,25,1.254,44,5
9,31,15,1.179,40,8
10,28,14,1.197,47,5
10,36,17,1.181,40,3
11,37,25,1.22,62,4
11,42,20,1.169,32,5
10,26,15,1.179,47,4
10,26,17,1.166,37,6
12,30,25,1.196,32,5
15,49,27,1.271,36,7
17,69,33,1.334,36,7
15,47,29,1.279,38,8
14,38,29,1.309,48,10
16,47,19,1.284,36,10
15,38,33,1.266,41,13
14,24,29,1.254,36,11
14,18,40,1.248,36,13
14,20,33,1.252,43,11
14,26,20,1.233,33,10
13,26,20,1.202,37,10
12,21,9,1.163,45,8
12,15,4,1.135,38,9
13,27,25,1.278,37,7
11,19,25,1.261,35,8
11,37,19,1.27,38,8
11,21,28,1.251,54,6
11,27,34,1.227,45,16
11,26,25,1.226,43,15
10,24,21,1.239,48,17
11,14,20,1.228,46,12
12,60,28,1.207,33,8
12,51,24,1.213,33,6
14,60,32,1.277,38,4
17,66,32,1.383,34,7
21,62,35,1.418,42,5
22,57,40,1.375,40,6
20,56,32,1.391,37,7
20,57,35,1.387,33,11
20,46,38,1.334,40,8
19,35,32,1.303,41,10
20,41,32,1.355,29,7
19,40,31,1.283,41,13
17,33,33,1.173,38,19
18,24,28,1.211,34,7
17,28,23,1.267,48,9
16,39,28,1.278,36,7
17,55,27,1.36,44,9
16,29,9,1.179,43,9
16,26,5,1.169,47,7
16,42,6,1.169,44,12
17,23,9,1.21,74,17
16,32,5,1.117,40,9
16,50,2,1.075,50,3
15,36,1,1.087,51,5
14,82,2,1.072,37,5
15,65,6,1.102,53,6
15,75,9,1.118,42,6
14,40,12,1.159,43,4
13,61,16,1.173,42,5
14,46,13,1.232,41,6
15,48,13,1.23,31,10
14,37,10,1.193,40,6
13,22,4,1.175,39,7
14,34.36363636,4,1.164,52,8
14,18,5,1.152,46,8
14,22,8,1.163,39,9
13,17,4,1.16,29,8
14,32,7,1.168,54,5
13,35,16,1.172,44,6
12,37,13,1.216,41,8
16,48,13,1.253,43,8
15,25,7,1.228,42,8
14,22,11,1.194,48,9
14,43,8,1.163,44,9
14,16,10,1.138,33,6
14,20,12,1.18,74,8
13,65,7,1.132,56,4
12,90,6,1.102,50,8
13,99,5,1.098,37,5
18,87,11,1.524,63,13
18,47,21,0.853,56,15
18,37,24,0.863,34,14
19,36,26,0.885,46,12
24,51,33,0.913,45,12
22,45,27,0.936,40,8
20,32,11,0.916,49,8
17,31,20,0.89,56,13
15,31.5,16,0.874,42,13
14,18,15,0.868,45,14
13,16,13,0.856,28,15
13,28.95454545,5,0.851,43,14
13,23,6,0.844,43,13
12,26,11,0.863,30,12
13,36,16,0.889,49,16
14,40,13,0.917,39,19
14,20,14,0.912,34,12
15,42,21,0.907,34,10
18,28,16,0.885,34,7
19,31,17,0.848,39,9
19,31,22,0.844,32,25
17,43,14,0.822,50,17
17,31,21,0.86,79,23
16,34,23.45454545,0.861181818,43.09090909,18.36363636
17,66,25,0.805,46,23
18,41,23,0.844,45,21
17,38,33,0.86,36,26
16,48,37,0.888,39,22
16,47,29,0.91,40,19
14,48,27,0.887,37,16
14,21,18,0.881,33,15
16,23,9,0.872,41,17
16,25,14,0.882,44,16
15,23,32,0.928,30,19
13,19,21,0.931,33,14
15,21,20,0.935,27,11
15,34,22,0.926,43,10
14,28,16,0.914,46,13
13,16,9,0.891,42,13
13,23,6,0.885,32,10
13,18,4,0.857,42,6
13,27,6,0.851,34,6
14,55,8,0.875,41,5
13,26,7,0.895,33,7
18,21,8,0.851,46,4
19,26,12,0.89,86,6
15,23,2,0.802,48,3
14,39,3,0.805,41,3
13,31,3,0.822,49,6
11,54,2,0.826,49,7
11,85,4,0.855,37,7
10,31,7,0.874,32,5
10,19,10,0.901,48,7
10,27,6,0.89,33,9
10,26,9,0.906,40,7
9,27,8,0.908,33,7
8,27.6,5,0.914,41,7
7,12,7,0.905,52,6
8,15,6,0.883,38,7
7,17,5,0.883,30,13
7,23.05454545,4,0.879,30,7
8,17,6,0.882,33,6
7,28,6,0.903,57,6
8,26,8,0.94,82,12
7,25,10,0.934,38,8
8,33,8,0.898,38,8
9,48,8,0.903,46,6
10,35,8.454545455,0.909363636,48.45454545,7.545454545
14,51,8,0.876,42,12
12,63,9,0.917,50,7
9,27,14,0.948,47,7
7,28,11,0.914,51,5
8,39,5,0.888,49,6
9,53,6,0.897,48,5
9,42,15,0.94,35,8
9,37,24,0.949,35,9
9,46,30,0.933,25,13
11,31,36,0.945,33,17
13,39,30,0.992,36,9
12,26,20,0.97,41,9
12,33,13,0.964,38,5
11,12,8,0.929,43,5
11,17,10,0.931,46,5
14,19,8,0.917,45,11
12,21,13,0.925,50,9
10,19,6,0.927,48,10
9,15,11,0.948,43,10
8,30,19,0.962,41,6
8,19,23,0.977,41,9
9,43,29,1.061,41,3
12,21,23,1.024,35,7
11,45,15,1.016,52,5
10,29,15,0.954,40,9
10,29,12,0.932,50,9
9,29,7,0.912,32,5
9,52,12,0.898,60,6
9,24,30,0.973,42,13
9,38,35,1.066,37,10
10,51,35,1.055,38,7
13,42,34,1.05,26,10
13,30,29,1.032,40,11
14,39,28,1.004,32,12
13,29,33,1.014,36,14
13,20,38,1.029,32,15
12,23,25,0.986,34,13
12,19,15,0.944,41,12
12,25,21,0.962,25,14
12,29,28,0.97,41,9
12,30,18,0.967,41,11
13,36,24,1.002,29,9
14,52,18,1.103,46,7
15,21,23,1.054,46,7
15,18,19,0.963,41,7
15,43,7,0.916,45,5
14,35,2,0.897,41,5
13,32,3,0.882,53,9
13,37,2,0.869,45,8
14,52,4,0.879,59,9
14,41,3,0.883,52,8
13,38,6,0.878,46,10
14,76,16,0.927,36,8
13,40,10,0.923,49,6
14,31,11,0.939,38,9
18,24,7,0.92,40,6
17,43,6,0.923,38,7
15,23,9,0.93,42,12
14,15,13,0.929,39,8
14,31,20,0.95,35,14
12,34,13,0.94,37,10
11,28,4,0.928,44,9
10,14,8,0.932,45,13
11,18,13,0.938,36,22
11,21,22,0.962,40,17
11,33,26,1,30,18
12,33,22,1.026,35,18
12,35,19,1.043,25,11
13,36,19,1.028,46,14
17,50,14,1.014,27,13
18,44,10,1.019,58,13
15,26,8,0.925,61,12
14,28,7,1.017,45,13
14,34,5,0.897,58,6
13,56,4,0.894,62,11
11,67,7,0.911,51,9
10,55,8,0.937,38,8
10,47,7,0.94,36,9
9,31,9,0.942,29,6
10,27,6,0.937,35,5
10,24,9,0.939,43,12
10,21,5,0.925,39,7
11,22,6,0.96,66,10
11,34,4,0.92,40,8
11,15,2,0.921,47,8
10,24,8,0.925,33,18
10,10,3,0.927,47,10
10,25,6,0.926,55,9
9,18,8,0.951,51,7
10,34,14,0.986,35,7
11,28,4,0.955,27,5
11,28,2,0.926,47,5
12,50,7,0.935,45,8
13,37,6,0.915,45,8
13,25,6,0.906,31,4
13,33,3,0.875,48,5
13,48,6,0.874,34,7
12,55,4,0.877,43,8
12,38,5,0.91,78,9
6,62,11,0.937,44,9
5,69,18,0.955,26,14
5,26,12,0.967,36,10
5,22,16,0.958,37,12
6,24,13,0.957,46,12
8,20,9,0.95,46,9
9,20,6,0.947,38,7
8,21,7,0.945,45,6
9,20,2,0.931,42,8
9,22,2,0.937,48,12
8,15,4,0.958,37,7
9,22,6,0.945,47,10
9,31,6,0.956,39,10
9,14,9,0.966,38,7
10,56,12,0.985,31,10
10,29,17,1.017,31,10
11,28,11,0.968,48,16
12,58,11,0.951,47,12
12,34,5,0.932,40,14
12,22,8,0.913,47,11
12,29,2,0.889,43,8
12,57,6,0.912,42,9
11,24,3,0.894,51,10
10,71,6,0.898,46,7
11,52,12,0.937,46,14
10,50,13,0.951,32,12
15,47,21,0.992,36,10
14,47,25,0.974,33,11
11,34,10,0.972,43,11
10,18,18,0.984,41,9
11,24,23,0.984,24,12
10,20,23,0.969,42,11
10,15,11,0.971,40,12
10,16,13,0.975,27,15
9,15,8,0.96,30,13
8,30,16,0.976,31,10
9,26,11,0.986,38,14
9,26,9,0.989,40,9
11,36,13,0.981,32,6
11,26,20,0.998,42,5
13,34,12,1.026,38,4
13,18,20,1.06,70,5
16,64,6,0.98,43,3
16,56,9,1.015,65,3
18,60,5,1.034,69,8
20,88,15,1.017,73,15
21,75,20,1.062,59,18
20,105,22,1.097,67,12
18,85,23,1.126,58,11
16,71,29,1.152,46,17
16,58,35,1.151,56,19
16,33,31,1.185,66,18
18,46,23,1.172,56,11
18,42,20,1.167,51,14
17,22,18,1.164,41,15
16,43,31,1.14,40,19
14,28,16,1.063,33,19
14,17,24,1.056,35,14
14,26,30,1.102,19,26
15,27,25,1.122,31,11
14,16,13,1.104,51,11
13,15,35,1.165,50,11
13,37,29,1.292,44,11
14,28,44,1.388,46,5
16,41,51,1.453,49,3
14,31,49,1.34,74,12
25,100,50,1.31,48,13
22,35,29,1.213,57,9
20,50,46,1.265,54,11
20,50,44,1.303,38,14
20,38,42,1.318,54,11
21,50,55,1.4,56,7
24,70,42,1.402,46,6
28,70,67,1.583,31,7
26,54,77,1.478,31,12
30,50,60,1.45,36,8
29,99,72,1.441,42,20
31,76,62,1.298,32,14
33,60,60,1.504,33,18
33,54,57,1.415,38,12
32,50,46,1.419,33,12
32,50,52,1.414,44,21
36,91,53,1.428,34,17
35,70,56,1.466,42,20
36,75,51,1.494,53,13
38,105,29,1.494,45,15
40,117,53,1.478,37,15
45,76,44,1.521,40,14
55,79,60,1.617,44,12
60,124,86,1.586,67,18
49,113,56,1.435,63,12
44,79,47,1.458,56,13
48,54,32,1.471,70,8
43,59,35,1.479,99,7
42,83.54545455,34,1.452,94,18
48,107,35,1.45,97,15
57,81,30,1.523,85,15
51,83,43,1.55,71,17
47,58,50,1.481,51,22
43,82,48,1.447,39,17
63,117,66,1.581,41,19
55,122,54,1.551,40,12
45,94.72727273,61,1.5,35,16
44,94,44,1.42,42,24
45,85,51,1.417,34,20
51,62,46,1.513,30,21
57,113,51,1.586,35,16
63,145,50,1.672,30,13
61,108,57,1.706,50,14
61,112,67,1.706,36,11
69,147,73,1.753,45,10
76,139,74,1.76,65,13
60,104,47,1.615,74,15
61,104,77,1.66,118,23
34,52,18,1.308,99,8
33,33,27,1.309,55,20
35,51,26,1.36,84,21
34,55,16,1.313,99,10
30,85,16,1.272,99,11
31,71,26,1.303,67,13
29,84,26,1.264,75,12
29,50,32,1.267,68,11
30,71,28,1.265,64,13
29,72,19,1.256,73,12
27,37,10,1.218,58,13
23,51.55555556,10,1.183,99,12
20,47.05555556,6,1.147,44,10
17,42.23737374,7,1.12,99,10
18,29,12,1.136,48,12
19,23,18,1.154,39,11
20,27,15,1.14,36,8
18,26,20,1.156,38,12
17,31,22,1.172,39,15
15,23,25,1.227,52,7
13,28,21,6.934,40,5
12,25,24,1.977,48,5
11,86,17,1.196,46,5
12,58,28,1.174,40,12
13,34,17,1.177,48,14
12,35,12,1.151,46,4
12,32,21,1.152,47,19
12,44,10,1.141,41,6
12,74,26,1.193,43,7
11,37,29,1.198,32,8
11,73,35,1.256,39,11
11,49,44,1.246,42,7
12,18,43,1.242,26,7
11,22,34,1.201,34,15
11,18,18,1.173,41,12
11,11,17,1.164,44,9
10,16,20,1.157,40,10
9,19.27272727,15,1.133,39,14
9,14,11,1.15,47,11
9,17,18,1.161,39,13
9,10,6,1.132,47,11
9,15,7,1.497,39,10
9,22,10,1.138,46,10
8,15,27,1.208,40,13
7,20,12,1.202,43,7
6,23,16,1.207,35,2
6,17,14,1.173,45,8
7,9,19,1.21,73,10
7,38,21,1.202,33,19
8,30,27,1.24,62,20
7,22,18,1.168,32,13
8,61,15,1.157,45,14
7,37,22,1.171,44,14
7,27,38,1.198,45,24
8,37,45,1.222,33,16
8,37,34,1.232,32,13
13,28,40,1.22,28,22
15,29,36,1.22,37,18
16,29,47,1.26,64,21
13,30,38,1.402,40,10
12,20,33,1.289,47,10
11,22,38,1.281,34,12
11,12,37,1.254,32,9
11,21,24,1.234,40,8
10,17,15,1.178,38,9
10,17,24,1.196,40,8
10,28,19,1.212,45,12
10,31,9,1.197,47,14
8,23,18,1.201,47,5
7,34,21,1.219,37,13
7,30,18,1.185,39,11
7,99,10,1.169,38,5
7,45,9,1.166,45,6
7,60,5,1.142,52,4
8,91,19,1.171,30,12
7,23,21,1.178,52,11
6,38,12,1.163,47,14
7,37,11,1.191,46,7
8,54,25,1.245,40,9
8,37,33,1.24,33,29
9,40,33,1.239,30,12
10,32,29,1.233,41,7
14,14,32,1.221,35,20
16,21,31,1.296,34,24
12,21,32,1.263,35,8
9,14,16,1.219,48,8
9,18,23,1.209,39,10
9,19,18,1.184,25,8
9,20,14,1.175,38,12
8,18,12,1.185,36,6
8,34,13,1.177,37,8
9,40,18,1.228,33,5
8,35,13,1.196,41,8
8,18,7,1.168,38,3
9,34.54545455,6,1.163,56,6
10,78,9,1.179,56,3
10,27,14,1.219,38,5
8,22,6,1.158,49,7
9,30,3,1.151,56,5
9,58,6,1.149,40,5
9,39,5,1.161,36,7
8,42,8,1.155,58,8
8,44,11,1.175,33,5
8,26,13,1.177,39,7
11,37,15,1.181,37,11
12,24,17,1.185,24,19
10,20,10,1.171,41,11
8,15,7,1.16,36,6
7,10,17,1.175,38,5
6,21.36363636,13,1.174,41,8
6,12,13,1.166,29,12
6,21,14,1.163,38,9
6,18,22,1.154,58,14
6,23,15,1.166,42,12
6,29,11,1.186,41,10
5,11,7,1.178,46,11
6,13,11,1.182,31,8
6,7,6,1.173,42,7
6,37,3,1.158,32,6
6,39,6,1.169,42,8
6,33,7,1.154,58,7
6,65,7,1.16,45,9
6,42,7,1.171,38,12
6,33,8,2.609,46,15
8,48,13,1.744,37,12
8,34,6,1.173,34,7
7,58,9,1.179,41,8
6,30,18,1.203,27,10
6,21,14,1.186,28,11
6,20,15,1.188,28,10
7,13,9,1.189,43,6
7,19,16,1.188,22,12
7,14,21,1.182,46,9
8,15,22,1.179,46,13
8,15,21,1.184,46,11
7,32,14,1.173,46,8
7,11,10,1.162,48,7
7,15,11,1.175,48,5
7,20,7,1.188,48,7
7,28,11,1.218,48,6
6,13,11,1.209,48,4
6,18,8,1.193,45,9
7,16,7,1.188,48,10
7,37,19,1.192,29,32
7,48,16,1.18,40,39
6,37,8,1.16,48,17
6,28,3,1.148,41,8
6,13,3,1.145,50,6
7,62,12,1.159,39,14
7,41,8,1.157,57,12
8,33,8,1.159,40,7
13,49,15,1.173,42,8
9,29,17,1.184,32,7
6,25,16,1.192,30,9
6,25,17,1.183,40,8
6,13,17,1.188,24,14
6,15,10,1.173,34,10
6,7,8,1.165,30,11
6,11,5,1.17,40,10
7,18,9,1.171,35,10
6,22,25,1.217,38,8
7,19,27,1.275,30,8
9,37,20,1.302,34,13
10,22,13,1.365,39,11
10,21,18,1.342,37,14
10,20,26,1.321,44,17
10,23,18,1.342,40,17
12,33,14,1.335,40,9
12,19,29,1.38,62,12
11,47,32,1.274,30,21
10,46,37,1.273,38,19
9,32,23,1.23,45,19
8,39,19,1.231,43,18
9,49,31,1.252,44,20
12,36,28,1.278,32,16
12,27,36,1.32,76,18
13,29,18,1.253,45,8
12,38,21,1.263,27,10
11,41,17,1.243,35,9
10,46,7,1.255,41,7
10,31,8,1.247,45,11
10,28,9,1.261,37,8
10,35,10,1.26,49,8
10,33,20,1.253,39,12
12,39,27,1.296,32,6
16,57,26,1.365,31,9
17,56,19,1.389,34,11
16,41,28,1.322,43,6
17,28,23,1.334,57,9
17,43,12,1.274,53,7
16,59,6,1.23,64,8
15,38,3,1.209,64,4
14,56,3,1.203,47,3
13,70,2,1.184,51,7
15,35,2,1.181,51,4
17,43,2,1.193,48,5
15,73,2,1.183,62,7
13,45,4,1.193,57,6
11,41,4,1.207,53,4
11,51,5,1.201,42,8
10,78,5,1.457,43,6
9,28,11,2.435,45,8
9,37,9,1.332,45,9
9,15,13,1.23,43,11
9,29,4,1.2,40,10
8,9,5,1.203,45,7
11,29,3,1.182,36,8
13,22,2,1.172,49,4
11,29,2,1.172,46,10
8,12,1,1.167,48,6
7,30,3,1.167,49,7
7,58,4,1.182,48,9
6,33,5,1.196,46,8
6,39,3,1.196,42,5
6,43,7,1.194,40,7
7,36,6,1.217,43,9
12,68,17,1.25,34,5
12,43,5,1.207,48,8
8,28,9,1.21,56,8
6,13,7,1.204,52,9
7,24,12,1.231,57,7
8,14,14,1.257,43,9
7,22,10,1.269,40,7
8,25,9,1.241,37,7
8,42,6,1.231,42,6
8,34,6,1.25,45,8
8,18,7,1.236,52,6
9,40,6,1.231,42,5
13,24,10,1.232,35,10
14,22,9,1.213,43,8
13,33,8,1.212,38,10
11,28,6,1.204,50,8
9,13,5,1.188,55,12
9,28,5,1.191,48,11
9,52,8,1.206,43,10
7,34,10,1.238,44,8
7,47,14,1.267,44,7
8,40,11,1.239,41,9
11,38,15,1.252,40,7
12,58,9,1.226,57,7
13,40,9,1.2,46,6
13,36,9,1.198,52,5
13,43,6,1.185,45,8
15,39,7,1.199,37,7
19,34,9,1.192,43,8
19,50,10,1.209,35,7
18,60,18,1.238,34,7
16,69,25,1.256,36,6
14,58,13,1.239,30,5
14,60,14,1.263,44,6
13,25,9,1.268,35,10
13,16,8,1.254,38,11
14,22,7,1.255,34,7
12,18,6,1.239,42,6
12,20,6,1.241,35,4
12,25.72727273,5,1.224,38,8
12,28,5,1.234,19,12
11,26,6,1.224,46,7
10,23,4,1.23,57,6
10,29,7,1.253,44,7
10,16,8,1.257,33,7
10,21,8,1.248,48,4
10,28,8,1.244,24,5
12,27,6,1.229,49,5
13,33,5,1.2,49,3
13,52,8,1.225,43,3
12,47,19,1.234,48,13
11,25,6,1.209,43,7
12,52,14,1.217,56,9
13,39,22,1.257,41,14
14,34,29,1.292,38,8
13,46,32,1.292,27,13
12,30,30,1.318,33,11
13,32,43,1.313,30,16
16,36,39,1.33,28,16
14,31,36,1.301,23,18
14,21,33,1.328,31,18
13,37,41,1.339,34,14
14,26,33,1.325,29,15
14,23,30,1.3,30,23
14,29,30,1.302,35,18
15,23,22,1.391,26,16
19,53,28,1.453,34,10
21,49,32,1.486,38,7
20,69,34,1.513,40,7
20,74,40,1.513,41,17
22,52,41,1.481,47,16
29,101,56,1.524,49,24
31,56,41,1.47,49,20
28,44,33,1.387,51,19
29,59,22,1.369,79,15
29,53,24,1.354,75,20
30,60,30,1.326,60,20
35,112,31,1.36,64,18
36,88,44,1.434,75,13
35,113,52,1.464,80,17
37,107,34,1.487,79,21
39,75,37,1.491,71,19
35,89,66,1.432,61,15
33,42,93,1.4,37,35
31,63,111,1.381,27,44
32,87,46,1.354,41,18
34,71,89,1.384,38,32
33,43,56,1.368,40,34
43,56,27,1.413,44,16
44,67,34,1.434,46,17
35,81,66,1.387,38,19
32,96,49,1.455,39,23
51,102,41,2.179,43,31
