PM25,PM10,NO2,CO,O3,SO2
19,48.72246518,1,1.021,75,6
19,43.59259505,1,1.022,72,7
19,27,1,1.07,73,7
19,30,23,1.086,56,6
19,26,25,1.114,52,7
19,19,15,1.083,67,9
20,26,11,1.07,77,6
18,18,15,1.086,81,9
19,26,15,1.13,82,9
15,17,13,1.051,76,5
17,26,16,1.048,72,7
18,30,18,1.046,71,8
18,30,17,1.026,76,6
20,34,18,1.032,84,5
19,38,23,1.037,83,4
19,30,25,0.999,72,9
19,39,31,1.046,68,12
19,41,16,1.099,78,10
19,36,11,1.123,85,5
20,32,20,1.163,79,17
19,25,5,1.167,91,5
18,18,2,1.118,77,4
17,26.1,2,1.102,75,3
17,17,3,1.074,67,2
15,24.19090909,1,1.032,63,3
14,19,3,1.026,56,3
14,16,11,1.066,38,2
14,18,16,1.064,39,5
14,31,12,1.017,52,3
14,28,7,1.043,53,3
13,25,7,1.084,60,4
14,26,9,1.13,74,6
17,41,13,1.092,84,7
20,37,16,1.104,98,11
22,42,14,1.108,105,13
22,46,17,1.127,106,11
23,49,17,1.105,108,8
25,50,18,1.113,112,6
26,60,21,1.117,112,5
27,66,20,1.11,119,6
29,52,8,1.088,127,6
30,55,11,1.361,119,9
29,51,8,1.173,110,9
28,45,10,1.074,97,6
28,34,3,1.061,93,3
27,35,11,1.588,79,4
27,35,13,1.064,71,7
28,38,9,1.099,73,9
28,40,10,1.116,68,5
23,32.5,6,1.069,75,3
22,31.13636364,8,1.084,71,4
19,19,22,1.01,46,6
18,28,20,1.025,43,6
17,23,8,1.032,52,5
15,28,5,1.074,60,4
16,30,7,1.12,67,4
17,27,9,1.116,70,4
18,35,11,1.167,75,4
18,26,10,1.144,78,7
17,30,13,1.121,79,5
17,24,15,1.114,75,5
17,29,27,1.11,69,9
18,30,33,1.121,64,9
17,34,10,1.112,82,6
17,33,8,1.132,82,6
19,46,8,1.153,81,6
19,44,7,1.288,79,5
21,37,20,1.228,59,5
24,35,18,1.253,64,4
25,32,6,1.208,94,5
28,43,2,1.197,95,5
26,41,3,1.172,90,4
25,42,5,1.16,84,6
26,46,8,1.153,77,6
26,48,4,1.16,73,5
27,43,14,1.199,64,5
30,54,25,1.219,63,4
31,49,23,1.233,66,5
32,73,31,1.265,67,5
33,73,32,1.31,67,5
32,57,21,1.327,99,6
38,45,15,1.397,142,5
36,54,7,1.281,139,5
35,58,10,1.225,133,5
37,76,21,1.245,133,4
35,51,16,1.193,137,6
33,54,11,1.187,121,5
34,49,36,1.202,107,10
33,62,37,1.198,104,7
32,52,41,1.237,85,5
32,59,43,1.208,81,7
34,51,52,1.246,71,15
34,56,92,1.264,33,43
36,44,51,1.691,75,21
36,44,50,1.74,76,21
39,50,17,1.206,103,11
39,55,25,1.209,96,16
41,68,28,1.237,84,19
46,73,36,1.433,75,14
42,61,56,1.339,60,9
43,50,29,1.319,99,8
48,68,20,1.308,140,8
51,95,12,1.312,161,8
52,100,11,1.338,175,8
52,99,20,1.374,175,6
51,62,22,1.229,176,10
51,61,22,1.27,176,10
38.36363636,89,24,1.082,139,5
29,91,19,1.04,123,3
24,58,17,1.039,102,2
20,41,17,1.014,86,1
22,46,22,0.992,83,1
22,36,25,0.927,81,2
23,46,40,0.896,68,1
24,52,34,0.839,69,2
28,80,37,0.965,63,2
30,49,21,0.952,92,3
37,61,20,0.97,85,3
22,37,7,0.826,92,2
18,28,1,0.727,87,1
19,22,1,0.78,88,1
38,61,7,0.854,100,4
37,49,6,0.864,108,3
35,63,5,0.816,107,3
34,45,7,0.817,111,3
39,69,14,0.877,117,4
45,91,20,0.894,132,5
46,87,13,0.864,151,6
45,87,8,0.738,157,5
41,77,6,0.665,143,4
40,64,5,0.581,135,3
38,61,7,0.495,123,2
41,68,10,0.442,125,2
45,116,19,0.475,125,3
34,96,18,0.37,73,1
34,42,21,0.324,64,2
33,52,24,0.317,60,4
35,61.36363636,17,0.41,64,3
33,43,16,0.57,70,1
36,50,19,0.519,72,1
40,61,15,0.536,71,2
34,48,12,0.391,68,1
29,38,9,0.422,69,3
26,37,7,0.404,72,1
25,35,7,0.425,69,1
26,73,11,0.486,58,2
29,38,13,0.612,47,2
24,26,9,0.648,51,2
14,31.63636364,9,0.545,49,3
11,13,14,0.555,46,3
11,20,10,0.589,53,3
11,25,8,0.617,57,1
11,25,5,0.617,67,3
13,18,7,0.618,77,3
15,33,7,0.641,103,1
15,32,9,0.593,91,2
15,32,12,0.588,79,1
16,29,12,0.592,67,2
17,53,20,0.527,55,1
19,37,22,0.522,55,1
22,50,34,0.604,55,1
27,57,67,0.806,20,1
36,63,87,0.875,10,16
33,52,79,0.881,7,17
44,58,70,0.895,11,16
48,59,64,0.904,12,18
58,63,60,0.958,20,17
63,68,32,1.073,78,10
54,74,28,0.979,76,7
46,49,18,0.95,88,5
47,63,15,0.967,92,5
37,66,26,0.868,70,5
36,63,64,0.973,26,14
38,63,45,0.974,48,12
41,62,52,0.988,41,14
41,63,52,1.04,41,14
40,64,31,0.929,69,7
36,60,42,0.819,57,11
38,43,41,0.765,69,12
38,61,31,0.73,99,8
29,32,25,0.556,76,3
23,33,31,0.425,56,6
15,43,27,0.324,34,10
16,32,28,0.37,34,10
16,33,42,0.287,16,18
16,28,44,0.307,10,14
15,42,32,0.359,14,3
14,22,18,0.355,19,2
14,29.11111111,26,0.383,17,4
14,18,28,0.364,12,5
14,27.21111111,36,0.446,10,7
14,27.21111111,24,0.447,16,4
14,20,25,0.5,16,4
15,24,44,0.532,6,11
14,29,38,0.552,7,8
13,27,27.36363636,0.554727273,19.81818182,5.090909091
12,33,32,0.657,13,11
11,16,19,0.618,33,1
11,43,21,0.661,30,2
11,33,15,0.641,40,2
11,30,19,0.684,35,1
10,16,12,0.647,50,1
10,39,13,0.545,56,7
11,36,20,0.543,52,12
12,35,20,0.604,60,5
12,12,27,0.624,42,5
13,34,33,0.605,24,9
13,33,40,0.615,12,15
12,31,27,0.6,18,15
12,32,26,0.718,18,3
11,26,14,0.679,22,3
10,24,21,0.723,15,2
10,18,23,0.771,10,1
9,20,17,0.804,10,1
9,11,16,0.792,14,3
10,13,31,0.82,6,7
10,17,34,0.86,6,12
10,22,34,0.904,5,8
10,18,35,0.998,4,10
11,21,26.63636364,0.947363636,15.72727273,9.545454545
11,33,38,1.034,10,19
11,26,25,0.986,19,20
11,35,22,1.07,24,17
10,25,22,1.086,34,5
11,29,19,1.067,41,3
11,39,29,1.066,28,9
12,40,23,1.072,38,6
11,23,16,1.036,44,6
10,17,16,1.006,41,4
12,34,21,0.993,35,8
13,43,29,0.972,24,6
14,41,33,0.987,16,7
13,30,32,1.015,9,10
12,30,21,1.035,16,3
10,24,23,1.044,12,2
10,31,26,1.111,9,2
9,13,13,0.974,16,3
10,16,22,0.95,13,6
9,19,16,1.039,12,3
8,17,28,1.075,6,6
8,14,22,1.091,6,6
8,15,22,1.14,4,6
8,18,18,1.23,10,7
7,25,25,1.216,7,14
8,22,25,1.27,7,15
8,16,16,1.167,22,13
8,32,10,1.157,30,7
7,28,14,1.126,34,6
7,42,9,1.142,47,5
8,29,9,1.19,48,5
9,15,10,1.18,59,9
9,32,16,1.061,54,10
9,39,18,1.045,46,10
10,25,14,1.026,43,2
12,45,19,1.043,45,3
12,27,18,1.036,40,2
9,18,19,1.014,30,2
10,38,15,1.082,29,1
9,31,16,1.051,27,3
8,18,15,1.075,25,9
8,13,11,1.11,30,4
9,13,10,1.045,26,3
11,18,6,1.099,32,2
9,19,13,1.117,20,4
8,25,8,1.129,27,2
8,13,12,1.172,24,4
9,15,24,1.277,12,7
10,34,32,1.288,6,15
10,20,13,1.27,33,3
10,18,16,1.249,26,1
10,22,14,1.258,30,3
10,32,10,1.32,31,6
9,29,15,1.335,32,8
8,25,25,1.341,23,7
9,20,24,1.35,24,7
9,24,24,1.366,24,12
9,33,19,1.329,34,8
10,29,22,1.349,32,6
11,29,22,1.345,33,4
12,39,18,1.36,32,4
12,22,14,1.372,30,4
12,32,7,1.394,30,2
11,16,6,1.407,26,2
12,25,23,1.345,18,7
12,24,7,1.331,24,2
13,28,7,0.919,20,2
13,26,3,0.872,37,2
11,28,5,0.877,29,2
10,26,12,0.878,24,2
12,19,13,0.889,21,6
11,24,11,0.89,20,3
11,31,24,0.897,15,4
11,26,21,0.891,13,4
11,26,21,0.94,8,3
10,12,25,0.883,22,5
11,29,44,0.876,14,2
12,24,44,0.93,11,2
12,19,31,0.915,18,8
13,14,31,0.97,2,3
10,16,13,0.994,60,8
9,31,17,1.021,45,13
8,29,15,1.019,45,6
7,23,20,1.006,46,9
7,28,23,1.004,47,7
9,27,26,0.997,32,7
9,23,18,1.036,34,5
10,30,11,1.058,35,3
8,21,6,1.079,39,4
8,24,12,1.025,32,7
8,18,12,1,30,6
10,25,15,0.993,31,12
8,18.18181818,19,0.985,34,4
8,12,22,0.981,22,2
7,18,25,0.998,24,5
7,8,19,0.987,23,3
7,14,23,0.993,21,2
7,7,21,1,20,3
8,13.56198347,31,1.01,23,4
8,14,41,1.022,15,7
7,19,29,1.043,31,9
7,19,29,1.09,25,8
6,11,18,1.033,41,6
7,9,18,1.08,12,4
6,10,13,1.013,42,6
6,13,23,1.021,46,18
6,13,21,1.029,42,7
6,23,9,1.058,36,4
6,20,14,1.1,30,4
6,17,28,1.145,18,4
7,26,23,1.186,25,6
7,19,36,1.222,25,11
6,22,29,1.237,29,6
6,14,14,1.243,29,5
7,10,13,1.078,23,5
6,11,12,1.076,31,4
7,9,6,1.071,34,4
7,12,7,1.074,25,6
6,14,15,1.08,24,4
7,20,19,1.08,27,5
6,19,17,1.084,26,4
5,16,20,1.085,28,3
6,17,19,1.13,23,1
5,21,21,1.098,28,9
6,16,16,1.107,28,5
7,13,31,1.17,13,1
6,19,27,1.123,24,3
7,18,26,1.127,18,9
7,19,22,1.137,27,15
8,19,24,1.151,32,15
8,26,18,1.167,34,8
8,32,23,1.172,35,7
8,26,27,1.163,35,10
10,23,25,1.156,27,7
10,24,19,1.167,29,7
10,27,12,1.169,32,3
9,21,13,1.174,25,4
7,12,11,1.178,26,6
8,10,12,1.172,20,3
7,15,5,1.17,20,3
6,9,9,1.172,18,4
6,12,9,1.173,21,3
7,17,9,1.169,21,3
6,17,9,1.173,22,5
6,21,18,1.17,20,3
5,22,25,1.175,18,3
6,17,23,1.178,24,6
7,16,19,1.187,33,7
8,24,11,1.196,26,6
7,23,7,1.226,33,8
7,29,13,1.245,44,6
7,23,14,1.29,40,4
8,12,18,1.245,26,4
9,22,25,1.248,21,3
10,23,30,1.255,22,3
10,42,16,1.265,34,4
10,36,16,1.256,31,4
9,17,16,1.254,28,4
10,32,21,1.259,26,7
10,23,13,1.27,22,5
8,21,8,1.265,23,4
8,18,7,1.266,24,4
8,16,12,1.126,23,5
8,20,19,1.112,14,5
9,20,12,1.116,17,3
8,18,10,1.115,19,4
8,16,9,1.112,18,3
8,20,13,1.11,15,6
8,13,17,1.115,19,8
8,30,14,1.112,23,2
7,27,20,1.113,17,4
7,28,26,1.12,25,3
9,33,43,1.134,29,12
10,32,47,1.14,13,22
10,15,31,1.142,18,3
11,20,35,1.164,23,5
13,23,43,1.156,25,20
13,22,46,1.196,18,48
14,24,42,1.227,16,30
14,25,43,1.266,22,18
12,21,34,1.277,25,8
11,18,32,1.276,26,6
13,22,37,1.286,17,4
12,26,36,1.286,19,5
12,30,40,1.284,20,9
13,21,36,1.287,14,7
13,26,28,1.283,21,6
12,26,17,1.294,19,5
12,22,16,1.284,22,4
14,27,17,1.281,12,4
15,29,27,1.297,8,5
14,35,31,1.292,17,8
14,34,26,1.293,10,6
14,33,24,1.3,16,7
15,43,25,1.3,18,13
16,44,14,1.324,27,11
16,36,16,1.372,29,18
17,36,16,1.42,24,17
16,53,10,1.885,52,11
17,52,7,1.234,62,6
17,40,7,1.23,58,6
17,51,13,1.222,48,9
17,45,19,1.231,46,9
18,40,15,1.222,40,3
19,43,18,1.259,40,2
17,34,21,1.245,30,5
16,32,14,1.408,34,4
15,29,8,1.368,30,3
15,33,4,1.215,32,3
13,20,2,1.228,39,3
13,25.18181818,1,1.761,33,2
12,16,6,1.272,26,2
11,16,6,1.303,25,1
11,14,13,1.322,17,2
11,19,17,1.343,12,6
10,21,24,1.37,9,11
11,30,21,1.501,8,12
12,37,16,1.466,17,7
12,27,8,1.442,24,8
13,34,13,1.412,21,12
14,33,12,1.385,33,10
14,35,12,1.334,37,10
15,36,12,1.38,38,10
15,29,6,1.246,63,4
15,31,6,1.222,62,4
15,29,22,1.198,46,11
14,14,7,1.156,45,1
14,46,10,1.16,46,1
13,21,10,1.165,38,3
12,21,14,1.15,30,2
12,30,22,1.344,18,2
13,36,23,1.3,21,8
13,23,7,1.289,34,2
15,20,10,1.238,31,4
11,20.18181818,5,1.226,31,4
10,10,2,1.246,34,2
10,10,3,1.27,30,4
10,14,20,1.289,16,14
10,19,30,1.322,5,22
10,18,31,1.358,6,26
10,27,11,1.512,13,3
10,43,18,1.434,8,3
11,23,16,1.47,16,14
11,33,9,1.418,23,7
12,28,11,1.397,30,8
12,40,13,1.373,25,12
11,14,8,1.322,42,6
11,32,12,1.28,44,13
12,30,13,1.33,44,13
14,17,11.54545455,1.288909091,33.72727273,6.636363636
15,29,7,1.172,42,3
14,23,12,1.147,42,5
14,28,13,1.152,36,3
16,33,14,1.203,24,1
14,33,15,1.384,19,2
13,24,7,1.378,21,1
11,21,5,1.245,20,2
10,12,7,1.231,23,2
10,14,9,1.94,16,2
8,11,13,1.342,13,2
8,13,12,1.384,11,2
9,15,14,1.409,8,4
9,10,12,1.372,9,5
9,16,15,1.334,9,8
9,26,14,1.39,10,6
9,19,8,1.357,15,4
10,22,8,1.4,19,3
11,22,9,1.488,28,5
11,16,7,1.445,30,5
11,29,5,1.395,33,2
11,35,4,1.289,35,1
11,25,4,1.34,35,1
12,44,7,1.149,34,4
12,37,9,1.113,34,2
12,29,8,1.111,34,2
13,46,9,1.097,27,2
11,53,11,1.084,24,1
11,25,12,1.133,21,1
10,28,22,1.263,10,3
12,27,21,1.352,14,1
10,19,12,1.235,22,1
8,42,8,1.159,28,3
8,36,8,1.187,28,3
6,15,14,1.199,25,11
6,10,2,1.208,33,2
6,27,1,1.218,39,1
6,11,5,1.246,37,3
5,19,4,1.263,33,4
6,15,10,1.373,28,2
6,15,10,1.43,29,2
6,39,8,1.427,33,3
6,17,9,1.413,36,3
7,20,9,1.401,37,2
7,25,10.09090909,1.298090909,34.09090909,3.181818182
8,18,12,1.377,37,5
7,43,16,1.387,28,2
7,18,15,1.406,33,7
6,36,9,1.057,44,3
8,35,9,0.745,37,2
9,41,16,0.806,29,1
10,26,23,0.853,23,5
9,30,28,0.893,16,3
8,22,18,1.018,25,3
8,29,13,0.972,27,2
9,32,11,0.907,20,2
7,17,9,0.905,28,2
7,17,8,1.563,21,2
8,10,5,0.906,25,2
8,15,3,0.908,26,2
7,14,3,0.913,26,2
6,20,6,0.924,25,2
6,11,10,0.956,23,4
7,21,16,0.944,22,3
7,32,16,0.922,32,2
7,35,30,0.965,15,1
7,23,34,1.073,11,2
7,28,20,1.019,25,4
8,21,23,1.049,14,9
9,21,12,1.001,28,8
10,30,22,0.986,35,12
10,28,10,0.927,37,3
11,22,13,0.922,35,4
12,30,18,0.902,25,4
12,16,23,0.892,23,10
12,28,28,0.984,27,4
11,12,31,0.993,24,5
10,18,17,0.939,18,4
8,28,13,0.962,25,4
6,12,20,1.003,19,6
7,10,8,0.971,18,4
8,19,9,0.96,18,5
7,14,9,0.913,23,4
7,23,11,0.953,20,3
7,18,9,0.971,22,4
7,24,12,0.972,18,5
8,33,14,0.967,12,4
9,34,15,1.07,13,9
11,29,15,1,5,14
13,52,20,1.075,43,35
13,24,12,1,38,16
14,26,7,0.935,41,2
15,49,8,0.914,54,6
16,32,7,0.876,51,2
16,40,10,0.851,45,7
18,35,14,0.816,44,2
18,24,18,0.774,37,2
17,23,20,0.81,32,2
17,27,10,0.818,29,2
17,26,10,0.778,23,2
14,28,6,0.797,27,2
13,29,14,0.802,24,3
13,23,3,0.817,39,4
14,16,19,0.799,20,7
13,20,26,0.898,11,6
14,24,37,0.949,5,8
13,21,27,0.964,6,5
13,26,32,1.047,3,8
13,16,32,1.238,3,10
13,30,16,1.052,13,2
13,32,21,1.072,8,2
14,32,32,1.043,6,16
15,27,34,1.034,14,17
16,33,27,1.076,23,14
16,43,21,0.961,44,6
16,38,17,0.894,61,8
15,28,15,0.856,61,7
16,23,14,0.827,63,8
18,46,21,0.81,77,9
18,36,22,0.815,89,7
18,35,31,0.763,43,6
18,45,48,0.778,14,19
18,29,56,0.78,4,21
18,26,48,0.78,5,26
17,26,47,0.808,6,24
15,33,44,0.845,5,23
16,30,42,0.933,5,20
16,31,42,0.99,3,20
18,28,38,0.927,5,25
16,31,37,0.918,4,24
15,27,35,0.936,4,16
15,20,35,0.96,5,19
16,30,35,0.989,4,19
16,35,34,1.079,5,32
16,30,30,1.03,6,28
17,26,28,1.094,8,22
17,38,29,1.045,8,26
17,33,23,1.007,22,12
17,23,15,0.895,41,9
17,27,11,0.827,53,4
17,34,9,0.926,50,4
17,29,11,0.657,53,4
18,45,11,0.596,51,4
19,45,11,0.65,51,4
18,33,17,0.577,38,4
19,32,20,0.58,31,4
18,27.27272727,7,0.556,28,2
17,20,9,0.582,21,4
16,17,18,0.613,15,5
13,17,13,0.633,18,3
12,13,11,1.196,21,4
12,15,11,0.667,20,3
11,14,5,0.68,26,4
11,13,5,0.687,23,5
11,17.81818182,7,0.702,17,5
9,14,15,0.725,7,3
9,17,13,0.853,9,4
9,26,15,0.806,9,10
10,20,16,0.783,12,11
10,30,9,0.791,20,5
10,22,10,0.766,36,4
11,34,15,0.746,31,1
13,26,20,0.748,30,3
14,32,18,0.694,44,4
13,40,12,0.651,64,2
12,39,9,0.628,67,2
12,35,18,0.619,61,10
14,57,20,0.616,52,4
16,26,28,0.603,35,2
18,30,41,0.701,17,2
17,30,31,0.651,23,4
16,28,27,0.688,18,3
14,28,34,0.748,9,4
12,16,19,0.687,13,5
13,17,24,0.691,11,10
13,15,27,0.723,7,9
11,15,23,0.716,5,10
11,14,31,0.742,4,18
11,17,30,0.761,3,16
10,21,28,0.803,3,10
10,25,21,0.854,6,10
11,19,18,0.841,7,9
12,27,16,0.825,11,9
13,19,25,0.819,14,23
14,36,23,0.778,15,15
15,28,23,0.83,14,15
15,43,16,0.737,62,2
14,26,9,0.671,85,1
16,41,18,0.647,85,6
17,96,14,0.599,82,9
17,63,25,0.594,48,7
19,58,31,0.643,58,6
21,44,35,0.664,53,3
22,41,39,0.688,41,2
25,42,37,0.832,52,2
21,30,18,0.704,68,4
19,34,22,0.714,64,4
18,27,17,0.756,61,3
18,32.2,13,1.281,60,2
17,31.01818182,9,0.738,62,6
19,40,47,0.781,16,28
17,19,33,0.784,20,14
17,19,13,0.795,36,6
21,26,20,0.883,28,5
23,31,16,0.894,34,3
21,46,23,0.923,34,4
23,56,35,0.963,47,9
28,53,31,0.933,88,8
36,62,29,0.926,139,11
24,57,36,1.01,47,9
30,96,32,0.814,103,16
28,41,24,0.741,78,4
28,44,21,0.735,81,1
27,51,31,0.828,72,1
28,34,66,1.015,40,5
27,63,91,1.078,18,17
27,46,82,1.035,25,10
29,58,91,1.102,13,7
29,33,80,1.084,21,7
30,53,85,1.131,12,5
31,43,75,1.138,30,4
31,44,51,1.087,42,4
29,30,36,1.056,58,3
30,33,36,1.133,50,2
30,31,33,1.115,44,3
29,46.36363636,26,1.095,52,3
29,39,39,1.139,32,5
30,40,46,1.183,23,6
30,57,66,1.241,15,11
32,71,77,1.338,15,18
39,69,86,1.362,31,32
64,103,75,1.518,90,17
74,115,45,1.485,176,11
66,83,19,1.364,181,11
85,106,24,1.394,239,16
44,83.45454545,17,1.114,156,2
55,81,29,1.144,239,1
49,55,39,1.223,113,2
43,75,61,1.213,107,9
41,57,72,1.229,78,8
56,103,107,1.428,69,7
53,75,117,1.417,40,7
54,67,58,1.285,71,6
62,73,37,1.32,86,9
60,66,42,1.36,59,6
55,67,43,1.335,50,5
59,78,34,1.981,49,5
58,69,29,1.436,48,5
60,70,32,1.445,36,7
52,72.09090909,28,1.419,34,6
59,65,45,1.486,17,8
59,75,63,1.561,14,15
50,65,46,1.534,14,10
59,74,60,1.564,54,21
73,91,87,1.632,18,43
76,103,103,1.615,56,57
64,81,35,1.491,155,24
65,82,35,1.54,151,24
46,58,45,1.248,156,26
38,54,28,1.165,133,7
38,75,26,1.163,138,2
43,56,30,1.172,160,8
37,49,23,1.106,160,9
32,44,29,1.067,121,10
30,39,32,1.023,95,14
27,48.28571429,22,0.974,83,4
24,47.46938776,22,0.966,51,4
22,43.53644315,12,0.961,50,4
21,41.75593503,12,0.958,48,6
20,21,3,0.973,160,2
19,37.57821146,2,1.016,56,2
18,36.32821146,8,1.01,160,3
18,34.40757654,17,1.021,28,4
18,33.66063776,25,1.046,20,9
18,33.43005202,28,1.118,13,9
17,22,24,1.132,15,7
17,29,20,1.219,12,3
17,31,26,1.204,11,6
19,40,37,1.165,11,14
19,41,27,1.128,19,15
18,38,15,1.096,31,7
17,27,20,1.053,32,7
16,24,12,0.999,43,2
16,20,9,0.953,57,1
16,26,19,0.925,55,5
17,46,12,0.924,73,4
15,22,15,0.916,53,3
15,24,18,0.903,45,4
14,16,16,0.896,44,3
14,24,11,0.893,43,1
11,14,11,0.883,40,4
10,10,1,0.893,45,3
10,17.71428571,4,0.914,38,6
9,16.21428571,4,0.928,36,5
9,14.32539683,11,1.156,27,7
9,14.02539683,3,0.993,33,3
8,14.47994228,10,1.003,29,6
8,14,25,0.978,19,4
6,10,10,0.993,21,2
7,7,11,1.085,20,2
7,13,17,1.03,16,2
6,29,17,1.111,15,1
7,28,13,1.12,18,7
7,16,16,1.135,24,10
6,24,11,1.108,28,6
7,19,11,1.15,27,6
7,18,14,1.08,32,2
8,14,14,1.13,31,1
6,18,5,1.019,42,2
6,44,8,0.991,44,3
6,25,12,0.968,34,2
7,22,15,0.94,33,10
7,24,13,0.947,36,4
6,21,17,0.932,30,6
6,15,9,1.36,33,2
8,17,15,1.667,25,6
9,18,16,1.71,25,6
9,9,11,1.01,20,2
10,15.8,10,1.045,44,2
10,11,16,1.118,10,2
10,15.43636364,15,1.101,13,2
10,13,14,1.095,17,4
8,20,4,1.085,26,3
7,10,1,1.086,26,2
7,16,8,1.126,25,2
7,25,11,1.15,26,3
7,58,22,1.17,44,1
7,34,14,1.165,23,2
7,21,7,1.172,31,4
7,36,5,1.109,31,4
7,13,8,1.075,36,2
9,23,5,1.06,37,2
9,22,6,1.026,40,1
8,44,12,1.011,40,2
9,35,13,1.001,35,5
8,26,16,0.983,29,1
9,25,16,1,18,1
9,25,32,1.027,6,5
8,20,37,1.025,5,22
9,30,37,1.072,3,15
8,23,31,1.046,4,5
7,13,10,1.025,20,4
7,11,13,1.68,13,3
7,17,18,1.109,9,3
6,17,14,1.126,9,3
7,15,11,1.122,11,2
7,16,13,1.136,9,3
7,16,10,1.149,11,3
6,33,12,1.19,11,3
6,18,16,1.277,17,5
8,27,22,1.233,6,11
10,25,11,1.185,36,11
10,42,10,1.187,25,5
11,78,13,1.153,40,3
10,42,17,1.187,20,3
10,40,10,1.158,45,4
9,41,9,1.11,46,4
10,46,9,1.106,42,3
11,33,21,1.07,25,12
13,29,25,1.06,25,4
13,27,14,1.04,22,2
12,19,11,1.022,16,5
10,24,8,1.07,18,3
9,16,31,1.122,7,14
10,29,35,1.154,4,13
11,28,36,1.124,4,32
11,21,34,1.097,4,30
10,15,28,1.147,6,9
10,12,26,1.164,3,5
10,14,27,1.175,7,6
9,15,27,1.18,46,9
9,23,26,1.211,3,8
9,28,19,1.24,8,6
9,33,20,1.254,16,17
10,31,22,1.26,10,21
10,55,9,1.172,19,7
10,23,16,1.187,16,20
10,18,10,1.121,31,4
9,30.45454545,8,1.006,46,3
9,22,13,0.973,40,6
9,39,10,0.949,40,3
10,41,21,0.962,23,4
10,23,24,0.933,19,3
10,22,23,0.917,19,3
11,29,22,0.902,14,8
10,20,33,0.909,7,18
9,41,37,0.949,5,21
8,26,34,0.964,5,13
8,21,33,1.001,5,16
8,10,33,1.016,4,6
9,17,29,1.604,40,6
9,17.90909091,17,1.012,40,4
8,12,27,1.018,40,14
8,10,21,0.967,40,9
8,13,19,0.956,40,6
7,9,13,1.021,40,5
7,18,14,0.972,40,5
6,17,9,1.072,40,5
6,19,7,1.028,40,9
6,21,4,1.036,20,4
6,59,6,1.04,40,2
6,26,6,0.995,35,5
7,26,5,0.979,41,2
7,26,6,0.965,46,3
7,19,12,0.94,37,6
8,22,7,0.921,46,2
9,35,15,0.954,43,5
9,22,16,0.919,33,2
10,29,27,0.895,22,7
10,15,8,0.868,36,3
9,13,5,0.878,27,2
9,13,6,0.89,21,2
9,12,8,0.913,15,3
9,13,8,0.934,17,4
9,14.88888889,22,0.973,7,10
8,12,19,0.994,8,5
9,15.08888889,18,0.926,6,7
10,10,24,0.927,4,11
10,15.90707071,15,0.923,8,5
8,17,15,0.941,7,4
9,26,18,0.982,6,4
8,20,18,0.99,7,9
10,23,16,0.968,15,10
10,12,12,0.937,25,12
11,22,10,0.876,30,9
12,25,9,0.837,28,9
12,18,9,0.89,28,9
13,26,7,0.722,42,4
13,26,9,0.676,47,2
13,27,15,0.636,41,6
17,47,19,0.61,37,3
17,43,13,0.597,45,1
16,18,3,0.544,42,1
16,23,2,0.6,42,1
17,26,36,0.668,8,4
15,33,23,0.602,12,4
16,22,26,0.661,9,3
16,20,22,0.689,16,1
14,21,12,1.175,21,7
13,20.22222222,9,0.649,21,2
12,20.42222222,6,0.665,25,1
11,21.24040404,6,0.674,25,1
10,13,6,0.695,24,1
10,13,10,0.834,23,1
9,11,22,0.784,15,1
8,25,10,0.793,28,1
8,35,10,0.781,34,1
9,31,7,0.791,46,3
9,38,6,0.784,48,4
10,33,4,0.71,39,1
11,39,5,0.67,43,1
11,38,4,0.636,41,1
11,26,6,0.603,38,1
12,46,6,0.591,43,3
13,56,7,0.614,51,1
13,45,8,0.618,38,1
14,24,10,0.615,31,1
14,47,5,0.622,34,3
14,74,11,0.655,30,3
13,41,16,0.674,22,3
11,15,6,0.641,27,3
11,16,1,0.67,29,1
24,36.16666667,1,0.704,28,1
47,38.19444444,1,0.687,29,1
45,39.33730159,2,0.689,31,1
45,34.38548753,1,0.708,33,1
44,33.44055718,1,0.729,39,1
45,36.07492249,1,0.734,41,1
48,38.94276856,6,0.768,34,2
46,55,5,0.772,36,2
46,39.53017289,5,0.789,32,2
48,39.56231811,4,0.806,33,1
51,40.4251232,8,0.818,36,1
51,41.58921754,7,0.799,41,1
50,42.50826672,7,0.783,40,3
51,43.10251641,14,0.784,32,3
45,41.11960248,16,0.785,30,2
46,41.38450741,14,0.819,31,1
44,41.68820562,16,0.829,30,2
45,41.89871936,15,0.861,27,1
49,43.52883114,16,0.899,28,1
47,43.67462606,7,0.896,36,1
47,43.75635601,4,0.907,38,1
48,42.9914057,6,0.908,34,1
51,42.83757154,6,0.9,32,7
48,53,4,0.904,31,4
53,40.77887905,8,1.514,30,6
54,40.73080349,8,0.909,25,4
35,35,11,0.916,23,9
7,40,5,0.907,33,4
7,32,9,0.922,27,8
7,31,6,0.918,30,5
8,43,10,0.918,29,5
8,36,9,0.938,28,3
9,43,8,0.955,34,4
10,42,6,0.935,31,4
11,34,11,0.9,27,7
13,46,11,0.88,29,2
13,38,5,0.866,33,3
14,34,6,0.83,34,6
14,38,5,0.808,37,3
15,42,6,0.756,35,3
17,40,10,0.723,28,3
16,35,13,0.703,23,4
16,27,11,0.694,25,3
18,34,15,0.719,23,4
18,49,16,0.753,20,7
