PM25,PM10,NO2,CO,O3,SO2
34,67,27,1.367,34,6
31,40,16,1.332,37,6
26,57.63636364,14,1.306,36,4
32,40,12,1.321,41,6
35,46,12,1.326,41,4
37,48,15,1.336,49,4
40,59,23,1.375,38,4
40,62,19,1.55,37,4
48,81,37,1.616,29,4
50,62.8,37,1.557,25,4
50,86,40,1.67,40,4
50,85,56,1.68,64,7
40,69.61818182,20,1.499,65,3
33,72,20,1.378,62,4
32,49,17,1.376,84,5
31,55,15,1.345,75,5
29,58,18,1.301,71,4
31,96,19,1.358,68,5
32,48,16,1.455,82,4
33,62,26,1.402,68,3
40,74,26,1.46,72,5
40,75,27,1.475,65,6
44,88,50,1.516,42,5
46,99,36,1.555,40,6
42,69,35,1.538,31,7
49,120,61,1.618,22,5
50,120,87,1.63,36,6
62,113,64,1.698,17,4
65,118,92,1.712,7,5
79,104,38,1.733,30,9
96,161,52,1.872,18,12
88,137,50,2.019,27,7
68,87,39,1.938,34,6
65,66,36,1.775,48,10
55,103,24,1.672,73,8
53,64,18,1.572,118,7
54,89,17,1.497,64,6
53,102,11,1.472,71,5
54,102,22,1.49,164,8
49,91.1,22,1.44,109,7
47,80,21,1.417,100,5
42,148,28,1.416,63,5
33,108,22,1.434,52,3
40,95.1,30,1.47,50,3
42,49,31,1.471,33,3
49,91,44,1.546,36,4
52,106,54,1.648,30,7
52,85,35,1.634,41,8
50,84,22,1.585,55,7
47,86,24,1.554,49,7
37,83,15,1.47,51,5
31,33,16,1.434,47,3
32,32,23,1.45,80,6
42,67,17,1.473,45,5
44,83,33,1.496,33,4
45,88,26,1.523,32,4
47,86,31,1.569,43,4
49,56,30,1.532,54,6
52,74,20,1.515,73,7
51,68,19,1.499,66,6
44,81,15,1.432,70,5
42,81,13,1.421,89,6
42,60,14,1.42,65,4
43,62,14,1.418,70,5
47,72,16,1.43,91,5
45,86,19,1.432,67,6
50,112,23,1.486,67,6
41,107,23,1.458,49,5
43,69,23,1.472,49,5
44,69,32,1.517,43,4
42,52,36,1.531,38,5
39,49,21,1.472,55,4
37,54,20,1.475,37,3
30,39,14,1.433,49,3
26,40,21,1.419,37,2
27,46,27,1.424,31,3
30,56,22,1.464,27,6
33,62,27,1.485,27,7
35,104,19,1.498,31,5
36,49,27,1.484,28,5
36,64,29,1.538,24,5
23,52.81818182,27,1.49,23,5
24,47,25,1.502,19,4
20,44,29,1.505,41,3
21,47,22,1.534,45,3
21,29,16,1.529,65,5
18,33,15,1.43,58,5
18,45,16,1.383,43,4
18,44,25,1.372,35,4
21,55,26,1.395,37,4
22,63,23,1.418,35,4
24,56,31,1.464,25,3
29,90,48,1.573,9,3
32,47,36,1.549,19,3
81,110,48,1.713,38,6
97,141,41,1.852,57,11
104,90.4,38,1.919,31,9
60.90909091,124,44,1.893,26,12
89,118,57,1.812,26,15
72,89,29,1.775,32,12
57,66,38,1.733,18,9
41,87.03636364,23,1.671,39,4
44,56,17,1.686,42,5
37,54,39,1.713,30,3
35,62,48,1.753,20,4
35,74,37,1.722,24,6
35,83,58,1.712,35,7
36,82,65,1.72,53,8
52,96,30,1.666,61,7
66,81,25,1.669,81,6
63,155,26,1.655,83,8
63,81.45454545,22,1.616,128,9
64,122,33,1.609,115,15
49,82,30,1.532,93,5
32,50,25,1.433,59,3
32,45,37,1.45,99,5
21,26,38,1.372,22,3
21,29,44,1.387,17,4
21,35,38,1.421,9,4
19,33,59,1.42,4,5
17,22,40,1.387,14,5
16,25,23,1.359,17,3
14,28.54545455,16,1.339,30,3
14,32,22,1.346,24,2
15,32,27,1.36,42,4
14,27,27,1.368,21,4
14,24,36,1.388,9,4
13,29,23.45454545,1.373181818,21.81818182,3.454545455
12,23,22,1.417,16,4
13,36,22,1.364,19,3
15,102,18,1.401,15,4
12,36,25,1.396,18,4
13,94,20,1.367,29,3
14,76,17,1.366,33,2
13,51,21,1.34,24,4
14,50,21,1.348,32,2
14,28,21,1.321,36,2
13,23,24,1.33,61,3
13,23,24,1.33,61,3
13,35,31,1.34,48,4
13,39,37,1.36,36,3
15,29,40,1.37,30,3
16,27,51,1.4,19,3
16,44,65,1.43,8,7
13,44,66,1.45,6,9
10,30,59,1.41,10,8
14,33,55,1.43,12,6
17,38,52,1.48,12,6
17,46,59,1.51,7,9
17,44,57,1.5,7,8
15,39,51,1.41,15,5
11,22,25,1.35,38,4
12,49,34,1.41,24,5
9,19,47,1.45,16,13
9,21,44,1.47,19,15
13,41.54545455,21,1.377,17,9
13,31,20,1.341,30,8
11,46,11,1.28,35,5
12,76,20,1.291,27,12
13,83,22,1.302,28,6
14,27,18,1.293,35,3
14,35,17,1.294,32,3
15,24,25,1.322,15,2
15,30,24,1.335,17,2
15,41.72727273,28,1.335,12,2
16,37,36,1.36,13,3
15,38,31,1.376,10,3
14,31,25,1.383,10,4
13,39,34,1.393,7,6
13,39,42,1.396,4,9
15,20,46,1.392,2,11
15,20,48,1.382,5,5
16,22,38,1.383,9,6
17,19,44,1.4,13,8
17,35,37,1.389,4,10
17,68,38,1.489,6,6
18,69,44,1.5,9,7
11,29,26,1.374,21,3
11,33,17,1.333,31,2
12,22,16,1.335,23,3
14,75,26,1.352,35,5
14,67,32,1.36,57,8
14,34,24,1.34,75,6
12,48,13,1.272,40,3
13,59,18,1.289,36,2
16,36,22,1.336,26,3
16,22,31,1.358,19,3
16,47,35,1.363,16,7
18,46,34,1.365,14,6
18,24,37,1.371,17,6
16,44,30,1.403,17,3
17,44,40,1.42,29,6
16,31,52,1.42,19,8
15,34,58,1.44,12,8
14,19,41,1.4,25,5
12,23,36,1.38,27,5
13,15,40,1.39,24,5
16,30,57,1.42,10,11
15,33,62,1.41,4,15
14,15,54,1.4,11,9
13,36,34,1.49,26,5
11,25,27,1.394,21,3
10,30,17,1.368,24,2
10,56,19,1.349,21,3
13,87,29,1.411,19,4
13,56,29,1.425,20,4
13,60,26,1.411,15,3
15,42,31,1.437,27,3
17,46,29,1.443,30,3
18,69,28,1.428,35,4
18,51,22,1.395,22,3
19,33,31,1.381,14,5
21,57,36,1.403,16,5
19,45,34,1.423,14,5
16,24,33,1.437,15,3
16,20,27,1.427,5,3
16,31,28,1.393,8,7
13,30,40,1.4,16,7
14,20,36,1.386,7,5
14,36,24,1.366,16,2
15,24,17,1.39,18,3
17,30,24,1.414,15,3
15,34,26,1.468,10,3
15,42,27,1.497,13,3
17,44,29,1.588,12,2
18,38,41,1.6,18,4
13,59,10,1.38,30,2
19,58,42,1.64,14,3
19,43,60,1.65,26,4
24,62,44,1.712,42,4
24,49,65,1.72,69,5
30,74,27,1.591,76,3
21,46,12,1.434,61,2
16,21,15,1.382,38,3
15,31,18,1.358,36,3
17,30,18,1.369,32,3
17,28,17,1.4,22,3
19,21,22,1.394,18,4
15,26.09090909,23,1.398,19,4
12,25,17,1.394,23,3
12,23,15,1.388,19,3
10,26,19,1.4,24,4
11,11,19,1.394,18,4
15,25,22,1.394,18,4
16,30,21,1.427,13,2
12,18,17,1.382,21,2
10,16,15,1.385,18,2
9,20,13,1.399,20,2
7,21,19,1.431,14,2
9,24,38,1.538,7,2
9,16,36,1.629,12,3
13,30,26,1.584,16,4
13,25,43,1.6,36,5
10,46,27,1.537,35,4
10,35,38,1.55,60,6
11,30,20,1.429,31,3
13,37,20,1.448,32,3
13,40,17,1.434,34,4
12,70,20,1.428,16,3
13,26,17,1.452,25,4
16,25,34,1.498,15,3
14,33,31,1.504,16,3
11,31,34,1.574,14,5
12,17,33,1.531,12,5
14,21,24,1.514,15,4
13,31,37,1.574,4,4
12,33,42,1.62,4,4
16,23,33,1.578,12,6
17,26.18181818,16,1.461,12,9
17,19,17,1.519,13,4
14,23,19,1.543,6,5
18,43,30,1.658,9,5
18,20,33,1.685,14,4
19,27,45,1.7,20,6
11,58,38,1.773,14,2
17,39,35,1.651,27,2
17,48,30,1.53,61,4
12,43,22,1.438,24,3
12,45,25,1.508,19,2
15,44,31,1.567,27,2
17,40,30,1.488,48,5
15,33,31,1.445,13,6
16,44,31,1.516,23,3
16,28,19,1.43,21,3
17,24,22,1.423,16,3
17,24,20,1.448,18,3
14,31,28,1.46,17,3
10,14,27,1.457,11,4
15,31,23,1.512,11,3
11,16,15,1.404,19,3
10,20,18,1.426,13,2
9,39,27,1.515,9,4
11,23,24,1.573,10,2
21,28,25,1.59,10,4
28,47,36,1.632,9,4
21,48,30,1.701,11,5
21,44,24,1.821,9,5
21,36,47,1.83,16,8
22,49,52,1.85,17,5
20,49,50,1.71,87,4
20,49,50,1.71,87,4
15,56,27,1.48,51,4
15,28,33,1.46,36,4
13,58,33,1.518,22,3
14,31,22,1.472,24,3
16,31,30,1.488,17,3
17,45,31,1.491,18,4
18,54,56,1.536,6,5
18,53,28,1.479,14,3
18,32,25,1.523,16,4
14,26,29,1.491,13,5
18,48,47,1.541,9,4
15,35,35,1.532,10,5
13,19,33,1.53,11,4
16,28,28,1.525,8,3
21,37,29,1.586,6,4
27,51,35,1.794,8,5
28,60,36,1.792,9,6
39,76,26,1.799,10,7
24,57,28,1.581,14,4
13,30,27,1.675,13,2
14,40,28,1.768,7,3
13,67,38,1.832,6,3
14,52,29,1.763,8,2
20,37,41,1.988,8,2
15,38,36,1.549,11,4
17,25,43,1.547,7,5
19,45,47,1.622,11,5
17,28,40,1.603,12,3
16,34,30,1.544,15,6
16,30,33,1.515,16,4
17,36,36,1.522,7,6
21,41,57,1.581,4,13
20,30,55,1.629,3,5
17,32,46,1.606,3,5
20,37,47,1.616,3,4
16,31,44,1.593,2,4
17,34,24,1.638,4,6
24,52,34,1.83,6,5
26,47,34,1.862,7,4
26,55,33,1.833,8,4
32,45,37,1.809,7,4
30,63,33,1.901,8,3
35,74,27,2.256,11,4
45,80,41,2.194,11,6
35,75,49,1.911,18,4
24,68,29,1.632,28,4
21,34,29,1.558,21,3
22,22,40,1.57,40,5
23,41,18,1.498,41,4
22,96,18,1.385,43,4
22,98,20,0.742,42,5
23,46,22,0.773,53,6
24,71,20,0.785,56,5
25,72,23,0.873,53,6
24,40,25,0.783,38,6
25,35,22,0.785,33,5
24,31,21,0.802,25,5
23,37,25,0.838,14,6
19,25,21,0.848,14,3
19,44,20,0.823,19,4
17,37,27,0.852,15,3
14,22,28,0.849,7,3
14,20,50,0.87,11,7
17,35,43,0.86,13,7
22,35,50,0.93,5,5
22,36,49,0.93,7,5
20,48,45,1.04,12,4
25,69,41,1.17,14,4
30,38,45,1.18,24,7
20,27,21,0.789,21,3
20,73,26,0.822,30,4
24,83,37,0.872,39,6
25,61,44,0.89,65,7
19,61,27,0.84,30,3
22,50,33,0.905,35,3
29,90,37,0.976,41,3
21,63,27,0.864,64,6
20,33,25,0.913,43,5
22,35,31,0.85,37,5
26,40,48,0.946,20,4
28,46,43,0.96,15,4
23,50,47,0.968,8,5
17,36,33,0.885,12,4
14,15,25,0.837,18,5
15,17,17,0.811,20,4
15,42.1,12,0.784,20,5
15,42.1,16,0.786,18,4
17,45,31,0.844,10,3
16,33,38,0.869,3,4
19,59,35,0.945,4,3
27,80,36,1.002,5,2
19,40,27,0.916,12,4
24,47,35,1.006,17,4
20,22,30,0.911,23,4
20,52,20,0.869,52,4
28,81,16,0.847,67,3
18,47,13,0.742,55,2
15,58,11,0.706,35,3
15,45,17,0.73,70,4
16,26,18.09090909,0.777,39.27272727,3.272727273
16,42,12,0.702,46,3
16,64,18,0.717,24,2
16,37,18,0.749,23,3
17,40,24,0.781,18,4
17,30,20,0.793,19,4
14,25,20,0.802,14,3
13,18,17,0.804,11,3
13,25,17,0.833,13,3
12,26.36363636,17,0.817,14,4
11,21,15,0.799,14,4
11,28,14,0.8,12,5
12,18,19,0.817,11,5
13,20,16,0.847,14,6
15,28,21,0.927,10,3
18,47,24,0.981,10,4
24,73,27,1.058,13,5
19,52,25,0.937,20,5
17,59,21,0.888,21,4
18,42,17,0.873,45,4
16,51,13,0.815,37,2
15,53,11,0.78,44,3
15,52,16,0.8,70,4
12,23,11,0.745,23,2
12,72,11,0.735,31,2
13,32,12,0.747,29,3
12,33,10,0.746,27,2
11,72,8,0.746,15,2
11,35,13,0.762,19,2
11,23,22,0.818,14,3
10,29,23,0.857,9,2
9,15,25,0.87,10,2
8,40,25,0.88,13,2
5,23,12,0.841,15,3
5,31,14,0.821,19,4
8,18,18,0.876,14,3
9,24,17,0.871,16,3
8,11,12,0.83,14,3
8,8,12,0.852,19,3
8,25,18,0.945,19,2
8,23,24,0.96,31,4
6,33,25,0.903,20,3
7,52,16,0.874,27,3
5,42,12,0.856,23,3
6,48,16.54545455,0.870454545,23.09090909,2.818181818
8,59,13,0.828,20,3
8,71,18,0.832,23,2
7,72,14,0.836,23,2
9,88,13,0.845,26,3
9,42,17,0.844,23,3
8,50,21,0.911,16,3
8,30,19,0.894,20,3
9,30,19,0.869,15,4
7,30,25,0.925,9,3
6,69,16,0.875,15,3
9,28,21,0.9,12,3
10,39,26,0.966,11,4
8,44,28,1.056,7,3
9,15,25,0.967,11,4
18,47,39,1.049,9,6
20,32,29,1.04,10,5
15,40,24,1.006,6,4
17,34,28,0.993,5,6
20,37,28,1.067,8,6
14,31,28,1.034,11,3
10,36,39,1.087,12,2
12,57,36,1.176,10,3
14,45,46,1.229,25,2
13,71,47,1.32,43,3
11,27,23,1.034,34,3
17,64,40,1.037,27,3
15,36,13,0.838,29,3
15,40,12,0.827,27,3
16,52,21,0.869,28,2
15,59,17,0.874,16,3
16,26,29,0.956,13,3
17,23,45,1.057,5,3
14,38,37,1.131,7,3
16,46,42,1.123,7,2
19,32,34,1.075,6,2
20,32,44,1.098,5,3
18,39,45,1.135,7,4
25,44,33,1.171,6,3
29,40,29,1.13,7,3
23,33,28,1.091,4,3
23,50,27,1.112,6,3
27,45.72727273,22,1.407,9,2
27,56,42,1.348,13,5
26,54,42,1.246,19,5
27,48,31,1.047,34,5
26,49,24,1.056,40,4
22,58,24,0.859,34,5
21,52,14,0.831,51,4
20,95,15,0.832,36,4
19,54,13,0.793,44,3
18,81,14,0.796,29,2
20,109,23,0.861,32,5
21,35,35,0.856,14,5
21,60.36363636,32,0.902,11,6
21,36,43,0.92,5,7
19,48,50,1,41.6,9
20,30,29,0.964,21,3
20,73,18,0.928,24,3
21,51,15,0.934,33,3
19,73,23,0.887,35,4
17,32,22,0.853,41,5
18,87,28,0.859,48,7
17,52,28,0.84,33,7
17,51,38,0.847,23,6
18,44,37,0.871,18,7
20,82,41,0.897,16,4
20,38,43,0.909,16,3
20,31,38,0.952,10,3
18,24,30,0.946,7,3
17,32,36,0.94,6,3
16,32,48,0.978,3,3
17,33,57,0.99,7,4
12,22,32,0.926,4,4
12,34,32,0.916,5,4
14,29,33,0.967,4,4
16,19,45,1.002,5,5
16,53,37,0.972,6,6
15,30,32,1.099,12,5
15,35,33,1.097,14,6
15,31,34,1.001,20,7
13,37,21,0.904,18,4
14,47,20,0.879,24,2
15,53,16,0.867,20,2
15,64,19,0.854,50,3
16,67,16,0.852,35,5
18,57,20,0.831,54,5
19,45,21,0.838,54,6
19,42,30,0.85,97,7
20,65,29,0.861,36,6
21,40,27,0.889,21,6
20,29,41,0.913,18,9
19,42,39,0.943,5,10
18,26,35,0.968,2,10
17,30,48,0.978,3,8
17,31,39,0.973,3,9
15,25,38,0.933,3,8
15,26,27,0.916,10,5
15,34,25,0.905,6,6
16,32,30,0.9,8,6
16,39,40,0.924,5,8
15,41,33,0.941,4,5
12,16,24,0.931,12,5
12,25,20,0.88,15,4
14,31,22,0.88,17,3
14,90,20,0.865,22,3
17,141,23,0.916,23,3
18,73,24,0.937,29,4
16,61,16,0.883,62,4
16,36,21,0.853,42,5
16,59,18,0.818,47,6
16,43,20,0.815,51,4
17,137,41,0.867,33,7
18,73,22,0.885,36,7
20,49,33,0.924,24,6
19,51.90909091,33,0.941,19,4
17,58,22,0.926,17,6
16,26,22,0.929,22,5
17,32,25,0.961,13,3
17,31,43,1.072,5,12
16,27,40,1.113,5,13
15,34,44,1.069,5,14
15,25,33,1.003,3,16
15,24,28,0.999,5,12
15,28,38,0.963,2,8
22,102,34,1.056,4,6
18,38,28,1.015,7,5
16,39,34,0.978,12,5
16,55,34,0.961,22,5
16,64,22,0.903,22,3
16,51,33,0.92,36,5
16,40,18,0.873,52,3
15,23,14,0.834,53,2
17,48,16,0.844,78,4
17,60,15,0.818,57,3
18,77,14,0.823,57,3
24,145,30,0.95,46,3
35,116,54,1.121,29,4
45,100,59,1.253,26,6
43,88,38,1.264,22,5
40,54,35,1.173,33,6
36,74.3,23,1.075,41,6
29,72.93636364,18,1.038,45,5
25,35,20,1.036,36,4
25,37,20,1.051,37,3
25,37,30,1.043,28,4
30,54,39,1.066,16,4
37,62,29,1.1,18,7
33,47,20,1.072,23,6
25,33,22,1.104,21,4
24,41,25,1.125,27,4
27,61,33,1.158,22,4
32,82,31,1.135,37,5
45,101,23,1.248,74,6
28,60,46,1.17,45,6
48,119,28,1.113,94,4
22,37,18,0.917,52,6
17,110,31,0.959,36,3
22,58,30,1.051,28,2
29,101,56,1.156,32,3
37,77,66,1.234,30,4
33,33,64,1.304,15,3
35,88,97,1.542,5,4
43,74,123,1.645,8,5
41,72,89,1.673,6,4
44,102,79,1.714,6,3
51,101,90,1.826,7,5
52,114,80,1.869,10,7
57,78,70,1.87,8,5
59,122,71,1.927,11,7
61,94,62,1.963,10,8
63,117,62,1.967,11,9
63,115,76,1.915,14,14
69,128,85,2.19,13,13
74,129,95,2.402,15,12
76,120.6,97,1.773,48,13
70,117.6909091,30,1.396,50,8
92,118,21,1.494,102,9
107,137,21,1.468,121,13
102,164,20,1.391,131,13
76,82,24,1.247,95,4
47,90,44,1.219,131,3
48,55,55,1.23,110,4
61,114,79,1.39,132,5
61,114,79,1.39,132,5
61,114,79,1.39,132,5
66,84,75,1.39,111,8
82,106,81,1.45,92,11
74,78,77,1.45,65,14
67,87,72,1.46,49,14
79,95,70,1.47,45,17
78,104,82,1.51,29,13
75,112,100,1.63,20,18
66,107,105,1.59,16,22
66,81,94,1.52,14,19
68,100,88,1.54,14,15
70,91,82,1.58,13,10
71,104,77,1.66,12,8
68,109,70,1.68,15,7
76,88,86,1.76,37,12
83,130,85,1.65,82,17
40,46,21,1.234,78,6
44,87,33,1.29,150,8
53,89,17,1.255,126,6
57,87.27272727,18,1.286,86,6
36,52,23,1.258,89,3
33,59,34,1.264,68,3
40,102,42,1.369,126,4
55,135,45,1.435,90,5
43,63,18,1.222,85,6
37,54,19,1.175,65,9
30,34,26,1.151,32,6
25,54,22,1.119,37,6
22,24,17,1.105,40,4
22,39,28,1.132,126,5
20,31,39,1.106,23,11
20,26,32,1.088,126,10
23,27,30,1.08,22,8
25,51,47,1.163,7,6
24,47,31,1.201,9,4
31,61,32,1.229,8,4
36,80,41,1.542,12,6
41,96,59,1.719,17,7
41,85,50,1.448,26,6
29,29,40,1.231,33,4
20,90,23,1.122,26,3
20,64,32,1.165,21,2
19,89,29,1.162,27,4
23,47,46,1.222,23,3
24,43,40,1.218,46,4
21,26,27,1.131,54,2
18,80,18,1.075,53,4
17,18,13,1.074,33,4
15,16,18,1.055,28,3
19,29,36,1.155,19,3
20,55,32,1.19,14,3
14,31.45454545,19,1.077,17,5
15,21,27,1.09,36,7
12,17,20,1.08,42,6
12,13,23,1.09,37,6
16,48,54,1.26,17,6
13,23,44,1.19,20,7
14,22,28,1.1,27,6
16,22,29,1.11,24,5
13,18,22,1.07,29,4
12,35,22,1.09,30,4
11,44,31,1.34,25,4
16,63,38,1.303,32,4
23,83,31,1.354,38,4
24,84,50,1.37,72,6
14,55,21,1.087,20,2
14,27,32,1.1,32,4
10,34,22,1.071,36,3
12,56,20,1.067,28,3
12,51,23,1.062,21,3
13,43,33,1.106,13,3
17,45,46,1.282,10,4
19,39,48,1.332,17,4
18,63,35,1.346,13,3
18,52,40,1.451,6,3
19,52,65,1.47,10,5
18,34,31,1.22,10,4
15,17,22,1.109,53,4
18,20,21,1.177,10,4
32,72,34,1.394,7,7
16,21,22,1.19,8,4
21,32,26,1.233,6,4
28,55,34,1.349,6,5
22,60,31,1.325,8,5
26,73,39,1.356,10,5
17,84,24,1.171,53,3
15,69,25,1.182,17,3
13,42,26,1.201,20,3
12,65,14,1.104,26,3
13,60,13,1.076,25,2
12,78,17,1.042,29,3
12,88,15,1.044,34,3
12,35,13,1.017,34,3
16,79,33,1.108,22,3
17,72,32,1.144,17,5
16,75,28,1.158,12,3
16,46,36,1.183,9,2
16,53,39,1.307,6,3
12,49,36,1.42,5,3
17,49,37,1.519,6,2
22,47,30,1.423,6,3
23,48,34,1.46,8,3
19,51,30,1.452,7,3
24,48,29,1.478,10,3
30,59,28,1.432,8,3
31,58,30,1.379,11,3
24,70,23,1.352,8,4
26,74,29,1.349,10,3
28,59,31,1.427,14,5
20,61,35,1.273,25,4
16,24,17,1.12,25,5
19,30,10,1.058,20,3
35,67,20,1.074,34,5
36,73,19,1.079,21,3
33,43,17,1.054,41,4
34,85,17,1.038,41,4
34,39,20,1.026,25,6
34,49,14,1.042,27,5
33,47.3,22,1.059,17,3
26,27,24,1.057,14,3
17,33,34,1.11,9,5
16,27,31,1.135,7,5
14,28.93636364,28,1.117,7,3
13,30,28,1.15,4,3
11,18,20,1.127,8,3
10,12,28,1.12,8,4
11,15,25,1.122,7,5
11,21,22,1.132,6,5
9,9,38,1.121,3,11
11,52,28,1.156,41,9
15,77,28,1.265,6,4
16,72,20,1.369,7,3
18,42,25,1.377,8,5
15,33,24,1.131,14,4
14,59.63636364,10,1.073,25,3
13,93,20,1.127,20,2
10,68,20,1.093,29,3
12,108,25,1.075,41,4
12,44,21,1.077,29,3
12,58,32,1.104,32,6
13,83,32,1.167,27,7
14,36,25,1.106,18,4
13,46,30,1.083,21,4
13,27,33,1.097,20,3
14,28,41,1.126,18,2
16,25,48,1.207,5,3
16,47,42,1.249,4,6
13,39,47,1.187,2,6
12,21,33,1.145,2,6
12,19,36,1.163,32,9
13,38,39,1.206,32,5
12,18,33,1.209,32,11
12,24,29,1.184,32,14
13,20,31,1.169,32,8
14,52,30,1.287,32,5
14,57,27,1.714,32,4
15,30,22,1.347,32,5
14,46,25,1.138,32,4
13,25,15,1.057,15,4
13,59,19,1.071,32,2
15,56,21,1.12,31,4
15,96,14,1.06,38,4
14,80,16,1.03,43,4
14,73,14,1.023,42,4
14,38,17,1.022,43,4
14,84,23,1.021,27,4
14,32,19,1.086,29,4
16,50.54545455,19,1.087,19,5
17,42,38,1.102,6,7
16,56,39,1.132,9,13
16,19,41,1.14,8,14
14,21,37,1.142,5,7
13,15,28,1.129,5,5
12,14,40,1.128,4,8
12,31,32,1.135,4,7
12,30,32,1.152,4,6
15,38,24,1.221,5,4
17,37,32,1.214,6,7
20,42,28,1.247,6,5
21,65,26,1.561,8,5
25,78,35,1.46,8,7
26,35,37,1.283,16,8
27,51,18,1.228,40,6
16,24,13,1.076,44,4
13,42,9,0.993,39,3
14,24,16,1.01,56,5
13,26,13,0.976,44,2
13,56,12,0.976,36,3
14,41,12,0.994,43,3
15,47,12,1.052,31,2
15,43,14,1.08,31,3
15,29,17,1.036,20,3
15,16,23,1.05,43,4
13,36,18,1.084,17,4
12,23,22,1.089,14,4
12,40,12,1.112,12,6
11,28,21,1.075166667,11,3
11,26,24,1.074361111,12,3
12,43,25,1.08075463,12,4
16,48,30,1.085880401,11,5
22,60,35,1.086193801,10,9
23,50,32,1.085726102,10,6
20,36,28,1.081347119,10,7
22,50,22,1.082377194,11,9
23,46,25,1.083713208,15,5
22,24,21,1.084206304,24,5
19,49,23,1.083927288,32,5
16,38,16,1.083549536,33,3
15,47,12,1.083186775,35,3
17,29,11,1.083493384,28,3
18,44,13,1.083679416,32,3
18,59,13,1.083673784,37,2
16,50,16,1.08358503,32,3
16,51,12,1.083527987,36,2
16,45,15,1.083524396,32,2
16,36,15,1.083580666,16,3
17,42,16,1.083595213,21,2
17,46,17,1.083581179,23,3
14,46,15,1.083565745,23,3
14,74,16,1.083562531,15,3
15,37,20,1.083568289,12,3
13,39,17,1.083575604,13,3
12,39,16,1.08357476,15,5
11,12,14,1.083571351,13,5
11,43.09090909,19,1.083569713,15,5
11,22,17,1.083570375,13,5
11,36,14,1.083571682,16,3
10,36,19,1.083572248,20,4
9,65,17,1.083571688,16,3
8,68,17,1.083571176,15,3
8,102,15,1.083571147,22,3
8,50,22,1.083571386,20,2
8,51,18,1.083571555,22,3
8,23,15,1.083571533,22,3
7,49,17,1.083571414,18,2
7,32,21,1.083571369,17,3
7,16,21,1.083571401,20,3
7,13,14,1.083571443,23,3
8,22,36,1.083571452,17,3
7,30.90909091,31,1.083571435,12,2
7,14,28,1.083571419,12,2
7,30,18,1.08357142,16,3
7,43,19,1.083571428,13,3
7,47,18,1.083571433,18,3
7,51,18,1.083571431,15,2
7,38,13,1.083571428,20,3
7,46,10,1.083571427,23,3
7,30,9,1.098061224,23,4
7,39,11,1.107739796,21,3
7,32,11,1.114454082,19,3
7,45,14,1.118996939,16,2
7,25,12,1.123126809,20,3
7,39,17,1.185,16,3
7,39,9,1.161,22,3
7,29,9,1.144,21,4
5,63,11,1.129,25,3
4,97,13,1.129,18,3
5,60,11,1.116,24,3
11,37,10,1.079,22,2
13,31,13,1.058,22,2
14,48,11,1.067,26,19
14,41,15,1.067,27,3
14,51,11,1.083,21,3
14,49,13,1.105,14,5
15,38,24,1.14,12,3
15,35,24,1.168,13,2
14,30,21,1.177,11,3
13,50,18,1.177,14,3
14,42,16,1.198,13,3
13,23,18,1.175,15,3
13,28,14,1.197,14,3
13,36,20,1.219,10,4
12,26,17,1.196,11,3
16,43,25,1.23,9,6
15,35,23,1.255,8,6
16,38,19,1.236,10,4
15,26,22,1.263,11,5
16,39,21,1.271,15,5
17,76,18,1.247,29,4
16,28,15,1.174,32,3
14,22,17,1.139,32,2
13,45,12,1.221666667,26,2
13,71,11,1.219277778,29,2
13,50,13,1.211990741,32,3
14,68,13,1.202155864,33,3
14,45,8,1.194681842,33,3
15,29,11,1.197396127,29,3
16,27,12,1.203396127,18,3
16,31,16,1.206766498,22,3
16,30,21,1.21703872,17,3
16,20,24,1.226948653,17,3
15,34,26,1.193,11,3
14,32,24,1.187,10,3
15,49,30,1.252,4,4
18,56,33,1.322,5,3
20,82,37,1.321,6,3
22,76,38,1.373,9,5
21,58,34,1.282222222,7,4
27,46,38,1.332,7,5
26,53,24,1.316522222,5,3
21,49,32,1.322974444,8,5
19,47,34,1.249,14,6
23,69,37,1.311,23,6
30,48,50,1.387,18,9
28,90,42,1.336,55,7
30,53,16,1.320416111,87,5
37,78,15,1.321065093,90,5
38,105,13,1.320746867,99,5
47,101,19,1.332704678,91,6
65,89,27,1.336322125,134,8
64,106,27,1.327875812,111,7
59,94,56,1.326521781,77,11
59,69,69,1.327539393,46,14
59,97,48,1.328618443,40,18
59,104,52,1.397083176,33,13
59,96,93,1.431995091,21,11
59,118,73,1.448848189,26,12
59,121,85,1.482660607,6,10
59,102,95,1.556704082,8,15
59,130,84,1.8,10,11
59,77,56,1.612,11,11
59,92,57,1.488,14,9
59,97,40,1.666,7,7
59,108,50,2.141,12,7
59,100,69,1.672,11,14
59,99,78,1.568,14,23
59,127,83,1.651,39,25
72.22222222,146,53,1.381,96,31
73.22222222,127,36,0.91,134,20
74.64444444,125,25,0.85,171,14
95,114,20,0.793,161,16
100,122,24,0.79,115,19
101,123,21,0.815,136,17
69,119,27,0.641,115,7
86.23333333,127.4545455,36,0.819,117,13
84.76419753,116,44,0.914,114,12
99,133,45,0.912,79,11
76.49975309,137,59,0.938,65,18
71.04520763,160,82,0.968,31,23
78,126,127,0.898,12,12
60,91,92,0.785,10,9
47,91,103,0.702,7,10
40,79,83,0.688,5,10
40,61,90,0.672,5,11
