PM25,PM10,NO2,CO,O3,SO2
8,54 ,27,0.573,16,13
9,28 ,33,0.545,18,17
10,47 ,25,0.513,23,12
6,47 ,13,0.412,32,1
7,60 ,24,0.414,24,2
7,52 ,21,0.397,20,1
8,77 ,22,0.433,21,2
10,23 ,32,0.489,18,2
10,21 ,40,0.52,12,2
13,23 ,43,0.549,10,2
13,41 ,43,0.569,9,2
11,24 ,44,0.634,10,4
11,24 ,48,0.644,11,3
12,13 ,37,0.648,13,5
11,16 ,29,0.656,20,2
19,33 ,54,0.777,14,3
19,41 ,57,0.78,14,3
18,54 ,53,0.82,14,2
17,34 ,49,0.864,10,3
13,45 ,37,0.748,16,2
10,49 ,37,0.692,11,8
10,56 ,39,0.754,13,6
9,45 ,34,0.769,16,4
8,39 ,26,0.634,21,2
9,58 ,41,0.678,16,6
10,106 ,38,0.683,18,5
10,53 ,38,0.74,18,4
7,50 ,30,0.608,40,1
7,38 ,33,0.635,38,1
7,74 ,44,0.668,36,2
8,30 ,64,0.726,25,2
9,23 ,71,0.774,22,2
12,51 ,91,0.862,13,2
15,23 ,95,0.872,10,3
16,47 ,94,0.914,16,2
14,39 ,87,0.875,11,5
12,23 ,74,0.766,15,4
12,28 ,74,0.766,14,4
12,26 ,76,0.809,12,4
15,31 ,73,0.848,11,4
12,19 ,74,0.83,15,4
14,64 ,65,0.885,15,3
13,23 ,69,0.826,17,7
14,44 ,63,0.825,11,7
14,50 ,57,0.901,14,3
14,45 ,57,0.96,15,4
15,37 ,66,0.948,15,7
14,57 ,62,0.868,14,4
17,54 ,71,1,14,4
21,38 ,75,0.981,16,3
28,44 ,79,1.025,19,3
17,44 ,56,0.839,33,3
14,77 ,47,0.771,38,3
15,34 ,62,0.823,35,2
13,23 ,67,0.845,27,2
16,33 ,75,0.828,23,3
17,28 ,78,0.828,19,4
19,29 ,80,0.837,18,5
22,37 ,85,0.816,17,11
26,34 ,87,0.828,12,11
27,37 ,82,0.847,11,7
27,35 ,76,0.892,10,6
30,38 ,73,0.874,10,5
33,44 ,66,0.869,14,3
30,46 ,47,0.8,24,4
30,46 ,48,0.86,23,4
32,43 ,59,0.862,11,3
36,52 ,58,0.846,14,6
45,82 ,70,0.85,14,9
45,82 ,71,0.91,14,9
81,92 ,84,1.068,36,29
56,61 ,53,1.053,71,20
50,56 ,25,0.989,99,10
50,74 ,14,0.938,103,4
50,74 ,9,0.894,108,4
59,92 ,19,0.967,126,9
51,132 ,9,0.848,125,4
52,92 ,9,0.91,125,5
74,91 ,42,1.007,169,13
71,127 ,48,0.995,156,12
78,130 ,64,1.056,155,16
79,112 ,53,1.087,144,14
52,75 ,33,0.853,110,10
25,33 ,28,0.68,62,6
20,27 ,21,0.68,58,2
20,21 ,20,0.74,58,2
12,15 ,8,0.651,56,2
9,35 ,6,0.629,58,2
8,27 ,6,0.601,54,3
9,13 ,3,0.593,54,3
7,14 ,3,0.591,56,3
8,11 ,3,0.65,56,3
12,24 ,10,0.628,53,4
14,29 ,18,0.652,47,4
15,37 ,24,0.696,44,4
13,44 ,25,0.704,44,7
9,48 ,21,0.708,49,5
10,24 ,22,0.77,49,5
9,53 ,10,0.687,56,2
10,56 ,15,0.689,54,2
11,33 ,22,0.677,51,2
13,29 ,13,0.637,59,3
15,51 ,17,0.659,57,4
19,49 ,28,0.703,58,4
20,34 ,31,0.719,59,3
20,35 ,32,0.716,55,5
20,37 ,32,0.732,52,5
20,58 ,25,0.75,59,5
18,29 ,18,0.715,64,3
16,25 ,12,0.704,66,3
17,31 ,8,0.709,70,4
15,15 ,13,0.698,58,5
13,31 ,14,0.64,52,7
13,30 ,11,0.635,55,7
13,27 ,12,0.602,51,8
12,27 ,14,0.61,45,10
12,15 ,23,0.633,37,10
12,35 ,24,0.686,39,5
12,28 ,20,0.666,37,7
12,31 ,18,0.718,44,2
12,33 ,19,0.892,47,2
15,38 ,14,1.451,56,3
19,36 ,14,1.46,64,4
24,42 ,15,3.807,73,4
24,35 ,14,0.737,74,3
24,93 ,15,1.343,79,3
25,45 ,17,1.278,81,3
27,55 ,25,0.669,74,3
30,52 ,31,0.696,69,3
34,56 ,31,0.712,78,4
35,61 ,35,0.737,80,4
35,60 ,29,0.783,80,5
30,49 ,23,0.739,75,6
26,48 ,13,0.716,74,4
24,34 ,8,0.704,68,3
22,35 ,6,0.688,69,3
23,39 ,7,0.675,66,5
22,27 ,8,0.659,62,5
17,20 ,5,0.634,58,4
14,39 ,6,0.646,58,3
16,51 ,18,0.674,52,3
10,29 ,31,0.629,35,3
11,22 ,21,0.608,38,2
11,28 ,18,0.657,42,2
13,44 ,17,0.69,43,2
13,52 ,18,0.727,45,2
14,18 ,22,0.727,47,2
14,33 ,27,0.745,51,3
12,40 ,19,0.716,53,3
11,38 ,15,0.681,55,2
12,30 ,17,0.702,55,2
15,37 ,26,0.746,57,2
17,36 ,31,0.761,51,2
17,45 ,37,0.758,48,3
19,53 ,35,0.737,53,3
20,49 ,32,0.737,52,4
22,57 ,33,0.736,54,4
25,59 ,15,0.717,65,5
24,47 ,11,0.689,69,6
24,48 ,7,0.665,71,5
29,43 ,11,0.683,67,7
32,44 ,9,0.663,70,4
29,41 ,6,0.639,68,4
27,42 ,6,0.639,66,3
33,45 ,16,0.671,59,3
39,52 ,33,0.771,50,3
37,41 ,46,0.759,45,7
42,115 ,60,0.836,40,4
43,113 ,61,0.89,40,4
38,121 ,40,0.812,77,6
49,135 ,37,0.899,110,4
41,72 ,24,0.822,124,4
30,45 ,16,0.693,120,4
25,67 ,14,0.618,111,4
26,76 ,24,0.656,110,4
30,110 ,63,0.807,92,7
27,49 ,59,0.745,80,8
30,95 ,58,0.833,76,4
32,129 ,65,0.88,69,4
31,135 ,47,0.827,72,6
32,53 ,37,0.749,92,7
32,52 ,14,0.698,112,8
37,79 ,25,0.794,97,7
37,80 ,25,0.85,95,7
47,91 ,40,0.873,57,6
47,78 ,39,0.875,51,5
54,113 ,88,0.998,20,5
57,107 ,89,0.991,19,6
58,94 ,65,0.949,29,4
56,108 ,95,1.151,18,4
49,59 ,78,0.951,52,6
50,82 ,42,0.839,102,6
53,73 ,30,0.867,127,6
52,59 ,12,0.794,142,6
51,93 ,11,0.751,148,5
51,93 ,11,0.81,148,6
42,106 ,24,0.645,129,6
36,99 ,30,0.596,110,6
36,91 ,44,0.63,84,5
31,89 ,40,0.584,74,3
25,66 ,32,0.558,72,2
31,59 ,70,0.698,46,3
34,37 ,82,0.777,40,4
30,64 ,70,0.751,47,7
34,94 ,40,0.778,69,6
40,69 ,20,0.785,84,5
37,54 ,18,0.746,79,5
32,70 ,18,0.696,72,4
19,59 ,10,0.603,71,3
19,43 ,10,0.66,71,3
31,34 ,21,0.676,70,5
37,57 ,33,0.702,58,5
42,109 ,47,0.752,48,7
41,91 ,61,0.786,47,6
39,76 ,51,0.744,63,4
40,55 ,29,0.74,93,5
45,95 ,19,0.763,123,6
44,97 ,14,0.723,128,5
41,78 ,12,0.667,127,5
39,110 ,11,0.599,121,4
38,81 ,11,0.56,128,5
43,104 ,15,0.533,140,6
38,98 ,16,0.572,123,6
38,84 ,37,0.598,94,6
31,102 ,32,0.603,67,3
30,56 ,34,0.627,56,3
36,74 ,48,0.755,44,3
37,37 ,55,0.927,40,3
36,71 ,59,0.775,38,4
35,54 ,38,0.746,50,4
31,38 ,26,0.705,54,3
35,84 ,42,0.775,39,3
38,74 ,46,0.792,34,3
38,79 ,48,0.779,30,5
33,71 ,27,0.717,47,9
36,141 ,25,0.708,41,11
35,98 ,29,0.756,36,5
40,51 ,45,0.76,27,5
19,71 ,30,0.669,38,2
13,22 ,27,0.636,37,2
12,39 ,31,0.662,37,2
11,70 ,23,0.66,41,1
13,56 ,21,0.685,57,1
14,53 ,12,0.649,81,2
12,39 ,15,0.595,69,2
12,28 ,20,0.593,71,2
23,151 ,47,0.699,65,6
61,132 ,112,0.957,77,22
29,78 ,57,0.823,47,5
97,173 ,55,1.081,115,16
91,135 ,37,1.038,111,13
92,151 ,51,1.097,71,8
99,105 ,51,1.074,53,10
86,106 ,52,1.079,56,9
60,92 ,32,0.981,75,7
52,71 ,31,0.91,62,9
42,74 ,33,0.868,53,7
32,45 ,16,0.9,70,5
32,75 ,17,0.879,68,3
33,62 ,16,0.908,57,2
32,57 ,29,0.938,41,2
28,61 ,51,0.908,34,4
27,68 ,66,0.958,26,6
24,86 ,67,0.96,24,7
24,86 ,67,1.02,24,7
34,62 ,22,0.836,67,9
44,65 ,21,0.845,83,10
44,124 ,30,0.792,81,17
33,80 ,29,0.68,82,11
24,33 ,19,0.55,79,3
17,42 ,16,0.455,63,2
11,37 ,22,0.422,42,2
11,24 ,22,0.48,42,2
10,34 ,31,0.47,32,2
10,33 ,29,0.495,29,2
10,35 ,26,0.517,34,2
9,11 ,23,0.551,38,2
10,14 ,23,0.613,39,3
12,23 ,16,0.639,47,2
12,18 ,16,0.649,44,3
8,45 ,15,0.619,36,3
9,41 ,15,0.67,36,3
7,13 ,15,0.589,32,3
7,15 ,14,0.589,33,2
7,15 ,22.18181818,0.681454545,32.09090909,2.181818182
8,30 ,28,0.695,24,3
18,38 ,30,0.742,23,2
13,84 ,34,0.82,23,1
9,80 ,32,0.786,24,1
10,80 ,29,0.698,31,1
11,91 ,26,0.68,32,3
9,82 ,32,0.778,30,1
10,116 ,24,0.702,34,1
9,47 ,18,1.622,42,1
9,31 ,19,0.548,42,2
10,32 ,27,0.559,34,1
13,27 ,33,0.607,30,2
18,47 ,37,0.669,24,2
18,29 ,38,0.681,19,2
14,28 ,34,0.689,27,2
12,22 ,36,0.687,22,2
12,45 ,36,0.681,26,2
11,25 ,28,0.669,27,2
13,24 ,29,0.697,21,2
10,34 ,30,0.645,23,2
10,15 ,30,0.651,22,2
8,32 ,21,0.62,27,4
8,21 ,28,0.63,23,5
7,28 ,30.63636364,0.665636364,20.90909091,7.454545455
8,47 ,40,0.717,20,5
8,30 ,30,0.678,21,2
8,45 ,29,0.682,18,6
9,56 ,33,0.691,15,13
12,56 ,39,0.642,13,39
12,81 ,29,0.606,23,21
11,110 ,18,0.555,36,2
11,114 ,16,0.517,38,2
10,99 ,16,0.453,36,2
11,34 ,22,0.428,30,2
13,70 ,23,0.444,31,2
15,46 ,32,0.498,22,2
18,24 ,32,0.531,23,2
15,61 ,30,0.542,29,2
13,19 ,33,0.555,26,2
10,13 ,27,0.58,28,2
11,12 ,30,0.628,25,2
13,25 ,30,1.259,23,3
11,40 ,22,0.64,28,2
9,16 ,16,0.615,33,2
9,10 ,11,0.597,34,2
9,13 ,12,0.65,34,3
10,22 ,19,0.611,29,2
8,40 ,20,0.634,28,2
8,36 ,20,0.69,29,2
8,40 ,23,0.695,18,1
8,91 ,18,0.633,24,2
12,46 ,31,0.887,18,4
16,43 ,20,0.584363636,23,4
15,40 ,20,0.46,20,3
17,28 ,18,0.48,31,1
16,68 ,15,0.617,39,2
17,76 ,19,0.509,33,2
16,47 ,20,0.212,33,2
18,56 ,21,0.125,32,2
17,39 ,20,0.14,32,2
18,33 ,32,0.1,26,3
22,63 ,32,0.05,26,2
21,57 ,45,0.189333333,18,3
17,37 ,26,0.136055556,28,3
15,23 ,20,0.123398148,31,2
14,32 ,22,0.123131173,27,3
13,24 ,19,0.120319702,28,2
12,20 ,12,0.11389113,30,2
10,25 ,8,0.11476613,35,3
9,23 ,8,0.102951315,33,3
8,30 ,11,0.10324576,34,3
10,29 ,18,0.129027746,27,3
9,37 ,24,0.055,24,2
10,34 ,37,0.057,20,6
11,33 ,34,0.083,17,4
9,88 ,37,0.139,16,3
11,92 ,26.83333333,0.407,24,2
14,59 ,30.4047619,0.377,21.14285714,10.14285714
14,52 ,33.9047619,0.535,18.26785714,10.01785714
13,53 ,37.23809524,0.523,16.04563492,10.24007937
13,55 ,39.03809524,0.436,14.24563492,10.04007937
14,86 ,39.94718615,0.405,12.97290765,9.949170274
14,107 ,36,0.919,20,51
15,38 ,46,0.357,4,2
19,94 ,54,0.461,4,4
18,67 ,55,0.509,2,4
15,23 ,44,0.508,3,3
16,25 ,49,0.557,2,4
14,15 ,39,0.556,3,3
13,13 ,23,0.675,7,2
11,13 ,14,0.546,8,2
11,23 ,15,0.555,8,2
11,27 ,12,0.561,8,2
11,21 ,16,0.552,4,3
11,29 ,14,0.552,7,2
11,29 ,14,0.572,7,2
11,24 ,26,0.705,5,2
12,24 ,26,0.76,2,1
6,10 ,48,0.721,4,1
8,20 ,56,0.898,4,2
8,12 ,56,0.95,1,1
13,18 ,42,0.811,4,3
13,14 ,42,0.86,2,2
11,17 ,39,0.689,5,3
12,27 ,40,0.666,10,2
12,24 ,29,0.594,16,3
13,34 ,25,0.571,15,2
15,42 ,32,0.578,10,2
19,42 ,33,0.614,5,2
17,26 ,33,0.606,4,3
15,18 ,40,0.617,5,3
15,31 ,43,0.667,3,3
13,20 ,34,0.647,2,3
15,21 ,39,0.691,6.818181818,2
9,23 ,35,0.644,8,2
8,20 ,10,0.611,11,1
6,25 ,12,0.621,10,2
5,17 ,11,0.577,11,2
3,14 ,18,0.588,6,2
3,15 ,26,0.607,7,2
3,14 ,36,0.651,5,2
4,11 ,51,0.717,5,2
5,28 ,52,0.76,2,2
6,32 ,45,0.791,4,2
6,25 ,45,0.84,1,1
10,18 ,34,0.773,8,2
10,14 ,34,0.83,3,2
10,10 ,41,0.793,3,2
9,12 ,40,0.771,2,2
9,14 ,35,0.729,5,2
9,19 ,37,0.683,5,2
15,30 ,52,0.753,1,2
18,29 ,59,0.795,8,3
14,31 ,58,0.859,3,6
17,30 ,57,0.812,4,9
14,20 ,48,0.763,4,3
15,22 ,45,0.77,5,3
14,14 ,46,0.913,7,4
16,23 ,48,0.783,9,5
13,15 ,28,0.658,9,3
15,15 ,31,0.652,3,3
12,15 ,16,0.575,7,4
15,31 ,26,0.64,3,3
12,33 ,32,0.662,4,4
6,14 ,35,0.636,5,2
7,8 ,36,0.69,2,1
10,16 ,54,0.937,4,2
11,20 ,51,0.858,2,2
11,26 ,40,0.81,1,2
14,22 ,43,0.899,3,1
11,20 ,39,0.794,3,2
11,15 ,27,0.675,4,2
13,20 ,27,0.632,6,3
18,25 ,48,0.687,3,7
17,40 ,52,0.731,4,4
17,25 ,41,0.705,4,3
19,41 ,37,0.714,6,2
20,40 ,41,0.698,4,2
19,35 ,47,0.732,2,2
19,42 ,48,0.742,3,2
6,13 ,13,0.58,6,2
7,26 ,21,0.626,4,2
13,20 ,34,0.757,2,2
5,8 ,18,0.572,6,2
6,12 ,22,0.62,5,2
10,20 ,31,0.687,3.8,2
11,28 ,33,0.702,2,3
15,33 ,35,0.793,2,2
19,30 ,41,0.918,4,2
21,36 ,46,0.962,4,2
15,27 ,46,0.92,2.709090909,9
12,24 ,42,0.788,2,3
11,15 ,36,0.707,2,2
16,20 ,40,0.818,2,1
16,18 ,40,0.87,1,1
13,16 ,45,0.781,2,2
15,20 ,47,0.79,6.519008264,2
15,25 ,46,0.743,2,4
18,45 ,54,0.773,16,7
18,28 ,52,0.674,16,9
24,46 ,57,0.72,14,8
17,43 ,61,0.776,12,6
16,46 ,56,0.829,13,4
14,39 ,55,0.803,12,5
14,19 ,43,0.742,16,3
14,21 ,34,1.39,20,3
16,21 ,34,0.737,15,3
14,21 ,32,0.714,19,3
11,20 ,25,0.658,20,2
10,23 ,22,0.644,22,3
8,36 ,24,0.639,19,2
4,11 ,15,0.601,34,1
5,17 ,39,0.684,16,2
11,24 ,50,0.939,18,2
9,25 ,54,0.968,14,3
9,28 ,42,0.807,19,2
10,15 ,39,0.689,26,3
18,23 ,59,0.805,17,3
15,29 ,54,0.778,19,3
7,12 ,45,0.758,21,3
7,9 ,45,0.724,19,7
8,25 ,35,0.697,32,2
11,33 ,48,0.783,21,1
15,28 ,50,0.733,17,2
23,37 ,47,0.8,17,2
25,49 ,54,0.948,18,4
21,39 ,54,0.902,16,5
18,44 ,53,0.861,19,3
20,27 ,49,0.921,22,2
20,31 ,46,0.925,20,3
22,37 ,41,0.922,21,3
24,41 ,37,0.864,22,3
15,27 ,34,0.667,22,4
13,13 ,22,0.652,24,3
13,36 ,16,0.667,27,3
15,39 ,23,0.742,22,2
16,35 ,37,0.83,24,2
15,44 ,25,0.712,28,4
15,42 ,23,0.652,25,2
16,43 ,26,0.655,21,4
17,43 ,26,0.71,21,4
19,43 ,21,0.568,32,5
19,31 ,18,0.515,48,4
19,34 ,22,0.484,60,4
17,32 ,15,0.442,64,2
16,27 ,16,0.409,58,2
16,44 ,26,0.401,40,3
18,44 ,45,0.435,28,6
24,50 ,61,0.513,20,9
23,41 ,61,0.558,17,23
20,47 ,62,0.636,18,20
18,41 ,50,0.619,22,6
19,27 ,32,0.625,29,4
18,34 ,25,0.809,34,3
15,33 ,29,0.658,29,2
15,20 ,29,0.681,28,2
14,20 ,22,0.664,30,3
13,21 ,22,0.685,28,2
12,26 ,22,0.697,27,2
14,36 ,26,0.761,23,2
13,37 ,26,0.714,23,4
11,39 ,20,0.666,20,3
11,32 ,19,0.621,27,2
13,38 ,23,0.6,31,3
14,30 ,25,0.561,21,6
14,30 ,26,0.62,19,5
15,34 ,26,0.493,46,4
13,30 ,24,0.456,59,5
16,31 ,31,0.476,55,3
18,31 ,39,0.537,51,3
17,37 ,46,0.524,43,5
19,53 ,59,0.568,36,5
20,40 ,67,0.657,21,7
22,41 ,62,0.654,19,14
17,39 ,54,0.63,21,13
15,32 ,50,0.627,21,12
14,15 ,36,0.62,24,7
13,31 ,18,0.604,35,5
13,28 ,17,0.606,38,4
11,28 ,11,0.621,43,4
10,11 ,10,0.627,38,3
10,23 ,15,0.635,33,3
10,21 ,17,0.67,31,2
10,32 ,23,0.726,26,2
13,30 ,32,0.841,23,1
14,39 ,33,0.755,28,2
16,35 ,38,0.754,28,2
13,28 ,19,0.598,35,2
14,30 ,16,0.559,47,2
18,31 ,28,0.58,30,3
19,29 ,32,0.556,44,4
19,30 ,32,0.61,44,4
14,50 ,30.45454545,0.533272727,40.45454545,3.090909091
14,45 ,24,0.416,63,6
12,28 ,25,0.397,56,3
13,30 ,33,0.405,43,3
16,43 ,43,0.476,30,2
15,41 ,45,0.515,25,3
14,32 ,39,0.551,25,3
13,22 ,35,0.56,22,4
12,20 ,31,0.598,21,4
11,25 ,20,0.723,28,4
9,25 ,12,0.572,31,3
9,10 ,9,0.604,31,3
9,14 ,16,0.621,27,3
9,20 ,20,0.634,21,4
9,18 ,28,0.675,18,6
9,26 ,23,0.706,18,5
9,24 ,17,0.659,26,4
9,25 ,17,0.641,25,4
10,24 ,12,0.614,33,4
10,15 ,11,0.58,39,2
10,25 ,11,0.53,45,3
9,20 ,6,0.497,42,2
9,18 ,7,0.55,41,2
7,12 ,6,0.415,34,1
8,28 ,10,0.414,35,2
9,25 ,8,0.39,37,2
8,27 ,10,0.382,37,2
8,35 ,12,0.385,33,1
8,31 ,20,0.436,28,2
8,16 ,18,0.467,26,2
6,25 ,17,0.494,29,2
6,19 ,20,0.546,28,2
5,8 ,13,0.557,35,1
6,17 ,16,0.623,36,1
5,6 ,9,0.613,35,2
5,12 ,9,0.637,36,2
5,7 ,4,0.621,41,2
5,9 ,4,0.624,42,2
5,18 ,7,0.629,43,2
5,24 ,9,0.621,39,2
5,24 ,9,0.67,40,2
6,23 ,19,0.677,40,1
6,20 ,17,0.666,41,1
7,19 ,19,0.641,42,1
9,22 ,18.5,0.682727273,42.2,1.333333333
11,32 ,21,0.641,45,1
9,29 ,29,0.72,40,1
9,19 ,27,0.693,44,1
9,24 ,28,0.58,48,1.37037037
14,61 ,28.45,0.972,48.525,1.47037037
15,33 ,28.81363636,0.802,44.63611111,1.561279461
15,45 ,35,0.617,124,2
17,44 ,38,0.588,37.11611111,2
18,37 ,35,0.666,34.38883838,2
15,30 ,34,0.693,3,2
12,26 ,23,0.671,7,2
10,18 ,22,0.696,7,2
9,24 ,16,0.823,5,2
7,9 ,8,0.678,10,2
7,8 ,9,0.679,5,2
7,10 ,11,0.67,6,4
6,16 ,10,0.671,5,3
6,15 ,9,0.689,9,2
6,20 ,13,0.713,7,2
5,35 ,23,0.776,3,2
5,11 ,31,0.791,6,1
7,19 ,41,0.943,5.4,2
9,26 ,41,0.964,5.4,2
12,19 ,37,0.924,6,1
14,25 ,35,0.944,1,2
12,24 ,29,0.818,6,2
14,34 ,24,0.751,5,2
13,32 ,19,0.658,6,2
12,30 ,36,0.745,4.9,1
12,19 ,47,0.807,5.414285714,2
16,36 ,52,0.936,5.330612245,2
17,27 ,49,0.958,5.949271137,2
15,30 ,46,0.977,5.942024157,3
14,34 ,49,0.846,5.817024157,7
12,18 ,30,0.811,9,3
12,14 ,24,0.799,5.556652176,2
13,20 ,27,0.802,5.843953763,2
12,24 ,24,0.79,5.90099171,2
13,26 ,26,0.843,4,2
14,40 ,27,0.891,5.889827726,2
21,65 ,29,0.993,3,3
28,72 ,36,1.07,8,4
24,52 ,43,1.156,7.070530355,3
14,27 ,24,0.866,8.586134979,3
14,23 ,20,0.797,9.958772096,3
14,26 ,14,0.695,4,2
17,34 ,9,0.611,16,4
15,28 ,9,0.571,11,2
14,24 ,10,0.551,21,1
14,33 ,13,0.527,21,2
13,32 ,15,0.523,19,2
14,42 ,15,0.489,10,2
16,40 ,29,0.517,4,2
23,38 ,31,0.584,4,2
21,37 ,33,0.611,8,3
20,31 ,37,0.642,6,5
18,35 ,39,0.667,4,4
18,32 ,40,0.701,6,4
16,30 ,28,1.308,7,4
15,29 ,22,0.724,8,3
12,29 ,22,0.723,8,2
11,17 ,22,0.714,9,2
9,16 ,17,0.716,7,2
9,22 ,20,0.733,8,2
9,29 ,21,0.771,6,2
9,37 ,27,0.811,8.636363636,2
10,24 ,23,0.872,4,4
11,31 ,19,0.798,5,4
11,19 ,12,0.733,9,3
13,41 ,20,0.721,11,5
15,30 ,31,3.321,20,6
14,37 ,33,0.658,26,8
14,52 ,40,0.575,19,10
13,39 ,32,0.501,24,5
12,45 ,34,0.477,18,6
13,39 ,30,0.492,21,4
15,53 ,30,0.548,15,2
22,44 ,28,0.589,13,2
17,33 ,26,0.616,11,2
15,29 ,24,0.648,11,2
14,25 ,21,0.658,13,2
14,19 ,34,0.679,9,2
14,20 ,34,0.73,7,2
12,23 ,26,0.697,14,2
19,26 ,25,0.709,8,4
23,25 ,19,0.7,13,4
18,24 ,18,0.699,14,3
14,26 ,18,0.692,10,2
12,31 ,23,0.724,10,2
12,28 ,22,0.766,9,2
11,19 ,16,0.709,11,1
10,25 ,14,0.676,13,2
11,23 ,15,0.634,15,4
12,26 ,21,0.617,12,6
15,33 ,31,0.67,7,7
12,16 ,20,0.423,51,3
12,49 ,27,0.429,32,5
12,50 ,26,0.49,33,5
13,34 ,30,0.418,13,3
18,58 ,47,0.49,8,8
17,20 ,45,0.529,8,5
15,22 ,43,0.557,9,6
15,27 ,41,0.61,8,5
14,30 ,39,0.639,8,8
18,19 ,47,1.288,7,11
15,26 ,35,0.672,14,4
14,22 ,45,0.743,11,7
13,21 ,43,0.73,9,6
14,27 ,41,0.77,11,6
11,15 ,31,0.717,13,5
11,27 ,25,0.744,15,3
10,36 ,21,0.705,13,2
9,29 ,16,0.678,10,2
11,34 ,25,0.692,11,6
12,29 ,25,0.666,14,9
12,22 ,22,0.613,11,10
13,27 ,29,0.595,12,16
13,29 ,28,0.573,13,17
11,26 ,24,0.508,18,16
9,17 ,17,0.448,23,10
10,32 ,29,0.424,16,28
12,51 ,33,0.453,18,16
13,45 ,35,0.455,13,6
19,47 ,58,0.568,9,6
19,40 ,63,0.627,2,7
16,26 ,55,0.656,5,6
15,25 ,48,0.677,5,9
15,17 ,48,0.699,5,10
15,18 ,45,0.734,7,8
14,17 ,42,0.718,5,7
13,18 ,42,0.746,8,7
12,17 ,39,0.724,7,6
11,18 ,39,0.767,6,5
11,24 ,36,0.743,7,4
11,28 ,30,0.768,8,3
10,30 ,24,0.739,8,4
9,27 ,9,0.677,14,2
10,34 ,26,0.688,6,5
12,17 ,28,0.692,11,7
12,15 ,28,0.75,11,7
11,22 ,11,0.586,21,2
11,40 ,14,0.582,33,3
14,42 ,17,0.596,67,3
16,51 ,14,0.555,95,4
21,56 ,19,0.544,100,5
26,70 ,29,0.575,100,7
26,97 ,42,0.617,77,10
23,63 ,47,0.644,48,8
25,54 ,42,0.686,48,9
23,29 ,36,0.694,48,12
22,43 ,36,0.711,42,12
22,32 ,25,0.721,47,11
23,44 ,23,0.932,43,13
20,35 ,18,0.752,46,10
21,33 ,16,0.758,42,8
17,30 ,29,0.786,33,8
18,35 ,38,0.844,22,7
18,33 ,25,0.781,38,4
9,18 ,24,0.742,38,2
12,40 ,38,0.819,27,1
13,24 ,46,0.887,28,1
16,37 ,51,0.948,29,1
25,53 ,49,0.928,40,2
13,23 ,46,0.94,28,1
21,23 ,32,0.767,34,2
25,38 ,65,0.941,28,2
23,29 ,82,0.992,16,3
26,45 ,95,1.278,12,2
27,44 ,96,1.181,9,3
29,54 ,101,1.29,8,2
31,50 ,100,1.269,6,2
37,75 ,99,1.487,6,2
40,72 ,94,1.498,7,2
42,84 ,87,1.746,14,4
33,58 ,81,1.362,16,3
34,54 ,72,1.454,8,3
42,54 ,67,1.554,12,3
39,39 ,68,1.327,11,3
38,65 ,64,1.363,12,3
38,64 ,62,1.449,15,3
33,60 ,60,1.285,15,4
35,60 ,54,1.391,12,3
35,66 ,53,1.401,17,3
42,78 ,62,1.6,12,2
71,126 ,92,1.526,7,7
103,133 ,122,1.515,16,11
54.1,131 ,93,1.353,91,23
56.73636364,159 ,72,1.368,150,20
92,98 ,69,1.246,101,8
42,51 ,60,1.089,89,2
47,105 ,83,1.3,150,2
41,65 ,86,1.274,77,2
62,83 ,83,1.218,113,4
58,105 ,68,1.164,112,12
62,106 ,68,1.248,90,7
66.72727273,99 ,77,1.232,74,7
88,106 ,99,1.277,40,7
86,119 ,114,1.369,17,8
78,107 ,124,1.413,8,8
86,107 ,108,1.435,12,7
84,115 ,105,2.092,11,6
80,110 ,107,1.468,19,6
79,117 ,111,1.491,16,8
80,115 ,98,1.462,13,7
75,115 ,93,1.481,16,7
73,124 ,87,1.444,10,9
75,128 ,80,1.486,10,8
76,121 ,96,1.573,13,5
84,128 ,109,1.589,27,6
61,101 ,83,1.331,51,8
28,31 ,31,1.025,59,6
29,40 ,31,1.08,58,6
22,33 ,66,0.859,113,31
19,52 ,31,0.807,64,8
28,67 ,37,0.932,103,4
26,48 ,33,0.861,114,6
28,60 ,34,0.836,115,5
31,55 ,27,0.831,120,7
32,62 ,38,0.849,109,10
31,57 ,38,0.864,94,9
24,42 ,31,0.832,71,5
17,28 ,27,0.79,61,4
16,42 ,30,0.809,44,5
15,16 ,31,0.804,120,3
14,34 ,37,0.854,29,3
15,30 ,37,0.857,120,3
13,17 ,37,0.832,17,6
7,27 ,18,0.785,30,4
8,19 ,20,0.81,27,4
8,21 ,21,0.8,20,3
11,28 ,30,0.896,14,3
12,36 ,35,0.908,8,2
8,23 ,41,0.9,12,1
8,33 ,39,0.916,16,1
9,20 ,44,0.927,8,2
13,35 ,42,0.954,12,2
17,26 ,38,1.064,26,2
18,39 ,47,1.073,16,2
8,31 ,23,0.763,34,3
8,35 ,39,0.809,18,1
10,52 ,55,0.997,18,1
13,30 ,70,0.958,16,4
11,20 ,58,0.913,20,4
11,35 ,44,0.869,24,4
10,16 ,43,0.88,19,2
9,21 ,45,0.9,18,3
8,9 ,45,0.891,15,2
7,19 ,25,0.847,26,3
7,9 ,23,1.48,27,3
7,18 ,26,0.83,23,3
6,17 ,19,0.809,29,5
6,20 ,22,0.809,21,4
6,14 ,26,0.819,14,4
5,15 ,18,0.827,21,3
5,26 ,20,0.866,15,2
6,16 ,34,0.906,10,3
